refcode	metal	charge_cif
PUVJOF	Re	5
QAGTUO	Re	1
QAHPIA	Re	1
QAJFIS	Re	1
QAKYEG	Re	5
QALPUO	Re	5
QANDOZ	Re	1
QANJIY	Re	1
QANNOI	Re	5
QAPXUA	Re	5
QAPYIP	Re	5
QAPYUB	Re	5
QAQSIL	Re	1
QAQSOR	Re	1
QAQVUZ	Re	5
QAQWEK	Re	5
QARMOM	Re	5
QARMUS	Re	5
QASVUD	Re	1
QASWIS	Re	1
QASWOY	Re	1
QASYAK	Re	5
QASYEO	Re	5
QASYIS	Re	5
QASYOY	Re	5
QATMAB	Re	3
QATMIJ	Re	5
QAYCIF	Re	1
QAYGEF	Re	1
QAYJOP	Re	3
QAYJOS	Re	1
QAYJUV	Re	3
QAYKAF	Re	1
QAYKEG	Re	3
QAYROX	Re	1
QAYRUD	Re	1
QAYSOB	Re	1
QAYSUH	Re	1
QAZMUZ	Re	4
QEGWEF	Re	5
QEGWUV	Re	5
QEHGOA	Re	5
QEHGUG	Re	5
QEJYIN	Re	5
QEQGOI	Re	2
QEWVAP	Re	1
QEWVET	Re	1
QEWVIX	Re	1
QIBFIQ	Re	1
QICSOL	Re	5
QIFBOX	Re	1
QIFBUD	Re	1
QIFCAK	Re	1
QIFCIS	Re	1
QIFCOY	Re	1
QIFCUE	Re	1
QIFDAL	Re	1
QIGKAS	Re	5
QILWIR	Re	1
QIPCEZ	Re	1
QIYROF	Re	5
QODPUU	Re	5
QODVIO	Re	1
QODVUA	Re	1
QOHSAH	Re	3
QOHXOA	Re	1
QOKSAK	Re	5
QOKSEO	Re	5
QOKSIS	Re	5
QORXEB	Re	5
QORXIF	Re	5
QOSDIN	Re	5
QOSDIO	Re	5
QOSDOU	Re	5
QOVFOZ	Re	1
QOYVEF	Re	5
QOYVOP	Re	5
QQQGLS01	Re	4
QUBJIG	Re	5
QUBJUS	Re	5
QUGHOP	Re	1
QUGHUV	Re	1
QUGPOY	Re	5
QUGQAL	Re	5
QUGQEP	Re	5
QUHGOQ	Re	1
QUHVUK	Re	5
QUHWAR	Re	5
QUHWEV	Re	5
QUJJAG	Re	5
QUJJEK	Re	5
QUJRAP	Re	1
QUKLAK	Re	5
QUSNEX	Re	1
QUSNIB	Re	1
QUXYAK	Re	5
QUYWOY	Re	1
QUYWUE	Re	1
RADPES	Re	1
RADPIW	Re	1
RAFWEC	Re	5
RAHREA	Re	5
RALGUG	Re	5
RALHAN	Re	5
RALYUZ	Re	3
RANGOD	Re	5
RAPGUK	Re	5
RAQNUT	Re	5
RAQPEF	Re	5
RATDOH	Re	5
RATTOW	Re	1
RATYIU	Re	3
RATZOB	Re	5
RATZUH	Re	5
RAVWOB	Re	5
RAZDIH	Re	5
RAZDON	Re	5
RAZDUT	Re	5
RAZFAB	Re	5
RAZHUV	Re	5
RECNUI	Re	5
REDYOO	Re	3
REHXAD	Re	5
REHXEH	Re	5
REHXIL	Re	5
REKFUJ	Re	1
REKTIK	Re	5
RELSEG	Re	5
RELSOQ	Re	5
RENCOD	Re	2
RENCUJ	Re	3
RENFIA	Re	4
REPETD11	Re	6
RERMUW	Re	5
RERSAI	Re	5
RERSEM	Re	5
RETPAJ	Re	5
REWHAC	Re	5
REWVAR	Re	1
REYVOH	Re	1
REYVUN	Re	1
REZDUV	Re	3
REZFAD	Re	3
RIBXIK	Re	1
RIFJEW	Re	1
RIFJIA	Re	1
RIFJOG	Re	1
RILVEN	Re	5
RIMMAB	Re	5
RINHED	Re	3
RINHIH	Re	3
RINHON	Re	3
RIPHUT	Re	5
RISKUC	Re	1
RISLAJ	Re	1
RISLEN	Re	1
RISLIR	Re	1
RITKAJ	Re	1
RITKEK	Re	1
RITKEN	Re	1
RITVIA	Re	5
RIVSAR	Re	5
RIVSEV	Re	5
RIXHIQ	Re	1
RIXXEB	Re	5
RIXXIF	Re	5
RIZPOF	Re	1
ROBSEH	Re	5
ROBSOR	Re	5
RODPAB	Re	5
ROLSUH	Re	1
RUKMUF	Re	5
RUKPES	Re	5
RUKPIW	Re	3
RURXOS	Re	5
RURZIO	Re	1
RUSPOL	Re	3
RUSPUR	Re	3
RUWDOE	Re	5
RUWFAS	Re	5
RUWFEW	Re	5
RUWFIA	Re	5
RUWNAA	Re	5
RUWNII	Re	5
RUWNOO	Re	5
SAMTUV	Re	5
SAMVAD	Re	5
SAMVIL	Re	5
SANJEW	Re	3
SAPWUB	Re	3
SAPXAI	Re	3
SAQFAR	Re	5
SAWMIP	Re	1
SAWMOV	Re	1
SAWMUB	Re	1
SAWNAI	Re	1
SAWNIQ	Re	1
SAWNOW	Re	1
SEHFIU	Re	7
SEHGUK	Re	1
SEHWUX	Re	3
SEKRUV	Re	1
SELFAR	Re	1
SELKAW	Re	5
SELKIE	Re	5
SEMFIA	Re	5
SEPNAC	Re	7
SETDAX01	Re	4
SEZGEK	Re	5
SICFIU	Re	1
SIFQAZ	Re	1
SINFUQ	Re	1
SINLOQ	Re	1
SINPIO	Re	1
SIVVAV	Re	3
SOCMON	Re	3
SODXIT	Re	7
SOSQOG	Re	5
SOXBEP	Re	1
SOXBIT	Re	1
SOXBOZ	Re	1
SOXCUG	Re	1
SOZJEW	Re	3
SOZREE	Re	1
SUHDII	Re	1
SUHGIL	Re	5
SUHGOR	Re	5
SUPVAB	Re	1
SUQCEO	Re	2
SURFEQ	Re	1
SUVFIY	Re	3
SUWCUJ	Re	5
SUYPEH	Re	1
SUYPIL	Re	1
SUYPOR	Re	1
SUYPUX	Re	1
SUZSUB	Re	3
TACKAL	Re	1
TACMUG	Re	5
TACVIG	Re	1
TACVOM	Re	1
TACWAZ	Re	1
TAJMIA	Re	3
TAMJUN	Re	5
TAMPOM	Re	7
TAQFUM	Re	5
TASLOP	Re	5
TASVIT	Re	1
TASWAM	Re	1
TATBOG	Re	1
TATCOH	Re	3
TAVFOO	Re	1
TAVTEQ	Re	4
TAWVET	Re	1
TAYDUT	Re	1
TAYNIQ	Re	5
TAYNOW	Re	5
TAZFAB	Re	5
TEGHOE	Re	5
TEGHUK	Re	5
TEGJAS	Re	5
TEGJEW	Re	5
TEGJIA	Re	5
TEGJOG	Re	5
TEGJUM	Re	5
TEGKEX	Re	5
TEGTUU	Re	5
TEHZIQ	Re	5
TEMJOK	Re	5
TEMKEB	Re	5
TESKUX	Re	4
TESLAE	Re	4
TESLEI	Re	4
TEWLUC	Re	1
TEWMIR	Re	1
TEWMOX	Re	1
TEZLOZ	Re	5
TICQOM	Re	1
TICQUS	Re	1
TICRAZ	Re	1
TIDRON	Re	4
TIJBOD	Re	1
TIJDOF	Re	1
TIKJEF	Re	5
TIKKAZ	Re	3
TIKKIH	Re	3
TIMDEZ	Re	5
TIMWOC	Re	5
TINVAN	Re	3
TIQFAB	Re	4
TIQMAI	Re	1
TIQMEM	Re	1
TIRGEG	Re	7
TIRJUA	Re	1
TIRKAH	Re	1
TIRKEL	Re	1
TISGEH	Re	5
TIYMUJ	Re	1
TIYNIY	Re	1
TMESIR	Re	7
TOMJOV	Re	1
TOMKAI	Re	1
TOSZEJ	Re	5
TOSZIN	Re	5
TOTBAI	Re	1
TOTBEM	Re	5
TUFDII	Re	1
TULJAN	Re	5
TULKIV	Re	7
TUPYAE	Re	5
TUQGUH	Re	1
TUQLAS	Re	7
TUQLEW	Re	7
TUQLIA	Re	7
TUQQEC	Re	1
TUTCUG	Re	1
TUTDAN	Re	1
TUTDIV	Re	1
TUTFAP	Re	1
TUXSIO	Re	1
TUXSUA	Re	1
TUYBEV	Re	1
TUYBIZ	Re	1
TUYBOF	Re	1
TUYBUL	Re	1
TUYZUI	Re	5
TUZMEH	Re	1
UBEQEX	Re	5
UCEDAJ	Re	5
UCEDOX	Re	5
UCEHIU	Re	5
UCEHOA	Re	5
UDEPAV	Re	5
UDEPEZ	Re	5
UDEPID	Re	5
UFOSUE	Re	1
UFOTAL	Re	1
UGEJAR	Re	5
UGIVAH	Re	5
UGIVEL	Re	5
UGOTUG	Re	5
UGOVAO	Re	5
UGOVES	Re	5
UGOVIW	Re	5
UGUSAQ	Re	1
UHABOV	Re	3
UHACAI	Re	1
UHEHUL	Re	5
UHEJAT	Re	5
UHIKAX	Re	1
UJAGEU	Re	1
UJAHEV	Re	1
UJECOC	Re	7
UJOZIE	Re	1
UJUBOQ	Re	1
UJUBUW	Re	1
UJUCEH	Re	1
UJULOB	Re	2
UJULUH	Re	2
UJUMAO	Re	2
UJUMES	Re	2
UJUMIW	Re	2
UKUCIP	Re	5
UMADET	Re	5
UMADIX	Re	5
UMADOD	Re	5
UMADUJ	Re	5
UMAFAR	Re	5
UMAFEV	Re	5
UMAFIZ	Re	5
UMAFOF	Re	5
UMICAV	Re	5
UROFAJ	Re	5
UROFEN	Re	5
UROFIR	Re	5
USIPOC	Re	2
USIPUI	Re	2
UXOBAM	Re	1
UYOWIP	Re	5
UZAKAI	Re	5
UZEMIW	Re	5
UZEMOC	Re	5
UZUGIG	Re	3
UZUGOM	Re	3
VABQUK	Re	4
VABWAW	Re	4
VADKAM10	Re	3
VAGLEV	Re	1
VAGXEJ	Re	5
VAKRUV	Re	4
VAKSEG	Re	2
VAMXEN	Re	5
VAPROT	Re	1
VATNAF	Re	6
VATZUM	Re	5
VAVBAW	Re	5
VAVCUR	Re	5
VAVGAB	Re	5
VAVGEF	Re	5
VAWQAL	Re	7
VEBNEX	Re	1
VEBNIB	Re	1
VEBYAE	Re	5
VEBYEI	Re	5
VEBYIM	Re	5
VEBYOS	Re	5
VEBZAF	Re	5
VECKIZ	Re	7
VEFNUP	Re	4
VESPOY	Re	7
VEVCIL	Re	1
VEZFEN	Re	5
VEZFIR	Re	5
VEZGAK	Re	5
VEZGEO	Re	5
VICNAZ	Re	1
VICTUW	Re	1
VIHMAB	Re	5
VIJCEW	Re	5
VIJCOG	Re	5
VIKBAS	Re	5
VINJIM	Re	5
VINJUY	Re	5
VITQAR	Re	5
VIVBEH	Re	6
VIVXAZ	Re	3
VIXZOS	Re	5
VIXZUY	Re	5
VIYBAH	Re	5
VIYBEL	Re	5
VIYBIP	Re	5
VIYBOV	Re	5
VIYDAJ	Re	1
VIYDEN	Re	1
VIYFUH	Re	1
VIZNOI	Re	3
VODXAN	Re	1
VOFCAV	Re	1
VOGGED	Re	5
VOGMEK	Re	1
VOTCEP	Re	5
VOTDEQ	Re	5
VOWFOC	Re	1
VOWMIF	Re	1
VOWMOL	Re	1
VOYFEU	Re	1
VUDVAS	Re	1
VUDVEW	Re	1
VUDWAT	Re	1
VUFQET	Re	7
VUFQIX	Re	7
VUGTUM	Re	7
VUKLOC	Re	5
VUKLUI	Re	5
VULVAA	Re	5
VURFIY	Re	1
VURGAR	Re	1
WABPUM	Re	1
WAFCIS	Re	5
WAFCOY	Re	5
WAFCUE	Re	5
WAFDEP	Re	5
WAFDIT	Re	5
WAFDUF	Re	5
WAFVOO	Re	1
WAGYEI	Re	7
WAGYIM	Re	7
WAGZOT	Re	5
WAHHOD	Re	5
WAHHUJ	Re	5
WARFOL	Re	5
WARFUR	Re	5
WARGAY	Re	3
WARGEC	Re	3
WATBOI	Re	6
WAVPIT	Re	3
WAVVUL	Re	3
WAWJUA	Re	5
WAWSIY	Re	1
WAXGIL	Re	3
WAXGUX	Re	5
WAYWEY	Re	7
WECKOE	Re	7
WECKUK	Re	7
WEJTAJ	Re	1
WEMJON	Re	3
WEMJUT	Re	4
WEMKUU	Re	5
WEPGIJ	Re	1
WEQVIY	Re	5
WERLEK	Re	5
WIBMAV	Re	1
WIDLOK	Re	5
WIGGIC	Re	1
WIHNAD	Re	7
WIJBAT	Re	1
WILFOP	Re	1
WIMJOS	Re	1
WIMJUY	Re	1
WIMKEJ	Re	1
WIVPAS	Re	5
WIVPEW	Re	5
WIYTAZ	Re	3
WOBDAS	Re	5
WOFQOZ	Re	1
WOHXOG	Re	5
WOSRIF	Re	5
WOSROL	Re	1
WOSSAY	Re	5
WOXMOO	Re	1
WOXMUU	Re	1
WUCVIZ	Re	1
WUCVOF	Re	1
WUCVUL	Re	1
WUDMOX	Re	5
WUHJUF	Re	5
WUHKAM	Re	5
WULXUY	Re	1
WUSRIO	Re	5
WUTDAT	Re	5
XABTAW	Re	1
XABTIF	Re	2
XABTOL	Re	2
XABTUR	Re	2
XAGYEJ	Re	5
XAHJUL	Re	3
XAHKEW	Re	3
XAHRED	Re	5
XAHRIH	Re	5
XAHRON	Re	5
XAHRUT	Re	5
XAHSAA	Re	5
XAHSEE	Re	5
XAHSII	Re	5
XAJDUH	Re	2
XAJHUM	Re	1
XAJZEN	Re	5
XAJZIR	Re	5
XAJZOX	Re	5
XAKREH	Re	1
XAKSIN	Re	5
XAKSOT	Re	5
XAMYES	Re	1
XAPMUX	Re	1
XARDEA	Re	5
XASXAT	Re	4
XAVJOT	Re	1
XAXVIC	Re	5
XEBJIX	Re	3
XEDDEP	Re	5
XEFTAE	Re	7
XEJGOK	Re	1
XEJHIF	Re	1
XEJHOL	Re	1
XEJHUR	Re	1
XEJPAD	Re	1
XEJPEH	Re	1
XELVUF	Re	5
XEMYIX	Re	1
XEWKEQ	Re	2
XEXBOS	Re	7
XEXFIR	Re	5
XEYSUP	Re	5
XILCOL	Re	5
XINTIZ	Re	1
XISBAC	Re	1
XITCEJ	Re	4
XITCIN	Re	4
XIXFEQ	Re	1
XOBLIL	Re	5
XOBLOR	Re	5
XOBVAO	Re	1
XOCHIH	Re	5
XOCHON	Re	3
XOCKIK	Re	1
XOCKOQ	Re	1
XODVAN	Re	5
XODVER	Re	5
XOFDAZ	Re	1
XOGBUR	Re	5
XOGCAY	Re	5
XOGRUH	Re	1
XOGSAO	Re	1
XOHJOT	Re	5
XOJWAU	Re	5
XOKFEJ	Re	1
XOKFOT	Re	1
XOLGIQ	Re	1
XOLKIS	Re	5
XOLKOY	Re	5
XOLPET	Re	5
XOLPUJ	Re	3
XOPNEY	Re	5
XOPNUO	Re	5
XOVPUT	Re	1
XOVQAA	Re	1
XUBXEZ	Re	7
XUDFAD	Re	1
XUHKER	Re	6
XUHKIV	Re	6
XUHWAY	Re	5
XUJKIX	Re	5
XUJKOD	Re	5
XUJLAQ	Re	5
XUKPEB	Re	1
XUKPIF	Re	1
XULLOF	Re	5
XULLUL	Re	5
XUMGAQ	Re	1
XUMGEU	Re	1
XURFAR	Re	2
XURFOF	Re	2
XURJIE	Re	5
XUVTEN	Re	1
XUZDAX	Re	5
XUZDEB	Re	5
YAFMID	Re	1
YAJCOC	Re	5
YAWPAO	Re	5
YAYSUM	Re	5
YEBZEM	Re	7
YEHFUO	Re	7
YEJQAG	Re	5
YELTUE	Re	5
YELVAM	Re	5
YEMZEV	Re	5
YENRIT	Re	5
YEQYUR	Re	1
YIDQUX	Re	5
YIDVIQ	Re	5
YIFQEJ	Re	4
YIJKAD	Re	2
YILWAS	Re	5
YISBIN	Re	5
YISQOG	Re	3
YISQUM	Re	3
YOFJUZ	Re	4
YOFKAG	Re	4
YOFVEU	Re	5
YOJZOM	Re	3
YOKTAW	Re	5
YOKTEA	Re	5
YOKTIE	Re	5
YOKTOH	Re	4
YOKVAY	Re	5
YOKVIG	Re	5
YOKVOM	Re	5
YOKVUS	Re	5
YOKWAZ	Re	5
YOLNAP	Re	3
YOLNET	Re	3
YOMJEP	Re	1
YOMNIX	Re	5
YOSWIP	Re	1
YOSWOV	Re	1
YOWNUT	Re	4
YOXKUS	Re	3
YOXLAZ	Re	1
YUBGOR	Re	5
YUHLUI	Re	5
YUHROJ	Re	5
YUHRUP	Re	5
YUHSAW	Re	5
YUHSEA	Re	5
YUJPIC	Re	5
YUKKOE	Re	1
YURWUE	Re	2
YUSGIC	Re	3
YUSJUR	Re	5
YUSKEC	Re	5
YUXWOD	Re	5
YUYBAV	Re	5
ZACKOD	Re	7
ZADBAL	Re	1
ZADBIT	Re	1
ZADLEY	Re	1
ZANTUD	Re	3
ZARVIX	Re	5
ZASKIN	Re	3
ZASYUP	Re	7
ZEBJAR	Re	5
ZELSER	Re	3
ZELSIV	Re	5
ZELSUH	Re	3
ZELTAO	Re	3
ZEMGUT	Re	4
ZEWDUA	Re	5
ZEWFAI	Re	5
ZEWFEM	Re	5
ZEYWUV	Re	3
ZIDWER	Re	5
ZIDWIV	Re	1
ZIHRUD	Re	3
ZINJUB	Re	5
ZIRPOF	Re	1
ZOKLEQ	Re	3
ZOKLIU	Re	3
ZOLYAA	Re	3
ZOMGEN	Re	7
ZOPYIM	Re	5
ZUGZIK	Re	1
ZUJNEZ	Re	3
ZUJXOR	Re	7
ZUQKIF	Re	3
ZUQREL	Re	1
ZUQRIP	Re	1
ZURHIG	Re	1
ZURNAB	Re	5
ZURYUG	Re	5
ZURZAN	Re	5
ZUVWOC	Re	3
ZUVWUI	Re	3
ZUXZEA	Re	1
ZUYKEL	Re	7
ZZZAQD01	Re	5
