refcode	metal	charge_cif
DADWAK	Ni	0
DADWIS	Ni	0
DADXOW	Ni	2
DAFPAD	Ni	2
DAFPEH	Ni	2
DAFWOX	Ni	2
DAFWUD	Ni	2
DAGFAT	Ni	2
DAGLED	Ni	0
DAGTEN	Ni	2
DAHCAQ	Ni	2
DAHJED	Ni	2
DAHJUS	Ni	2
DAHKOM	Ni	2
DAHLII	Ni	3
DAHVAJ	Ni	2
DAHVIR	Ni	2
DAIMNI	Ni	2
DAJDID	Ni	2
DAJGOM	Ni	2
DAJGUT	Ni	2
DAJJON	Ni	0
DAJLOP	Ni	2
DAJVIV	Ni	2
DAKHOO	Ni	2
DAKNEI	Ni	0
DALJEG	Ni	2
DALJIK	Ni	2
DALXAR	Ni	2
DALXEV	Ni	2
DALXIZ	Ni	2
DALZAR01	Ni	2
DAMJEJ	Ni	2
DAMNIR	Ni	2
DANLAF	Ni	0
DAPCIH	Ni	2
DAPSNI01	Ni	2
DAPXAW	Ni	2
DAQCIK	Ni	2
DAQWEA	Ni	2
DARFAG	Ni	2
DARMOA	Ni	2
DARRUK	Ni	2
DASNET	Ni	2
DASXUR	Ni	2
DASYAY	Ni	2
DATWUR	Ni	3
DATXEC	Ni	2
DAVDOU	Ni	2
DAVDUA	Ni	2
DAVFAI	Ni	2
DAVMAQ	Ni	2
DAVMEU	Ni	2
DAVMOE	Ni	2
DAVNAR	Ni	2
DAWGUD	Ni	2
DAWHOZ	Ni	2
DAWTAZ	Ni	2
DAXYAE	Ni	2
DAXYEI	Ni	2
DAXYIM	Ni	2
DAXYOS	Ni	2
DAXYUY	Ni	2
DAYDOW	Ni	2
DAYFAM	Ni	2
DAYPIE	Ni	2
DAYPOJ	Ni	2
DAYTIH	Ni	2
DAYTUT	Ni	2
DAYXUX01	Ni	2
DEBZOZ	Ni	2
DECKIG	Ni	2
DECXAL	Ni	2
DEDLEF	Ni	2
DEDLIJ	Ni	2
DEDPIN	Ni	2
DEDREK	Ni	2
DEDRIO	Ni	2
DEDROU	Ni	2
DEFGOK	Ni	2
DEFJUT	Ni	2
DEFPEJ	Ni	2
DEFXET	Ni	2
DEFYUL	Ni	2
DEGKUY	Ni	2
DEGLOR	Ni	2
DEGNOU	Ni	2
DEGSUD	Ni	2
DEGTAK	Ni	2
DEGTUH	Ni	2
DEGZUN	Ni	2
DEHJIK	Ni	0
DEHMEK	Ni	2
DEHXEV	Ni	3
DEJHOQ	Ni	2
DEJHUW	Ni	2
DEJZAW	Ni	2
DEJZEA	Ni	2
DEKWAS	Ni	2
DELCED	Ni	2
DELCON	Ni	2
DELCOO	Ni	2
DELVIA	Ni	2
DELWAV	Ni	2
DELYEZ	Ni	3
DEMHIN	Ni	2
DENFUY	Ni	3
DENGAF	Ni	3
DENGOV	Ni	2
DENRAQ	Ni	0
DENREU	Ni	0
DENVAU	Ni	2
DEPBEG	Ni	2
DEPKOY	Ni	2
DEPKUE	Ni	2
DEPKUF	Ni	2
DEPLAM	Ni	2
DEPLEQ	Ni	2
DEPLIU	Ni	2
DEPLUF	Ni	2
DEPNUH	Ni	2
DEQNIX	Ni	2
DERRUN	Ni	2
DERXUU	Ni	2
DESGEO	Ni	2
DESLAO	Ni	2
DESTEA	Ni	2
DETHUI	Ni	2
DETNAR	Ni	3
DETWOP	Ni	2
DETZEI	Ni	2
DEWHIZ	Ni	2
DEWJOH	Ni	2
DEWKOI	Ni	2
DEWMIB	Ni	0
DEWXEJ	Ni	2
DEWXIN	Ni	2
DEWXOT	Ni	2
DEWXUZ	Ni	2
DEXFIX	Ni	2
DEXFOD	Ni	2
DEXFUJ	Ni	2
DEXJEV	Ni	2
DEXNEA	Ni	2
DEXYIR	Ni	2
DEXZUD	Ni	2
DEYNOK	Ni	0
DEYNOL	Ni	2
DEYPAZ	Ni	2
DEYPEE	Ni	2
DEYPII	Ni	2
DIBHAA	Ni	2
DIBHIF	Ni	0
DIBJOO	Ni	2
DICSAL	Ni	2
DICVIU	Ni	2
DICVUG	Ni	2
DIDBUQ	Ni	2
DIDDEB	Ni	2
DIDMAG	Ni	2
DIDMEK	Ni	2
DIDTIV	Ni	2
DIDTOB	Ni	2
DIFHIL	Ni	2
DIFVUL	Ni	2
DIGJEJ	Ni	2
DIGJIN	Ni	2
DIGMAH	Ni	2
DIHBUU	Ni	2
DIHCAB	Ni	2
DIHLEN	Ni	2
DIHLIR	Ni	2
DIHXAV	Ni	3
DIHYUR	Ni	2
DIJMUH	Ni	2
DIJNAO	Ni	2
DIJNES	Ni	2
DIJNOC	Ni	2
DIJPEU	Ni	2
DIJPIY	Ni	2
DIJPOE	Ni	2
DIJQAR	Ni	2
DIKPES	Ni	2
DILBAC	Ni	2
DILDAD	Ni	2
DILDAE	Ni	2
DILDOS	Ni	2
DIMMAN10	Ni	2
DIMPUK10	Ni	2
DIMRAS10	Ni	2
DIMREW13	Ni	2
DIMRIA10	Ni	2
DIPPUQ	Ni	2
DIRPOJ	Ni	2
DIRYAF	Ni	2
DISDIT	Ni	2
DISVEI	Ni	2
DITDES	Ni	2
DITMUO	Ni	2
DITVIL	Ni	2
DITWAE	Ni	2
DIVPIK	Ni	0
DIVQEH	Ni	0
DIVYAI	Ni	2
DIWBUG	Ni	2
DIWTIP	Ni	2
DIXBOD	Ni	2
DIXPEG	Ni	2
DIXXOX	Ni	2
DIZNUV	Ni	2
DIZPAD	Ni	2
DIZVEO	Ni	2
DIZVUE	Ni	2
DIZXAL	Ni	2
DIZXAO	Ni	2
DIZYAO	Ni	2
DMTPON	Ni	2
DMXUNI10	Ni	2
DMZCNI	Ni	2
DOBYAW	Ni	2
DOBYIC	Ni	2
DOCBIJ	Ni	2
DOCFIL	Ni	2
DOCWUO	Ni	2
DOCYEB	Ni	2
DOCYOL	Ni	2
DOCZAY	Ni	2
DOCZUS	Ni	2
DODDUW	Ni	2
DODFAE	Ni	2
DODJOW	Ni	2
DODPUH10	Ni	2
DODZAZ	Ni	1
DODZED	Ni	1
DOFNUK	Ni	2
DOFTEY	Ni	2
DOFYIH	Ni	2
DOGGOW	Ni	2
DOGVUR	Ni	2
DOGWOM	Ni	2
DOHDUA	Ni	2
DOHXED	Ni	2
DOHXIH	Ni	2
DOJPAV01	Ni	2
DOJZUX	Ni	2
DOKQOJ	Ni	2
DOKWAB	Ni	2
DOLCOX	Ni	2
DOLVOR	Ni	2
DOMLOI	Ni	2
DOMLUO	Ni	2
DOMMEY	Ni	2
DOMMIC	Ni	2
DOMMUO	Ni	2
DOMXOU	Ni	2
DONCAK	Ni	2
DONCEO	Ni	2
DONGAR	Ni	1
DONGIZ	Ni	2
DOPRIM	Ni	0
DOPROS	Ni	2
DOPSOT	Ni	2
DOPXAI	Ni	2
DOPXIQ	Ni	2
DOPXUD	Ni	2
DOQBOB	Ni	2
DOQZEO	Ni	2
DOQZIT	Ni	0
DOSBUJ	Ni	2
DOSNAB	Ni	2
DOSSAH	Ni	2
DOSSOV	Ni	2
DOSTAH	Ni	2
DOSTAI	Ni	2
DOSTIP	Ni	2
DOTCEW	Ni	2
DOTMOQ	Ni	2
DOTNAD	Ni	2
DOVMOQ	Ni	3
DOVTIR	Ni	2
DOVTUD	Ni	2
DOVZUK	Ni	2
DOWDUO	Ni	2
DOWJAD	Ni	2
DOWWES	Ni	2
DOXCOI	Ni	2
DOXGUS	Ni	3
DOXNBH10	Ni	2
DOXQAJ	Ni	2
DOZCEA	Ni	2
DOZPOA	Ni	0
DOZQER	Ni	0
DOZQIV	Ni	0
DSACNI	Ni	2
DTBNIG10	Ni	2
DTBUNI10	Ni	2
DTOXNI	Ni	2
DUBBUZ	Ni	2
DUBMIX	Ni	2
DUBZIK	Ni	2
DUCLIX	Ni	2
DUCPEX	Ni	2
DUDSEC	Ni	2
DUFCAK	Ni	2
DUFLAT	Ni	2
DUGTEE	Ni	2
DUGYOV	Ni	3
DUGYUB	Ni	3
DUGZEM	Ni	2
DUGZIQ	Ni	2
DUHGAP	Ni	2
DUHGIX	Ni	2
DUHJIZ	Ni	2
DUHKAU	Ni	2
DUHKEY	Ni	2
DUHTEF	Ni	2
DUKGAS	Ni	2
DUKHID	Ni	2
DUKMAY	Ni	2
DUKMIG	Ni	2
DUKNED	Ni	2
DUKWIS	Ni	2
DULPIK	Ni	2
DULRAE	Ni	2
DULSIO	Ni	2
DUMCIY	Ni	2
DUMCUJ	Ni	2
DUMXOB	Ni	0
DUNHEB	Ni	2
DUNNIL	Ni	2
DUNWEQ	Ni	2
DUNWOA	Ni	2
DUPCIC	Ni	2
DUPMUX	Ni	2
DUQFAY	Ni	2
DUQMIN	Ni	2
DUQWUI	Ni	2
DUQXUJ01	Ni	2
DURCUO	Ni	2
DURDUQ	Ni	2
DURHAZ01	Ni	2
DURPUD	Ni	2
DURYOF	Ni	2
DUSJIK	Ni	3
DUSSAL	Ni	2
DUSVIY	Ni	2
DUTXAR13	Ni	2
DUTXEV10	Ni	2
DUWQES	Ni	2
DUWVUM	Ni	2
DUWZUR	Ni	2
DUXPAO	Ni	2
DUXROF	Ni	2
DUXWAW	Ni	2
DUYFOU	Ni	2
DUYGUC	Ni	2
DUZDEK	Ni	0
DUZWOK	Ni	2
DUZZUT	Ni	2
EABIMN	Ni	2
EAMNTN	Ni	3
EANIPS	Ni	2
EBAJOJ	Ni	2
EBAKEA	Ni	2
EBALEA	Ni	2
EBARIK	Ni	2
EBASEH	Ni	2
EBECIY	Ni	2
EBECOE	Ni	2
EBEHEZ	Ni	2
EBEJIE	Ni	2
EBEYOB	Ni	2
EBGUNI	Ni	2
EBIJUU	Ni	2
EBIMNI11	Ni	2
EBIXAQ	Ni	3
EBIYUK	Ni	2
EBOLIQ	Ni	2
EBOZAX	Ni	2
EBUCIQ	Ni	2
ECAQEH	Ni	2
ECAYOY	Ni	2
ECENOP01	Ni	2
ECEXIU	Ni	2
ECEYAN	Ni	2
ECIDIF	Ni	2
ECIJIJ	Ni	2
ECIQAI	Ni	2
ECISEO	Ni	2
ECISIS	Ni	2
ECONEQ	Ni	2
ECOROE	Ni	2
ECOVEY	Ni	2
ECPMTN	Ni	2
ECUCAJ	Ni	2
ECUYAD	Ni	3
EDAGUN	Ni	2
EDAMAX	Ni	2
EDARAD	Ni	3
EDAWEM	Ni	2
EDIJIL	Ni	2
EDIJUX	Ni	2
EDITCN	Ni	2
EDIZIB	Ni	2
EDOSEW	Ni	2
EDOYIF	Ni	2
EDOYON	Ni	2
EDOZAA	Ni	2
EDOZII	Ni	2
EDOZUU	Ni	2
EDUDOY	Ni	2
EDUMAT	Ni	2
EDUPOL	Ni	2
EDUPUR	Ni	2
EFAHOJ	Ni	2
EFAHUP	Ni	2
EFAJAX	Ni	2
EFAKAY	Ni	2
EFAKEC	Ni	2
EFALUS	Ni	2
EFEDAW	Ni	2
EFESEQ	Ni	2
EFIVIA	Ni	2
EFIXEW	Ni	2
EFOMUK	Ni	2
EFOPIY	Ni	2
EFOSEY	Ni	2
EFOXAA	Ni	2
EFUMNI	Ni	0
EFURUU	Ni	2
EGABUL	Ni	2
EGETER	Ni	3
EGEVOC	Ni	2
EGIQER	Ni	2
EGIXID	Ni	2
EGIXOJ	Ni	2
EGUBIT	Ni	2
EGUGUI	Ni	2
EGUNOL	Ni	2
EHAXER	Ni	2
EHAZOD	Ni	2
EHAZUI	Ni	2
EHEQAJ	Ni	2
EHIKAI	Ni	2
EHISAP	Ni	2
EHOGUE	Ni	2
EHOWAZ	Ni	2
EHOWOP	Ni	2
EHOWUV	Ni	2
EHUGUK	Ni	2
EJAROW	Ni	2
EJEDUT	Ni	2
EJEKAF	Ni	2
EJEYUO	Ni	2
EJEZAV	Ni	2
EJEZEZ	Ni	2
EJOSOL	Ni	2
EJUSEK	Ni	2
EJUSIO	Ni	2
EJUTEL	Ni	2
EKAMIM	Ni	2
EKASOZ	Ni	2
EKEDEE	Ni	2
EKEGEI	Ni	2
EKEQUG	Ni	2
EKESES	Ni	2
EKIYED	Ni	2
EKIYIH	Ni	2
EKOQON	Ni	2
EKOYOU	Ni	2
EKUHEX	Ni	2
EKUHIB	Ni	2
EKUQEI	Ni	2
ELAHAA	Ni	2
ELAKOR	Ni	2
ELAZOH	Ni	2
ELEKOW	Ni	2
ELERAO	Ni	2
ELILIU01	Ni	2
ELITID	Ni	2
ELUROV	Ni	2
ELUSUB	Ni	2
ELUTAI	Ni	2
EMANIP10	Ni	0
EMAXIA	Ni	2
EMAXUM	Ni	2
EMEHOU	Ni	2
EMEKIQ	Ni	2
EMEKOW	Ni	2
EMELAJ	Ni	2
EMOQON	Ni	2
EMOYEM	Ni	2
EMOYUC	Ni	2
EMTPNI10	Ni	2
EMTZNI	Ni	2
EMUJAX	Ni	2
ENAXNI	Ni	2
ENEGUZ	Ni	2
ENEHOX	Ni	2
ENENAP	Ni	2
ENENES	Ni	2
ENETUN	Ni	2
ENEVID	Ni	2
ENIYUW	Ni	2
ENUHUR	Ni	2
ENURAI	Ni	2
ENUREM	Ni	2
ENURIQ	Ni	2
ENUROW	Ni	2
ENURUC	Ni	2
ENUSAJ	Ni	2
ENUSEN	Ni	2
EPARIX	Ni	2
EPEKOC	Ni	2
EPEKUI	Ni	2
EPIKIY	Ni	2
EPIWUW	Ni	2
EPOFIB	Ni	2
EPOFOF	Ni	2
EPOGEY	Ni	2
EPOGIC	Ni	2
EPOSEK	Ni	2
EPOZUF	Ni	2
EPUTER	Ni	2
EPUTOB	Ni	2
EPZBNI	Ni	2
EQAVIC	Ni	2
EQAVUO	Ni	2
EQECIN	Ni	2
EQECUA	Ni	2
EQEDAH	Ni	2
EQEGEP	Ni	2
EQEHEO	Ni	2
EQIQAY	Ni	2
EQISAZ	Ni	2
EQIYOU	Ni	2
EQIYUA	Ni	2
EQOJAV	Ni	2
EQOLED	Ni	2
EQOLIH	Ni	2
EQOQAF	Ni	2
EQOQIN	Ni	2
EQUJIJ	Ni	2
ERAROH	Ni	2
ERAWEZ	Ni	2
ERERUP	Ni	2
EREXIJ	Ni	2
EREYIK	Ni	2
ERIQIG	Ni	2
EROBUI	Ni	2
ERUKAD	Ni	3
ERUQUD	Ni	2
ERURIS	Ni	2
ERUXAQ	Ni	2
ESALNI10	Ni	2
ESAQOF	Ni	2
ESAQUL	Ni	2
ESAYAA	Ni	2
ESEROJ	Ni	2
ESEVOO	Ni	2
ESEVUU	Ni	2
ESILEY	Ni	2
ESIWAG	Ni	2
ESOCOE	Ni	2
ESOKEE	Ni	2
ESOYEQ	Ni	2
ESUGOO	Ni	2
ESUHAB	Ni	2
ESUVUL	Ni	2
ESUYUM	Ni	3
ESUZOH	Ni	2
ETACNI	Ni	2
ETACUX	Ni	2
ETAKIT	Ni	2
ETAPIZ	Ni	2
ETAPUL	Ni	2
ETEHOA	Ni	2
ETELUK	Ni	2
ETEMIZ	Ni	2
ETENNI	Ni	2
ETEPIC	Ni	2
ETESIF	Ni	2
ETIBOZ	Ni	2
ETINUS	Ni	2
ETOFOK	Ni	2
ETOLNI	Ni	2
ETORIQ	Ni	2
ETOVAL	Ni	2
ETOVUE	Ni	2
ETOVUF	Ni	2
ETOZET	Ni	2
ETUDUU	Ni	2
ETUKIO	Ni	2
ETUKOU	Ni	2
ETULAH	Ni	2
ETUQIU	Ni	2
ETZMNI	Ni	2
EVACIN	Ni	2
EVACOT	Ni	2
EVACUZ	Ni	2
EVEWAD	Ni	2
EVEZAI	Ni	2
EVIXOY	Ni	2
EVOGUT	Ni	2
EVUBOM	Ni	2
EVUBUS	Ni	2
EVUDAC	Ni	2
EWAJIV	Ni	2
EWAJOB	Ni	2
EWAJUH	Ni	2
EWAPUN	Ni	2
EWEQOM	Ni	2
EWERAZ	Ni	2
EWERIH	Ni	2
EWEVUZ	Ni	2
EWIHUP	Ni	2
EWIRUX	Ni	2
EWIWAJ	Ni	1
EWOBUP02	Ni	2
EWOFAX	Ni	2
EWUJIP	Ni	2
EWUSEW	Ni	2
EWUVIC	Ni	2
EWUXAW	Ni	2
EWUZEC	Ni	2
EWUZOM	Ni	2
EXAZIM	Ni	2
EXAZOS	Ni	2
EXEDAM	Ni	2
EXEDEQ	Ni	2
EXEDIU	Ni	2
EXERAA	Ni	2
EXIPUW	Ni	2
EXISUB	Ni	2
EXOBIC	Ni	2
EXOCEA	Ni	2
EXOSIU	Ni	2
EXOSOA	Ni	2
EXOSUG	Ni	2
EXOYEV	Ni	2
EXOZEW	Ni	2
EXUCAC	Ni	2
EXUCOQ	Ni	2
EXUDIM	Ni	2
EXUFOU	Ni	2
EXUFUA	Ni	2
EXUHUB	Ni	2
EXUKEP	Ni	2
EYAHUI	Ni	2
EYAJIY	Ni	2
EYECAO	Ni	2
EYEJAT	Ni	2
EYETUX	Ni	2
EYEYAI	Ni	2
EYEYEM	Ni	2
EYEYIQ	Ni	2
EYOSUH	Ni	2
EYOVEU	Ni	2
EYOWEU	Ni	2
EYUGEK	Ni	2
EYUMOA01	Ni	2
EYUNET	Ni	2
EYUNOC	Ni	2
EZACAK	Ni	2
EZAPUR	Ni	2
EZARIH	Ni	2
EZARON	Ni	2
EZEMUT	Ni	2
EZEZUF	Ni	2
EZUBAE	Ni	2
FABCAO	Ni	2
FABTOR	Ni	2
FACKIE	Ni	2
FADFOH	Ni	2
FADFUN	Ni	2
FADHEY	Ni	2
FADKEE	Ni	1
FADLOP	Ni	1
FADZUG	Ni	2
FAFNAB	Ni	2
FAFQOS	Ni	2
FAFZER	Ni	0
FAGGOL	Ni	2
FAGHAY	Ni	2
FAGKEE	Ni	2
FAGKII	Ni	2
FAGRAH	Ni	2
FAGTEN	Ni	3
FAGVUE	Ni	2
FAHBUP	Ni	2
FAHDAU	Ni	2
FAHPUC	Ni	2
FAJDOJ	Ni	2
FAJJEH	Ni	2
FAJTES	Ni	2
FAJVET	Ni	2
FAJZIB	Ni	2
FAKMIO	Ni	2
FAKMUA	Ni	2
FALFOP	Ni	2
FALFUV	Ni	2
FALJAD	Ni	2
FALJEH	Ni	2
FALJIL	Ni	2
FALKOU	Ni	2
FALQEO	Ni	2
FAMMEL	Ni	2
FAMTUK	Ni	2
FAMVAS	Ni	2
FANDUV	Ni	2
FANFAD	Ni	2
FANFEH	Ni	2
FANHUX	Ni	2
FANMOZ	Ni	2
FANQIU	Ni	2
FANTOF	Ni	2
FANVUN	Ni	2
FANWEY	Ni	2
FANXAT	Ni	2
FANXOK	Ni	2
FAPJOX	Ni	2
FAPKAJ	Ni	2
FAPKIR	Ni	2
FAPNIB	Ni	2
FAPXID	Ni	2
FAQMES	Ni	2
FAQMIW	Ni	2
FARWAY	Ni	2
FARWIG	Ni	2
FASBOS	Ni	2
FASBUY	Ni	2
FASCAF	Ni	2
FASCEJ	Ni	2
FASCIN	Ni	2
FASGAJ	Ni	2
FASJUH	Ni	2
FATZAC	Ni	2
FAVCEK	Ni	2
FAVGIT	Ni	2
FAVGOZ	Ni	2
FAVJUH	Ni	2
FAVWEE	Ni	2
FAVYUW	Ni	2
FAVZIM	Ni	2
FAVZOS	Ni	2
FAVZUY	Ni	2
FAWJOD	Ni	2
FAWJUJ	Ni	2
FAWLUL	Ni	2
FAWMAS	Ni	2
FAWMUM	Ni	2
FAXGER	Ni	2
FAXJAQ	Ni	2
FAXLUM	Ni	2
FAXZEL	Ni	2
FAYCEP	Ni	2
FAYJIZ	Ni	2
FAYLAV	Ni	2
FAYTOR	Ni	2
FAYVAF	Ni	2
FAYXAE	Ni	2
FAZPEE	Ni	2
FAZVUZ	Ni	2
FAZWUA	Ni	2
FEBRAF	Ni	2
FEBSOU	Ni	2
FEBTEL	Ni	2
FEBVUD	Ni	2
FEBWAK	Ni	2
FEBXAL	Ni	2
FECCAU	Ni	2
FECCIC	Ni	2
FEDJAA	Ni	2
FEDJEE	Ni	2
FEDQIR	Ni	2
FEFJOQ	Ni	2
FEFWAO	Ni	2
FEFWIY	Ni	2
FEGLUY	Ni	2
FEGVUJ	Ni	2
FEGWAR	Ni	2
FEGXAR	Ni	2
FEGXEV	Ni	2
FEGXIZ	Ni	2
FEHFOO	Ni	2
FEHFUU	Ni	2
FEHGAB	Ni	2
FEJMUC	Ni	2
FEJNAL	Ni	2
FEJPUI	Ni	2
FEJQOD	Ni	2
FEJYEB	Ni	2
FEKQUI	Ni	2
FEKXEZ	Ni	2
FEKXID	Ni	2
FEKZOK	Ni	2
FEKZON	Ni	2
FEKZUT	Ni	2
FEMSUN	Ni	2
FEMTAU	Ni	2
FENBEH	Ni	2
FENCOR	Ni	3
FENCUX	Ni	2
FENDAE	Ni	2
FENROI	Ni	2
FENSOH	Ni	2
FENTUO	Ni	2
FENVOK	Ni	2
FENYEF	Ni	2
FEPZIK	Ni	2
FEPZOQ	Ni	2
FEQGIS	Ni	2
FEQLIW	Ni	2
FEQQID	Ni	2
FEQTAY	Ni	2
FERDAI	Ni	2
FERKUJ	Ni	2
FERLAQ	Ni	2
FERMUL	Ni	2
FESFEO	Ni	2
FESFOZ	Ni	2
FESRON	Ni	2
FETBOW	Ni	3
FETGIU01	Ni	2
FETHUH	Ni	2
FETLEW	Ni	2
FETMUN	Ni	2
FETTAZ	Ni	2
FEVTIM	Ni	2
FEWFAR	Ni	2
FEXMUT	Ni	2
FEXTUY	Ni	2
FEXVAG	Ni	2
FEXVEK	Ni	2
FEYBUJ	Ni	2
FEYCAQ	Ni	2
FEYCEU	Ni	2
FEYWAH	Ni	2
FEYWEM	Ni	2
FEYWUC	Ni	2
FEYXEN	Ni	2
FEYYOA	Ni	2
FIBHED	Ni	2
FIBHIH	Ni	0
FIBLEI	Ni	2
FICPEO	Ni	2
FICSUG	Ni	2
FIDGEE	Ni	2
FIDGII	Ni	2
FIDKOS	Ni	2
FIDVOG	Ni	2
FIDVUM	Ni	2
FIDWAT	Ni	2
FIFDII	Ni	2
FIFDOO	Ni	2
FIFDUU	Ni	2
FIGMOY	Ni	2
FIGNAL	Ni	2
FIGPES	Ni	2
FIGROF	Ni	2
FIHQAP	Ni	2
FIJBOR	Ni	2
FIJTOI	Ni	2
FIJYEE	Ni	2
FIJZEF	Ni	2
FIKCUZ	Ni	2
FIKDOU	Ni	2
FIKPUL	Ni	2
FIKTUP	Ni	2
FILYOO	Ni	2
FIMCUB	Ni	2
FINJAN	Ni	0
FINPOI	Ni	2
FINYAE	Ni	2
FINYEI	Ni	2
FIPHIY	Ni	2
FIPJOG	Ni	2
FIPKAT	Ni	2
FIPNIE	Ni	3
FIPWAE	Ni	2
FIPWIM	Ni	2
FIQVIL	Ni	2
FIRHOF	Ni	2
FIRJEW	Ni	2
FIRJUN	Ni	2
FIRKAU	Ni	2
FIRNOM	Ni	2
FISBEP	Ni	2
FISBIT	Ni	2
FISBOZ	Ni	2
FISCAO	Ni	2
FISCES	Ni	2
FISCOC	Ni	2
FISGAS	Ni	2
FISNUS	Ni	2
FISPAA	Ni	2
FISYAI	Ni	2
FISYEM	Ni	2
FITXEL	Ni	2
FIVGOI	Ni	2
FIVLAA	Ni	2
FIVVAH	Ni	2
FIWJOL	Ni	2
FIWLEE	Ni	2
FIWNOP	Ni	2
FIXMEF	Ni	2
FIYFOJ	Ni	2
FIYJED	Ni	2
FIYYER	Ni	2
FIYYIV	Ni	2
FIZCAU	Ni	2
FIZJAZ10	Ni	2
FMBCNI	Ni	0
FMEPGN	Ni	2
FOBDIK	Ni	2
FOCGEL	Ni	2
FOCGIP	Ni	2
FOCJEO	Ni	2
FOCJOW	Ni	2
FOCRUM	Ni	2
FODHUC	Ni	2
FODJAK	Ni	2
FODJEP	Ni	2
FODJIS	Ni	2
FODKIS	Ni	2
FODKOY	Ni	2
FODLIT	Ni	2
FODPAS	Ni	2
FODTAV	Ni	2
FODWOM	Ni	2
FODWUS	Ni	2
FOGMOF	Ni	2
FOGQOI	Ni	2
FOGSUQ	Ni	2
FOHHUH	Ni	2
FOHLAR	Ni	2
FOHTUR	Ni	0
FOLZIQ	Ni	2
FONBAM	Ni	2
FONDOC01	Ni	2
FONNEB	Ni	0
FOPHOJ	Ni	2
FOPJEB	Ni	2
FOPJOL	Ni	2
FOQCIY	Ni	2
FOQCOE	Ni	2
FOQGEX	Ni	2
FOQMEF	Ni	2
FOQQAE	Ni	2
FOQQEI	Ni	2
FOQTOV	Ni	2
FOQXIT	Ni	2
FOQXOZ	Ni	3
FOQXUF	Ni	3
FOQYEQ	Ni	3
FORBUK	Ni	3
FORNOS	Ni	2
FORWIS	Ni	2
FOSHUR	Ni	3
FOSREM	Ni	2
FOTLOR	Ni	2
FOTQEL	Ni	2
FOTQOX	Ni	2
FOTRAH	Ni	2
FOTSIR	Ni	2
FOTTIR	Ni	3
FOTTIS	Ni	2
FOTXAO	Ni	2
FOTXES	Ni	2
FOTZEV	Ni	2
FOVFOM	Ni	2
FOVGED	Ni	2
FOVHOO	Ni	2
FOVJOQ	Ni	2
FOVKIL	Ni	2
FOVNAF	Ni	2
FOWDIF	Ni	2
FOWGOO	Ni	2
FOWZUM	Ni	2
FOXBAV	Ni	2
FOXMIP	Ni	2
FOXQOB	Ni	2
FOXSER	Ni	2
FOXTES	Ni	2
FOYDAZ	Ni	2
FOYMEN	Ni	1
FOZGAD	Ni	2
FOZGUX	Ni	2
FPYSNI	Ni	2
FTACNI	Ni	2
FUCMOF	Ni	2
FUDMIB	Ni	2
FUDTOO	Ni	2
FUDXEH	Ni	3
FUFGIW	Ni	2
FUFHOD	Ni	0
FUFVOS	Ni	2
FUGBOZ	Ni	2
FUGCUG	Ni	2
FUGDOB	Ni	2
FUGHOE	Ni	2
FUGSOR	Ni	2
FUHWAI	Ni	2
FUHWEL	Ni	2
FUHWEM	Ni	2
FUHWIQ	Ni	2
FUHXAJ	Ni	2
FUJQOQ	Ni	2
FUJVAH	Ni	2
FUJXUD	Ni	2
FULMOP	Ni	2
FUMJUU	Ni	2
FUMKIH	Ni	2
FUNHUS	Ni	2
FUNJEE	Ni	2
FUNRIP	Ni	2
FUNYES	Ni	2
FUPGIH	Ni	2
FUPMUY	Ni	2
FUPNAF	Ni	2
FUQFII	Ni	2
FUQHEF	Ni	2
FURFAC	Ni	2
FURGIK	Ni	2
FURWAR	Ni	2
FUSROA	Ni	2
FUSSIX	Ni	2
FUTJIQ	Ni	2
FUTJUC	Ni	2
FUTKOU	Ni	2
FUTRAN	Ni	2
FUVTIZ	Ni	2
FUWCOP	Ni	2
FUXKOY	Ni	3
FUYBOQ	Ni	2
FUYCIO	Ni	2
FUYKUG	Ni	2
FUYTEA	Ni	2
FUYTOK	Ni	2
FUYVAY	Ni	2
FUZBUY	Ni	2
FUZFIQ	Ni	2
FUZTUS	Ni	2
FUZXOO	Ni	2
GABGOG	Ni	2
GABQOR	Ni	2
GABSOT	Ni	2
GACHOJ	Ni	2
GACMUU	Ni	2
GADBOE	Ni	2
GADKEC	Ni	2
GADMII	Ni	2
GADQAH	Ni	2
GAFBOH	Ni	2
GAFBUN	Ni	2
GAFCEY	Ni	2
GAFHAY	Ni	2
GAFHEC	Ni	2
GAFHUT	Ni	2
GAFYAO	Ni	3
GAGBUN	Ni	2
GAGDOJ	Ni	2
GAGHAZ	Ni	2
GAGLIM	Ni	2
GAGSUE	Ni	3
GAGTAL	Ni	3
GAHKEJ	Ni	2
GAHKIN	Ni	2
GAHNIP	Ni	2
GAJJAD	Ni	2
GAJJOR	Ni	2
GAKGAB	Ni	2
GAKKEL	Ni	2
GAKQOY	Ni	2
GAKRAN	Ni	2
GALRER	Ni	3
GAMCEC	Ni	2
GAMCIG	Ni	2
GAMDOO	Ni	2
GAMJIN	Ni	2
GAMMUC	Ni	2
GANJUB	Ni	2
GANXEA	Ni	2
GANYAX	Ni	2
GANZAY	Ni	2
GAPNUH	Ni	2
GAPWAY	Ni	2
GAPYAX	Ni	3
GAQCOT	Ni	2
