refcode	metal	charge_cif
FUFMAW	Fe	2
FUFZAI	Fe	3
FUGNIE	Fe	3
FUGNOL	Fe	2
FUHVIN	Fe	2
FUHVOT	Fe	2
FUJQAC	Fe	3
FUJVEL	Fe	2
FULZAN	Fe	0
FUMYEU	Fe	3
FUPSAM	Fe	2
FURPEO	Fe	2
FURROZ	Fe	0
FURTUI	Fe	2
FUSFIL	Fe	2
FUSFOR	Fe	2
FUSWUO	Fe	2
FUSXEZ	Fe	2
FUTDOO	Fe	3
FUTTIA	Fe	2
FUTVIC	Fe	2
FUTVIZ	Fe	0
FUTVOI	Fe	2
FUVRIA	Fe	2
FUVROG	Fe	2
FUWFIN	Fe	3
FUXTUN	Fe	2
FUYVOM	Fe	2
GABDEW	Fe	0
GABPOQ	Fe	3
GABPUW	Fe	3
GACHAT	Fe	2
GACLIF	Fe	2
GACLOL	Fe	2
GACLUT	Fe	3
GACSOU	Fe	3
GADMOR	Fe	2
GADTIS	Fe	3
GAFYUJ	Fe	2
GAHBUO	Fe	2
GAHHAB	Fe	3
GAHJEG	Fe	2
GAKBEB	Fe	3
GAKKOS	Fe	2
GAKTUI	Fe	3
GALTIZ	Fe	2
GAMCAY	Fe	2
GAMJUA	Fe	2
GAMQEQ	Fe	0
GAMZAW	Fe	2
GAMZEA	Fe	2
GAMZIE	Fe	2
GAMZOK	Fe	2
GAMZUQ	Fe	2
GANQIX	Fe	3
GANWAV	Fe	3
GAPSIA	Fe	2
GAPSOG	Fe	2
GARNET	Fe	2
GASBUA	Fe	4
GATFUD	Fe	2
GATNOF	Fe	2
GATXOP	Fe	2
GAVBEK	Fe	3
GAVDEN	Fe	2
GAVNEX	Fe	3
GAVXAC	Fe	3
GAXROM	Fe	2
GAXRUS	Fe	2
GAXSAZ	Fe	2
GAXXUB	Fe	2
GAXZEN	Fe	2
GAYBUF	Fe	2
GAYCAM	Fe	2
GAYCEQ	Fe	2
GAYCIU	Fe	2
GAYWUB	Fe	3
GAYZEL	Fe	2
GAZDAM	Fe	2
GAZHAQ	Fe	2
GECSEP	Fe	2
GEDFIE	Fe	2
GEDJUX	Fe	2
GEFTIV	Fe	2
GEFZEX	Fe	2
GEGCIH	Fe	2
GEGCUQ	Fe	2
GEHBEB	Fe	2
GEJSEU	Fe	3
GEJWUP	Fe	2
GEKKUC	Fe	2
GELNEQ	Fe	2
GEPPEX	Fe	2
GEPVEF	Fe	3
GEQGOB01	Fe	2
GEQJAQ02	Fe	2
GEQSIF	Fe	3
GEQTUS	Fe	2
GEQYAD	Fe	2
GERYUX	Fe	0
GETSAC01	Fe	2
GETVAF	Fe	2
GEVKAV	Fe	2
GEXKAX	Fe	3
GEXKIF	Fe	3
GEXQOP	Fe	3
GEXYEN	Fe	2
GIBBIC	Fe	2
GICBAY	Fe	2
GICZIB	Fe	3
GIDKEM	Fe	3
GIDROB	Fe	3
GIDRUH	Fe	3
GIDSAO	Fe	3
GIFJAG	Fe	2
GIFJUB	Fe	3
GIFQUI	Fe	3
GIGDEG	Fe	2
GIGGIN	Fe	2
GIGHOU	Fe	2
GIGWIF	Fe	3
GIHJUE	Fe	3
GIJXIH	Fe	3
GIKHIU	Fe	3
GILLIX	Fe	3
GIMDEL	Fe	2
GIMTUS	Fe	3
GIMVIK	Fe	2
GINBOW	Fe	3
GIPROP	Fe	2
GIQVOU	Fe	2
GIRTOQ	Fe	3
GISLUQ	Fe	2
GITHAU	Fe	3
GITHEY	Fe	3
GITHIC	Fe	3
GITHOI	Fe	3
GITYUE	Fe	2
GIVSEK	Fe	2
GIWCOH	Fe	3
GIWMUX	Fe	3
GIXKOO	Fe	1
GIYDUO	Fe	2
GIYNIL	Fe	3
GIYPUZ	Fe	3
GIZZUL	Fe	2
GOCDEH	Fe	2
GOCMER	Fe	2
GOCSIA	Fe	3
GOFXIK	Fe	2
GOGBAF	Fe	2
GOGHOA	Fe	3
GOGSAZ	Fe	2
GOJFIU	Fe	2
GOJZIP	Fe	2
GOKYEN	Fe	4
GOLSUX	Fe	2
GOLVEK	Fe	2
GOPJAY	Fe	3
GOPJEC	Fe	3
GOPSIN01	Fe	3
GOPXUH	Fe	2
GOQKAB	Fe	3
GOQYAO	Fe	3
GOSXUH	Fe	2
GOSZUM	Fe	2
GOTNOV	Fe	1
GOTNUB	Fe	1
GOTQAJ	Fe	2
GOWPOX	Fe	2
GOWSES	Fe	3
GOWSIW	Fe	3
GOWSOC	Fe	3
GOXDAY	Fe	3
GOYCII	Fe	3
GUCBAJ	Fe	2
GUCBIR	Fe	2
GUCXIL	Fe	2
GUCXOR	Fe	2
GUCZEM	Fe	2
GUDLIC	Fe	3
GUFQAA	Fe	2
GUGDET	Fe	3
GUGQOP	Fe	2
GUGTOR	Fe	3
GUGTUX	Fe	3
GUGYIQ	Fe	2
GUGYIS	Fe	3
GUKMOP	Fe	2
GUKRIN	Fe	2
GULNIL	Fe	3
GULVOA	Fe	3
GUPHEH	Fe	2
GUQDEC	Fe	3
GUQFOO	Fe	2
GUQYOH	Fe	3
GUSCOP	Fe	2
GUSTAR	Fe	2
GUTTOF	Fe	3
GUTXEB	Fe	2
GUTXOL	Fe	3
GUTYAY	Fe	2
GUWTEX	Fe	2
GUWVUP	Fe	2
GUWXED	Fe	3
GUWYUS	Fe	3
GUXTOK	Fe	2
GUXTUQ	Fe	2
GUZGEO	Fe	2
GUZLES	Fe	2
GUZNAQ	Fe	3
GUZTOK	Fe	3
HADZAO	Fe	3
HAFQUB	Fe	2
HAFRAI	Fe	3
HAGMEH	Fe	3
HAGMIL01	Fe	3
HAHFUS	Fe	3
HAHGIH	Fe	3
HAJGAB	Fe	2
HAJHIK	Fe	2
HAJLAH	Fe	3
HAJSIW	Fe	3
HAJYOG	Fe	2
HAKDOO	Fe	2
HAKQAL	Fe	3
HALXOI	Fe	3
HAMBIG	Fe	3
HAPDOU	Fe	2
HAPXOO	Fe	3
HAQLAP	Fe	4
HAQLET	Fe	4
HARJES	Fe	2
HARLER	Fe	3
HASGEN	Fe	0
HASHUG	Fe	2
HASJEQ	Fe	2
HATGIU	Fe	2
HAVRII	Fe	3
HAVSEF	Fe	2
HAVSIJ	Fe	2
HAWJIZ	Fe	2
HAWKAS	Fe	2
HAXCOA	Fe	2
HAXHIY	Fe	2
HAXXOU	Fe	3
HAXYAH	Fe	3
HAXYEL	Fe	3
HAYBEQ	Fe	2
HAYLEA	Fe	2
HAYPAA	Fe	3
HAYPII	Fe	3
HAZRAE	Fe	2
HEBMOQ	Fe	2
HEBPOT	Fe	2
HEBPUZ	Fe	2
HEBVUG	Fe	2
HECBUO	Fe	2
HECHEE	Fe	3
HECVER	Fe	2
HECWAN	Fe	3
HECZUK	Fe	3
HEJXUS	Fe	2
HEJYAZ	Fe	2
HEJYED	Fe	2
HEKGEM	Fe	2
HEKGIQ	Fe	2
HELROI	Fe	3
HELYUV	Fe	3
HENGIR	Fe	2
HENGOX	Fe	2
HENLIV	Fe	2
HEPQUP	Fe	3
HEQSOL	Fe	3
HEXCIZ	Fe	3
HEYMIH	Fe	2
HEYMON	Fe	2
HEYNEE	Fe	2
HEYNII	Fe	2
HEYNOO	Fe	2
HEYNUU	Fe	2
HEYPAC	Fe	2
HEYPEG	Fe	2
HEZYAO	Fe	3
HEZYIW	Fe	3
HICHEH	Fe	2
HIDDEE	Fe	2
HIDFUW	Fe	2
HIDGEH	Fe	2
HIDGIL	Fe	2
HIDQUJ	Fe	2
HIFBUW	Fe	2
HIFCAD	Fe	2
HIGGOV	Fe	2
HIHZII	Fe	0
HIKGEQ	Fe	2
HIKNAR	Fe	2
HIKNEV	Fe	2
HIKNIZ	Fe	2
HIKPEZ	Fe	2
HIKPID02	Fe	2
HILHIW	Fe	3
HILVAB	Fe	3
HIMREA	Fe	0
HIMRIE	Fe	0
HIPLAU	Fe	2
HIPLIC	Fe	2
HIPXOW	Fe	2
HIRGUK	Fe	3
HIRLUS	Fe	3
HISYAM	Fe	3
HITHOI	Fe	3
HIVGAU	Fe	3
HIVMIL	Fe	2
HIVQEJ	Fe	2
HIWJII	Fe	2
HIWJUT	Fe	3
HIWTUD	Fe	3
HIXDUQ	Fe	3
HIXMOS	Fe	2
HIXSEN	Fe	2
HIYRUE	Fe	3
HMPBFE	Fe	2
HMSIAF13	Fe	3
HOBKAN	Fe	2
HOGBAG	Fe	3
HOGFER	Fe	2
HOGFIV	Fe	2
HOGHEQ	Fe	3
HOGQID	Fe	3
HOKMAV	Fe	3
HOKWOV	Fe	1
HOKYUC	Fe	3
HOLBUH	Fe	2
HOLMIE	Fe	2
HOLMOK	Fe	2
HOLSIN	Fe	2
HOLSOT	Fe	2
HOLSUZ	Fe	2
HOLTEK	Fe	2
HOLTOU	Fe	2
HOLTUA	Fe	2
HOMXIT02	Fe	2
HONGAV	Fe	2
HONLAY	Fe	0
HONZEQ	Fe	2
HONZOA	Fe	2
HONZUG	Fe	2
HOPJAY	Fe	2
HOQFEZ	Fe	2
HOQFID	Fe	2
HOQFIE	Fe	3
HOQFUQ	Fe	3
HOSRUD	Fe	2
HOVLUZ	Fe	3
HOVMAG	Fe	3
HOVSES	Fe	3
HOVSIW	Fe	3
HOXMEO	Fe	2
HOXXEZ	Fe	2
HOYHOS	Fe	2
HOZTOH	Fe	3
HUCMEY	Fe	2
HUFCUG	Fe	2
HUJDEV	Fe	2
HUJDIZ	Fe	2
HUJKAY	Fe	3
HUJKEC	Fe	3
HUJKIG	Fe	3
HUJKOM	Fe	3
HUJKUS	Fe	3
HULQAI	Fe	3
HUMBEX	Fe	2
HUNBAV	Fe	2
HUNBEZ	Fe	2
HUNCAW	Fe	2
HUNNAH	Fe	2
HUNYIZ	Fe	2
HUNYOF	Fe	2
HUPJEH	Fe	2
HUPKOS	Fe	2
HUPLAF	Fe	2
HUQCEB	Fe	3
HUQFAA	Fe	2
HUQFEE	Fe	2
HUQQIV	Fe	3
HURSIX	Fe	2
HUSNIU	Fe	3
HUXWAZ	Fe	3
HUXWED	Fe	3
HUXZUV	Fe	2
HUYDUB	Fe	2
HUZLEV	Fe	2
HUZREB	Fe	2
IBEGIH	Fe	3
IBETUF	Fe	2
IBIXAT18	Fe	2
IBODEK	Fe	2
IBOGIQ	Fe	3
IBOGUC	Fe	3
IBUHEU	Fe	2
IBUVUW	Fe	2
ICOHOX	Fe	2
ICOHUD	Fe	3
ICONEW	Fe	1
ICOVOM	Fe	3
IDAXAM	Fe	4
IDISIY	Fe	2
IDOJIV	Fe	3
IDUBEO	Fe	2
IDUBOY	Fe	2
IDUGOG	Fe	2
IDUHAT	Fe	2
IFEYOK	Fe	2
IFEYUQ	Fe	2
IFILIU	Fe	2
IFIPAP	Fe	2
IFODIR	Fe	2
IFOQEA	Fe	3
IGERIX	Fe	2
IGETOE	Fe	3
IGIHEL	Fe	2
IGURAF	Fe	2
IHEFUY	Fe	3
IHEGAF	Fe	3
IHEKEN	Fe	2
IHESEV	Fe	3
IHEXEA	Fe	3
IHIREW	Fe	2
IHIRIA	Fe	2
IHITAW	Fe	2
IHITEA	Fe	2
IHITIE	Fe	2
IHITOK	Fe	2
IHUWOY	Fe	2
IHUWUE	Fe	2
IHUXUF	Fe	2
IJAMOV	Fe	3
IJAZEY	Fe	2
IJEBAC	Fe	2
IJEZIJ	Fe	2
IJIBEI	Fe	3
IJIYEG	Fe	2
IJONUR	Fe	3
IJUDEW	Fe	2
IKEHEO	Fe	2
IKEHIQ	Fe	2
IKEHOY	Fe	3
IKEHUE	Fe	3
IKEJAM	Fe	3
IKOVUZ	Fe	3
IKOXUD	Fe	3
IKOYAK	Fe	3
IKUNIN	Fe	2
ILASOE	Fe	2
ILAZEC	Fe	2
ILIWAD	Fe	2
ILIZIM	Fe	3
ILOCAP	Fe	3
ILOLOM	Fe	2
ILOLUS	Fe	2
ILOMAZ	Fe	2
ILOMED	Fe	2
ILONUV	Fe	3
ILOZIT	Fe	3
ILURIR	Fe	2
ILUROX	Fe	3
IMACAC	Fe	2
IMACEG	Fe	2
IMACIK	Fe	2
IMACOQ	Fe	2
IMAPOC	Fe	2
IMAPUI	Fe	2
IMELAN	Fe	2
IMIFOB	Fe	3
IMONOO	Fe	3
IMONUU	Fe	3
IMSPFE10	Fe	2
IMUCAX	Fe	2
IMUDEC	Fe	2
IMUVIW	Fe	2
IMZNTP	Fe	3
INEDEM	Fe	2
INEHIT	Fe	2
INEYIL	Fe	2
INIXUY	Fe	2
INOXAK	Fe	3
INUTUH	Fe	2
INUVUJ	Fe	2
INUVUL	Fe	3
INUWOE	Fe	2
INUXEV	Fe	2
IPAJOY	Fe	3
IPIWAF	Fe	2
IQAKAN	Fe	3
IQAKER	Fe	3
IQIGEU	Fe	2
IQIJAT	Fe	2
IQIWOW	Fe	2
IREDEQ	Fe	2
IRIWIR	Fe	3
IROJEF	Fe	2
IRUCUT	Fe	2
IRUDUW	Fe	2
IRUFOS	Fe	2
IRUFUY	Fe	1
IRURUJ	Fe	2
IRUSAQ	Fe	2
IRUSEU	Fe	2
IRUTEV	Fe	2
ISEXOT	Fe	2
ISEXUA	Fe	2
ISIBIW	Fe	2
ISIKEA	Fe	3
ISIYAK	Fe	0
ISOWOC	Fe	2
ISOWUI	Fe	0
ISULAJ	Fe	2
ITARIF	Fe	2
ITAROL	Fe	2
ITERAB	Fe	2
ITEXIO	Fe	2
ITEXOU	Fe	2
ITEZUE	Fe	3
ITINOP03	Fe	2
ITITUB01	Fe	2
ITOKEI	Fe	2
ITUYAY	Fe	2
IVEQEF	Fe	2
IVOSAO	Fe	3
IVOSES	Fe	3
IWONEN	Fe	3
IWOTOD	Fe	3
IXAQEF	Fe	2
IXAQII	Fe	2
IXARAB	Fe	2
IXAREF	Fe	2
IXAROP	Fe	2
IXARUV	Fe	2
IXASAC	Fe	2
IXEPUY	Fe	2
IXEZOB	Fe	2
IXIFAW	Fe	2
IXOZOK	Fe	2
IXUNIY	Fe	3
IXUNOE	Fe	3
IXUPEX	Fe	3
IXUTIE	Fe	2
IXUZOQ03	Fe	2
IXUZUY02	Fe	2
IYIJOR	Fe	3
IYUFOX	Fe	2
IZAFEW03	Fe	2
IZAFIA	Fe	2
IZAFOG	Fe	2
IZEWAM	Fe	3
IZOJOY	Fe	2
IZUSIH	Fe	3
JACCUP	Fe	2
JACGAY	Fe	3
JACGEC	Fe	3
JACGIG	Fe	3
JAFBOI03	Fe	2
JAFBUO28	Fe	2
JAFCUP	Fe	2
JAGTOB	Fe	2
JAGVEV	Fe	2
JAHKIN	Fe	2
JAHTAO	Fe	2
JAJJOU	Fe	3
JAJZUP	Fe	3
JALJAH	Fe	2
JAMYOO	Fe	2
JAMZIJ	Fe	2
JAPJIW	Fe	2
JAPTIG	Fe	2
JAQQIB	Fe	2
JAQWAZ	Fe	2
JARBIQ	Fe	3
JARNEV	Fe	2
JASBEL	Fe	2
JASBOV	Fe	2
JASRIF	Fe	0
JASROL	Fe	0
JAVHET	Fe	3
JAVJAS	Fe	2
JAVPEC	Fe	3
JAVPOM	Fe	3
JAVVAG	Fe	2
JAVVEK	Fe	2
JAVVUA	Fe	2
JAWFAO	Fe	2
JAWFIW	Fe	3
JAWSEF	Fe	3
JAZCAO	Fe	2
JEGMAK	Fe	3
JEGZEA	Fe	2
JEJJOY	Fe	3
JEJREY	Fe	2
JEJROI	Fe	2
JEJVAV	Fe	3
JELNIY	Fe	3
JEPHEU	Fe	3
JEPKEU	Fe	3
JEQPUR	Fe	3
JESPON	Fe	3
JESQUU	Fe	2
JESSEG	Fe	3
JETGIY	Fe	2
JETTEH	Fe	3
JEWTEL	Fe	2
JEWTIP	Fe	2
JEWVAJ	Fe	2
JEXKIH	Fe	2
JEYHIH	Fe	2
JIDYUT	Fe	2
JIHPAR	Fe	3
JIJXIM	Fe	2
JIKHAM	Fe	2
JIKPAX	Fe	3
JIMBIR	Fe	3
JIMXIN	Fe	2
JINCOY	Fe	2
JINLEX	Fe	2
JIQDET05	Fe	2
JIRFEW	Fe	2
JIRFIA	Fe	2
JIRFOG	Fe	2
JIRFUM	Fe	2
JIRQEJ	Fe	3
JITKIH	Fe	3
JITWUF	Fe	2
JIWBOH	Fe	2
JIWFUQ	Fe	3
JIWLOQ	Fe	3
JIWMIL	Fe	3
JIWNUY	Fe	3
JIWVER	Fe	2
JIXLEH	Fe	2
JIYGUU	Fe	3
JIYQEO	Fe	2
JIYQUE	Fe	2
JIYRAL	Fe	2
JIYRUF	Fe	3
JIZSIW	Fe	2
JIZTIW	Fe	2
JIZTOD	Fe	3
JOBHOZ	Fe	2
JOCTIE	Fe	3
JOCTOK	Fe	3
JODNEV	Fe	0
JOFJOD	Fe	0
JOGGES	Fe	2
JOGGOC	Fe	4
JOGYAH	Fe	2
JOHCEP	Fe	2
JOHCOZ	Fe	2
JOHCUF	Fe	2
JOHDAM	Fe	2
JOHPAX	Fe	3
JOJQAA	Fe	2
JOJQEE	Fe	2
JOKHIB	Fe	2
JOLVUD	Fe	3
JOQDEA	Fe	3
JOQZAS	Fe	3
JORKAC	Fe	2
JOTPOA	Fe	2
JOTQIU	Fe	4
JOWGEH	Fe	2
JOWYEC	Fe	2
JUBQOP	Fe	3
JUDRAD	Fe	3
JUDZUF	Fe	2
JULFAX	Fe	0
JULFEB	Fe	0
JULFIH	Fe	3
JUNCEA	Fe	3
JUNPOX	Fe	3
JUQDAA	Fe	2
JUQZEC	Fe	3
JURHIN	Fe	3
JUWGUD	Fe	2
JUWHAK	Fe	3
JUWPUO	Fe	3
JUXNIB	Fe	2
JUXNOF	Fe	3
JUXPUN	Fe	2
JUYSEE	Fe	2
KABDEW	Fe	3
KABDIA	Fe	3
KABREN	Fe	3
KACCEZ	Fe	2
KACJAZ	Fe	0
KADFAA	Fe	2
KADVEU	Fe	2
KADZOG	Fe	3
KAFFOP	Fe	2
KAFLUA	Fe	3
KAFTIV	Fe	3
KAFWAQ	Fe	2
KAGCIH	Fe	3
KAGLIO	Fe	2
KAGPUE	Fe	2
KAGRES	Fe	3
KAGXID	Fe	2
KAGXUP	Fe	3
KAHCAA	Fe	3
KAHJUZ	Fe	2
KAHNAK	Fe	2
KAHNOA	Fe	3
KAJTOE	Fe	3
KALCUX	Fe	2
KALDAE	Fe	2
KALNOB	Fe	2
KALXIH	Fe	2
KALXON	Fe	2
KANBAC	Fe	2
KANHUC	Fe	3
KANYUT	Fe	3
KAPHUG	Fe	2
KAPJAO	Fe	3
KAPLIX	Fe	3
KAPQEA	Fe	2
KAQJAQ	Fe	3
KAQYUZ	Fe	2
KARFUF	Fe	2
KARGAM	Fe	3
KARHER	Fe	2
KARRED	Fe	2
KARRON	Fe	2
KASFIW	Fe	2
KASFUI	Fe	2
KASHIW	Fe	3
KATZUB	Fe	2
KAWFET	Fe	2
KAXXAJ	Fe	2
KAXYEO	Fe	3
KAXYOY	Fe	3
KAXYUE	Fe	2
KAXZAL	Fe	3
KAXZUF	Fe	3
KAYPUV	Fe	0
KAYRAD	Fe	0
KAZVUF	Fe	3
KCATFE	Fe	3
KCROFE	Fe	3
KEBMEK	Fe	2
KECFEE	Fe	2
KEFFOQ	Fe	2
KEFLUD	Fe	3
KEHRAR	Fe	2
KEHREV	Fe	2
KEHXAW	Fe	3
KEHYEB	Fe	1
KEKCIO	Fe	2
KEKLOE	Fe	3
KEKMUL	Fe	3
KEKVIF	Fe	2
KELSEB	Fe	2
KELSIF	Fe	2
KELXUU	Fe	2
KEPDIT	Fe	2
KERGEV	Fe	3
KESLIF	Fe	3
KESVOU	Fe	2
KETLUS	Fe	2
KETMAZ	Fe	2
KETMED	Fe	2
KETMON	Fe	2
KETMUT	Fe	2
KETVEL	Fe	3
KEVLII	Fe	2
KEWBOE	Fe	3
KEWXUH	Fe	2
KEWYAM	Fe	0
KEXCAU	Fe	2
KEXCIC	Fe	2
KEYVOC	Fe	2
KEYYOF	Fe	3
KEYYUL	Fe	3
KEYZAS	Fe	3
KEYZEW	Fe	3
KEZPEK	Fe	2
KEZTUE	Fe	2
KIBJIO	Fe	3
KICVID	Fe	3
KIDGOU	Fe	2
KIFKOB	Fe	2
KIKDUG	Fe	3
KIKNUQ	Fe	2
KIMWUY	Fe	0
KINMUP	Fe	2
KINQUT	Fe	2
KIQMAB	Fe	2
KIRROU	Fe	2
KISJUS	Fe	3
KISMIJ	Fe	2
KISRUA	Fe	2
KITFAV	Fe	2
KITFIF	Fe	2
KITYOB	Fe	3
KITYOE	Fe	2
KIVXIW	Fe	2
KIWWIZ	Fe	2
KIWWOF	Fe	2
KIWWUL	Fe	2
KIWXAS	Fe	2
KIXVOD	Fe	2
KIXVUJ	Fe	2
KOCZAE	Fe	2
KOCZEI	Fe	2
KOCZIM	Fe	2
KOCZOS	Fe	3
KOCZUY	Fe	3
KODBAH	Fe	3
KODBEL	Fe	3
KODJOE	Fe	3
KODMUL	Fe	0
KOFKEY	Fe	3
KOFMUP	Fe	2
KOGLUP	Fe	3
KOGQED	Fe	2
KOKKUR02	Fe	2
KOQFIH	Fe	3
KORZAU	Fe	3
KOVLUC	Fe	2
KOVMAJ	Fe	2
KOVXOK	Fe	2
KOXPIY	Fe	2
KOXPUK	Fe	2
KOXZEC	Fe	2
KUBGOD	Fe	0
KUBJID	Fe	2
KUGWIT	Fe	2
KUGWUF	Fe	2
KUGXAM	Fe	2
KUGXIU	Fe	2
KUGXOA	Fe	2
KUGXUG	Fe	2
KUHQUB	Fe	2
KUHRUC	Fe	2
KUHSAJ	Fe	2
KUKHAC	Fe	2
KULMOT	Fe	4
KUMXAT	Fe	2
KUMXUO01	Fe	2
KUPQEU	Fe	2
KUQDUX	Fe	2
KUQPUJ	Fe	2
KURTOH	Fe	3
KUVBEK	Fe	1
KUVXOP	Fe	2
KUWHOZ01	Fe	3
KUWWAB01	Fe	3
KUYFES	Fe	2
KUYKEV01	Fe	2
LABNEJ	Fe	2
LADHEG	Fe	3
LAFCUT	Fe	3
LAFDAA	Fe	3
LAFWOI	Fe	2
LAFXOJ	Fe	2
LAJFIL	Fe	3
LAJFUX	Fe	2
LAJGEJ	Fe	3
LAJGOT	Fe	3
LAJHEN	Fe	3
LAJREV	Fe	3
LALBUV	Fe	2
LAMDUZ	Fe	3
LANTUP	Fe	3
LAQHEQ	Fe	3
LAQJAP	Fe	2
LARZEK	Fe	2
LARZIO	Fe	2
LASTOR	Fe	2
LASXIM	Fe	0
LATKAS	Fe	3
LATKEW	Fe	3
LAWZOB	Fe	3
LAWZUH	Fe	3
LAXFOI	Fe	3
LAXNON	Fe	2
LAXNUT	Fe	2
LAXSUB	Fe	3
LAXTOW	Fe	3
LAYNUV	Fe	3
LAYQOS	Fe	2
LAYQUY	Fe	2
LAYRAF	Fe	2
LAYREJ	Fe	2
LAYVOX	Fe	2
LAYXIS	Fe	3
LAZCEU	Fe	4
LAZHAX	Fe	3
LECLUD	Fe	3
LECNUD	Fe	2
LEFYIE	Fe	3
LELDUB	Fe	3
LELYUX	Fe	3
LEMNEX	Fe	2
LEMRUQ	Fe	2
LEMWEI	Fe	3
LENSEF	Fe	3
LENSIJ	Fe	3
LERMOK	Fe	3
LERQUW	Fe	3
LESNAY	Fe	2
LEVCUL	Fe	2
LEVFUO	Fe	2
LEVYET	Fe	2
LEWPAH	Fe	1
LEWSOV	Fe	3
LEXLIK	Fe	2
LEXSUF	Fe	2
LEXYUI	Fe	3
LEYYUJ	Fe	2
LEZKUX	Fe	2
LEZTUG	Fe	2
LIBVOH	Fe	0
LIBYOM	Fe	3
LICFIN	Fe	2
LIFZAE	Fe	3
LIFZEI	Fe	3
LIFZUY	Fe	2
LIGBAH	Fe	2
LIGBEL	Fe	2
LIGBIP	Fe	2
LIGZUY	Fe	3
LIHBOT	Fe	2
LIHRUR	Fe	2
LIHTAX	Fe	3
LIHYIL	Fe	3
LIJBUB	Fe	3
LIJHOD	Fe	2
LIJHUJ	Fe	3
LIJJEV	Fe	2
LIJQAY	Fe	3
LIJROL	Fe	2
LILRUU	Fe	3
LILWEJ	Fe	2
LILWIN	Fe	2
LILYIQ	Fe	2
LILYOW	Fe	2
LINQUV	Fe	2
LINREG	Fe	2
LINRIK	Fe	2
LINROQ	Fe	2
LINRUW	Fe	2
LIPJIG	Fe	2
LIRKON	Fe	2
LIRROT	Fe	2
LITXOB	Fe	3
LIWKOR01	Fe	2
LIWNAH	Fe	3
LIXSAO	Fe	2
LIZJEL	Fe	3
LIZLAK	Fe	3
LOBYIL	Fe	3
LOCHAN	Fe	2
LOCTEF	Fe	2
LOCWOP	Fe	3
LOCWUV	Fe	3
LOCXAC	Fe	3
LODGUJ	Fe	2
LODHAQ	Fe	2
LOFWAH	Fe	2
LOHGOF	Fe	3
LOHGUL	Fe	3
LOJVEN	Fe	2
LONBUL	Fe	3
LONLEG	Fe	2
LOPCID	Fe	3
LOPLUX	Fe	0
LOPTAM	Fe	2
LOPTEQ	Fe	2
LOPXAQ	Fe	3
LOQLOS	Fe	3
LORLOU	Fe	3
LOTBAX	Fe	3
LOTCOM	Fe	2
LOTCUS	Fe	2
LOWQOD	Fe	3
LOWQUJ	Fe	3
LOWWIF	Fe	3
LOXSIA	Fe	3
LOXWUQ	Fe	3
LOXYIG	Fe	3
LUCYOX	Fe	2
LUGBEV	Fe	2
LUGKEF	Fe	3
LUGNOQ	Fe	2
LUGNUW	Fe	2
LUGPAE	Fe	2
LUGQUZ	Fe	3
LUGWEQ	Fe	2
LUGWIU	Fe	2
LUGWOA	Fe	2
LUGXAN	Fe	2
LUGXOB	Fe	2
LUGXUH	Fe	2
LUGYAO	Fe	2
LUGYER	Fe	2
LUGYES	Fe	2
LUGYOB	Fe	2
LUGYUH	Fe	2
LUGZAO	Fe	2
LUJCOI	Fe	3
LUJNOU	Fe	3
LUJNOV	Fe	3
LUJPAI	Fe	3
LUMSER	Fe	3
LUNGOS	Fe	2
LUPDUV	Fe	3
LUPYEB	Fe	3
LUQRIA	Fe	3
LUQWUS	Fe	2
LUQXAZ	Fe	2
LUQXON	Fe	2
LURXON	Fe	0
LURXUT	Fe	0
LUTFAJ	Fe	2
LUTQAT	Fe	3
LUTVIF	Fe	2
LUVTUU	Fe	2
LUVYAD	Fe	2
LUWPAU	Fe	2
LUWSUS	Fe	2
LUXFAL	Fe	4
LUXFEP	Fe	2
LUXJUJ	Fe	2
LUXKEU	Fe	3
LUYMEX	Fe	2
LUYXUZ	Fe	2
LUZZIP	Fe	2
MABROY	Fe	2
MACFAY	Fe	3
MACHUV	Fe	2
MADLOV	Fe	3
MAFBII	Fe	2
MAFECL	Fe	2
MAGYEZ	Fe	2
MAHNOZ	Fe	3
MAHXOJ	Fe	2
MAJYOM	Fe	2
MAKBAB	Fe	3
MAKBOP	Fe	3
MAKBUW	Fe	3
MAKCEG	Fe	3
MAKXAX	Fe	3
MALFET04	Fe	2
MALGAI	Fe	0
MALGIQ	Fe	2
MALJEP	Fe	2
MALJIT	Fe	2
MALJOZ	Fe	2
MAMNIX	Fe	3
MAMNOD	Fe	3
MAMRUN	Fe	0
MAMSAU	Fe	0
MANHAM	Fe	3
MANHEQ	Fe	3
MANJIU	Fe	3
MAPMIZ	Fe	3
MAPPID	Fe	2
MAQLIZ	Fe	2
MARJEV	Fe	2
MARJIZ	Fe	2
MASNUR	Fe	2
MASPAZ	Fe	2
MASPED	Fe	2
MASQAA	Fe	2
MATBEO	Fe	0
MATFUL	Fe	2
MATGAS	Fe	2
MATGEW	Fe	2
MATHAT	Fe	2
MATVOT	Fe	1
MATXEL	Fe	2
MAVHOH	Fe	3
MAWCES	Fe	2
MAWLOL	Fe	2
MAWSIN	Fe	2
MAXBUK	Fe	3
MAXCAR	Fe	2
MAXGIE	Fe	2
MAXGUQ	Fe	2
MAXJAX	Fe	3
MAXVEN	Fe	3
MAXVIR	Fe	2
