refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
DAVZAE	Cu	2	7777	{1: 0.000412, 2: 2.7e-05, 3: 0.895719}	2
DAWFOX	Cu	1	7777	{1: 0.05901, 2: 0.061452, 3: 0.506209}	2
DAWJIU	Cu	2	7777	{1: 0.126442, 2: 0.000391, 3: 0.644914}	3
DAWKOB	Cu	1	7777	{1: 0.004996, 2: 0.109326, 3: 1.083603}	3
DAWQAW	Cu	2	7777	{1: 0.382377, 2: 0.029092, 3: 0.494723}	1
DAWQEA	Cu	2	7777	{1: 0.408368, 2: 0.067242, 3: 0.44762}	1
DAWRIC	Cu	9999	7777	{1: 0.051326, 2: 0.192639, 3: 9999}	3
DAWXEF	Cu	9999	7777	{1: 0.188993, 2: 0.001794, 3: 9999}	1
DAXMEU	Cu	2	7777	{1: 0.094125, 2: 1e-06, 3: 0.68816}	4
DAXXEG	Cu	2	7777	{1: 0.004196, 2: 0.007654, 3: 0.931029}	2
DAXYAD	Cu	9999	7777	{1: 0.190874, 2: 5.5e-05, 3: 0.59398}	1
DAXYOQ	Cu	2	7777	{1: 0.272243, 2: 0.00076, 3: 0.424668}	1
DAYBIP	Cu	2	7777	{1: 0.18466, 2: 2.8e-05, 3: 0.619077}	1
DAYDOY	Cu	9999	7777	{1: 0.202589, 2: 5.8e-05, 3: 0.573704}	1
DAYFAK	Cu	2	7777	{1: 0.245987, 2: 7e-06, 3: 0.444366}	2
DAYGUF	Cu	1	7777	{1: 0.015059, 2: 0.148449, 3: 9999}	3
DAYKOG	Cu	2	7777	{1: 0.065948, 2: 6e-06, 3: 0.715746}	1
DAYKUL	Cu	2	7777	{1: 0.006255, 2: 0.083535, 3: 1.057461}	2
DAYKUM	Cu	2	7777	{1: 0.066226, 2: 4e-06, 3: 0.718894}	2
DAYLAT	Cu	2	7777	{1: 0.063274, 2: 1.4e-05, 3: 0.722436}	2
DAYMOH	Cu	2	7777	{1: 0.110941, 2: 0.0, 3: 0.600547}	4
DAYMUN	Cu	2	7777	{1: 0.153602, 2: 1e-06, 3: 0.590093}	4
DAYNEY	Cu	2	7777	{1: 0.21342, 2: 2.9e-05, 3: 0.614406}	3
DAYNIC	Cu	9999	7777	{1: 0.268543, 2: 5.7e-05, 3: 0.454674}	5
DAYQIF	Cu	2	7777	{1: 0.321019, 2: 6e-06, 3: 0.470899}	2
DAYQOL	Cu	2	7777	{1: 0.329452, 2: 0.000164, 3: 0.458191}	2
DAYQUR	Cu	2	7777	{1: 0.325647, 2: 6.8e-05, 3: 0.467531}	2
DAYSEB	Cu	2	7777	{1: 0.312184, 2: 7e-06, 3: 9999}	2
DAYTAA	Cu	1	7777	{1: 0.003881, 2: 0.085415, 3: 9999}	4
DAYTEC	Cu	2	7777	{1: 0.116242, 2: 1.9e-05, 3: 0.657164}	3
DAYXAC	Cu	2	7777	{1: 0.236164, 2: 0.000442, 3: 0.495947}	2
DAYXEG	Cu	2	7777	{1: 0.207632, 2: 7e-06, 3: 0.492805}	4
DAYXUW	Cu	2	7777	{1: 0.297882, 2: 0.013532, 3: 0.376282}	2
DAYZAE	Cu	1	1	{1: 0.006302, 2: 0.616266, 3: 1.557567}	2
DAYZEI	Cu	9999	7777	{1: 0.001026, 2: 0.333427, 3: 1.269181}	1
DAZBAI	Cu	2	7777	{1: 0.236494, 2: 1e-06, 3: 0.529222}	1
DAZDUE	Cu	2	7777	{1: 0.16569, 2: 7e-06, 3: 0.654115}	3
DAZKEU	Cu	2	7777	{1: 0.180086, 2: 1.9e-05, 3: 0.622013}	3
DAZKOF	Cu	9999	7777	{1: 0.241325, 2: 2.1e-05, 3: 0.508826}	4
DAZMAS	Cu	2	7777	{1: 0.193576, 2: 7e-05, 3: 0.591597}	1
DAZMUN	Cu	2	7777	{1: 0.002136, 2: 0.005153, 3: 0.934327}	3
DAZNEY	Cu	2	7777	{1: 0.212892, 2: 7e-06, 3: 0.606336}	3
DAZXIO	Cu	2	7777	{1: 0.284115, 2: 0.000262, 3: 0.573304}	3
DAZXUA	Cu	2	7777	{1: 0.281336, 2: 3.3e-05, 3: 0.435205}	5
DEBNUW	Cu	2	7777	{1: 0.187892, 2: 3.4e-05, 3: 0.594438}	2
DEBPUW	Cu	1	7777	{1: 0.001497, 2: 0.041864, 3: 9999}	4
DEBTOW	Cu	1	7777	{1: 0.00608, 2: 0.197163, 3: 9999}	4
DEBVAK	Cu	1	7777	{1: 0.025608, 2: 0.162767, 3: 9999}	4
DECBET	Cu	2	7777	{1: 0.285177, 2: 0.000242, 3: 9999}	2
DECDEV	Cu	2	7777	{1: 0.105188, 2: 5.3e-05, 3: 0.59297}	2
DECKAY	Cu	2	7777	{1: 0.256179, 2: 1.6e-05, 3: 0.367317}	2
DECKOM	Cu	2	7777	{1: 0.194764, 2: 8e-06, 3: 0.491221}	1
DEDPEJ	Cu	2	7777	{1: 0.158004, 2: 4.1e-05, 3: 0.677169}	3
DEDXER	Cu	2	7777	{1: 0.053863, 2: 0.000408, 3: 9999}	2
DEDXIV	Cu	2	7777	{1: 0.080888, 2: 8e-06, 3: 0.645894}	2
DEDXOB	Cu	2	7777	{1: 0.133941, 2: 0.001538, 3: 0.665138}	2
DEENCU	Cu	2	7777	{1: 0.002529, 2: 0.07635, 3: 1.050178}	2
DEFJIH	Cu	2	7777	{1: 0.001235, 2: 0.073854, 3: 1.047649}	3
DEFSAJ	Cu	2	7777	{1: 0.090172, 2: 0.00031, 3: 0.791295}	2
DEFVAM	Cu	2	7777	{1: 0.296121, 2: 0.000671, 3: 9999}	1
DEFVIU	Cu	1	7777	{1: 0.011036, 2: 0.001014, 3: 0.907531}	3
DEFVIW	Cu	1	7777	{1: 0.011188, 2: 0.004542, 3: 9999}	3
DEFWAP	Cu	1	7777	{1: 0.03737, 2: 0.018755, 3: 9999}	3
DEFZAS	Cu	2	7777	{1: 0.227165, 2: 7e-06, 3: 0.449963}	2
DEFZEW	Cu	2	7777	{1: 0.049816, 2: 0.065656, 3: 0.882566}	2
DEGBAS	Cu	2	7777	{1: 0.138901, 2: 9.6e-05, 3: 0.712588}	1
DEGKEF	Cu	9999	7777	{1: 0.234356, 2: 4.9e-05, 3: 0.516984}	3
DEGMUX	Cu	2	7777	{1: 0.407706, 2: 0.083092, 3: 0.333204}	2
DEGROY	Cu	1	7777	{1: 0.291998, 2: 0.01191, 3: 0.186109}	2
DEHJOS	Cu	2	7777	{1: 0.204647, 2: 1.4e-05, 3: 0.574294}	2
DEHQAK	Cu	9999	7777	{1: 0.225376, 2: 8e-06, 3: 0.497499}	2
DEHQUD	Cu	1	7777	{1: 0.000136, 2: 0.108344, 3: 1.082607}	2
DEHSIU	Cu	2	7777	{1: 0.196541, 2: 0.000151, 3: 0.6614}	2
DEHXAR	Cu	9999	7777	{1: 0.134847, 2: 0.005579, 3: 9999}	1
DEJFUT	Cu	2	7777	{1: 0.241883, 2: 3.3e-05, 3: 0.447469}	2
DEJGUW	Cu	1	7777	{1: 0.396492, 2: 0.201646, 3: 0.180609}	2
DEJKOT	Cu	1	7777	{1: 0.00334, 2: 0.064939, 3: 9999}	3
DEJSAN	Cu	1	1	{1: 0.0034, 2: 0.60729, 3: 1.467782}	2
DEJZUQ	Cu	2	7777	{1: 0.011507, 2: 0.004053, 3: 9999}	5
DEKRET	Cu	9999	7777	{1: 0.182941, 2: 0.480709, 3: 0.431058}	2
DELCIJ	Cu	2	7777	{1: 0.132806, 2: 3.6e-05, 3: 0.63812}	2
DELCOP	Cu	9999	7777	{1: 0.204291, 2: 0.000141, 3: 0.566869}	2
DELFIM	Cu	1	1	{1: 0.381616, 2: 0.703206, 3: 1.20641}	2
DELWEX	Cu	2	7777	{1: 0.169578, 2: 0.000123, 3: 0.637964}	1
DEMBIH	Cu	9999	7777	{1: 0.267759, 2: 1e-06, 3: 0.447222}	1
DEMRIZ	Cu	2	7777	{1: 0.09396, 2: 2.6e-05, 3: 0.527564}	2
DEMTAR	Cu	2	7777	{1: 0.306282, 2: 0.015395, 3: 0.357773}	1
DEMTIZ	Cu	2	7777	{1: 0.010863, 2: 0.000122, 3: 0.845721}	2
DENZEC	Cu	2	7777	{1: 0.261926, 2: 1e-06, 3: 0.462849}	1
DEPGEL	Cu	2	7777	{1: 0.00587, 2: 0.001178, 3: 0.924734}	2
DEPLAL	Cu	2	7777	{1: 0.313596, 2: 0.003151, 3: 0.356658}	1
DEPLEP	Cu	2	7777	{1: 0.004299, 2: 0.063181, 3: 1.036831}	2
DEPQEU	Cu	2	7777	{1: 0.135819, 2: 0.000142, 3: 9999}	2
DEPQIY	Cu	9999	7777	{1: 0.103031, 2: 0.000114, 3: 9999}	1
DEPQOE	Cu	9999	7777	{1: 0.122122, 2: 0.000453, 3: 9999}	2
DEPQUK	Cu	9999	7777	{1: 0.125061, 2: 0.000156, 3: 9999}	1
DEPQUL	Cu	2	7777	{1: 0.066626, 2: 1e-06, 3: 0.676956}	3
DEPRAS	Cu	2	7777	{1: 0.024238, 2: 3.8e-05, 3: 0.769274}	2
DEPREW	Cu	2	7777	{1: 0.003562, 2: 6e-06, 3: 0.82982}	2
DEQJER	Cu	2	7777	{1: 0.247643, 2: 0.001853, 3: 0.49437}	1
DEQMAQ	Cu	2	7777	{1: 0.143103, 2: 3.4e-05, 3: 0.664527}	3
DEQRIA	Cu	2	7777	{1: 0.189187, 2: 9.4e-05, 3: 9999}	4
DEQSOH	Cu	2	7777	{1: 0.059282, 2: 2e-06, 3: 0.69295}	3
DEQYOO	Cu	2	7777	{1: 0.177454, 2: 0.000141, 3: 0.632543}	3
DEQZOO	Cu	2	7777	{1: 0.176243, 2: 3.1e-05, 3: 0.468317}	3
DERROH	Cu	9999	7777	{1: 0.19984, 2: 7e-06, 3: 0.486617}	1
DERZUY	Cu	9999	7777	{1: 0.225039, 2: 0.001665, 3: 0.447289}	4
DESALC10	Cu	2	7777	{1: 0.011099, 2: 0.182483, 3: 1.009496}	1
DESHUE	Cu	2	7777	{1: 0.005026, 2: 0.013043, 3: 0.967187}	2
DESKIV	Cu	2	7777	{1: 0.001946, 2: 0.024093, 3: 0.997211}	2
DESKUH	Cu	2	7777	{1: 0.078601, 2: 0.016746, 3: 0.779216}	3
DESQAT	Cu	2	7777	{1: 6e-05, 2: 0.001472, 3: 0.90983}	3
DETDOW	Cu	9999	7777	{1: 0.33266, 2: 0.00812, 3: 0.346203}	5
DETFAK	Cu	2	7777	{1: 0.304812, 2: 0.005408, 3: 0.58887}	2
DETHOC	Cu	2	7777	{1: 0.261295, 2: 0.00038, 3: 0.465396}	1
DETJAO	Cu	2	7777	{1: 0.105704, 2: 2e-06, 3: 0.767051}	3
DEVJUK	Cu	2	7777	{1: 0.071877, 2: 9e-06, 3: 0.677467}	3
DEVKEV	Cu	2	7777	{1: 0.001364, 2: 0.001541, 3: 0.965932}	2
DEVMAT	Cu	2	7777	{1: 0.296603, 2: 7e-06, 3: 0.539697}	2
DEVMUN	Cu	2	7777	{1: 0.177063, 2: 2e-06, 3: 0.590007}	3
DEVWAC	Cu	2	7777	{1: 0.293345, 2: 0.000788, 3: 0.587484}	2
DEWHUL	Cu	2	7777	{1: 0.170936, 2: 1e-05, 3: 0.632223}	2
DEXPOM	Cu	2	7777	{1: 0.201608, 2: 2.2e-05, 3: 0.516191}	2
DEXQIH	Cu	9999	7777	{1: 0.235222, 2: 0.000404, 3: 0.502069}	2
DEXVEI	Cu	2	7777	{1: 0.175659, 2: 0.000323, 3: 0.641026}	2
DEYBIT	Cu	9999	7777	{1: 0.142791, 2: 0.002073, 3: 9999}	2
DEYKEX	Cu	2	7777	{1: 0.293207, 2: 0.005656, 3: 0.570437}	3
DEYKIE	Cu	1	7777	{1: 0.003953, 2: 0.142559, 3: 9999}	4
DEYXIR	Cu	2	7777	{1: 0.076722, 2: 1.5e-05, 3: 0.703857}	2
DEZPAA	Cu	2	7777	{1: 0.133675, 2: 8.9e-05, 3: 9999}	3
DEZXIQ	Cu	2	7777	{1: 0.122141, 2: 2.5e-05, 3: 0.649951}	5
DIBDUN	Cu	2	7777	{1: 0.051297, 2: 5.5e-05, 3: 0.71034}	2
DIBHUR	Cu	2	7777	{1: 0.043275, 2: 7.6e-05, 3: 9999}	2
DIBVUG	Cu	2	7777	{1: 0.421524, 2: 0.086553, 3: 0.423777}	1
DIBWAN	Cu	2	2	{1: 0.541943, 2: 0.042398, 3: 9999}	1
DIBWER	Cu	2	2	{1: 0.529345, 2: 0.025711, 3: 9999}	1
DIBWIV	Cu	2	2	{1: 0.582747, 2: 0.062422, 3: 9999}	2
DIBWOB	Cu	2	7777	{1: 0.418401, 2: 0.081969, 3: 0.429438}	2
DIBYET	Cu	9999	2	{1: 0.562194, 2: 0.069221, 3: 9999}	1
DIBYIX	Cu	2	7777	{1: 0.101502, 2: 3.6e-05, 3: 9999}	3
DICCAU	Cu	2	7777	{1: 0.087976, 2: 3.2e-05, 3: 0.630455}	3
DICCIC	Cu	2	7777	{1: 0.05143, 2: 5e-06, 3: 0.710051}	2
DICFEC	Cu	2	7777	{1: 0.155749, 2: 0.0, 3: 0.624547}	2
DICHAY	Cu	2	7777	{1: 0.237749, 2: 0.000139, 3: 0.52043}	2
DICKIK	Cu	2	7777	{1: 0.028779, 2: 2.5e-05, 3: 0.759384}	2
DICQAH	Cu	2	7777	{1: 0.218052, 2: 0.013341, 3: 9999}	2
DICQOV	Cu	2	7777	{1: 0.131921, 2: 2.9e-05, 3: 0.713633}	2
DICWIX	Cu	1	7777	{1: 0.01117, 2: 0.013448, 3: 9999}	3
DICWIY	Cu	9999	7777	{1: 0.45731, 2: 0.106627, 3: 0.000742}	3
DIDCEA	Cu	2	7777	{1: 0.138876, 2: 0.010406, 3: 0.765292}	2
DIDQIS	Cu	2	7777	{1: 0.152707, 2: 1.9e-05, 3: 0.587424}	2
DIDXUK	Cu	9999	7777	{1: 0.312876, 2: 0.000528, 3: 0.466236}	4
DIDZUN	Cu	2	7777	{1: 0.067034, 2: 2e-06, 3: 0.676066}	2
DIFGIK	Cu	2	7777	{1: 0.075624, 2: 0.001172, 3: 9999}	1
DIFGUW	Cu	2	7777	{1: 0.272416, 2: 0.000294, 3: 0.359383}	3
DIFJUZ	Cu	2	7777	{1: 0.195116, 2: 1e-06, 3: 0.613228}	3
DIFKAG	Cu	2	7777	{1: 0.165778, 2: 1.6e-05, 3: 0.654103}	3
DIFNEN	Cu	2	7777	{1: 0.217941, 2: 0.001305, 3: 0.537187}	4
DIFNIR	Cu	2	7777	{1: 0.182755, 2: 0.001498, 3: 0.609892}	2
DIFNOX	Cu	1	7777	{1: 0.258608, 2: 0.000218, 3: 0.489314}	3
DIFNUD	Cu	2	7777	{1: 0.224952, 2: 0.000818, 3: 0.556896}	3
DIFTAP	Cu	9999	7777	{1: 0.120591, 2: 6e-06, 3: 0.667101}	4
DIGJAG	Cu	1	7777	{1: 0.238131, 2: 7.9e-05, 3: 0.489733}	5
DIGJEK	Cu	1	7777	{1: 0.178902, 2: 3.9e-05, 3: 0.594642}	4
DIGJIM	Cu	2	7777	{1: 0.242347, 2: 0.000166, 3: 0.59263}	3
DIGJIO	Cu	2	7777	{1: 0.1565, 2: 0.000271, 3: 9999}	1
DIGVEX	Cu	1	7777	{1: 0.114608, 2: 0.258401, 3: 9999}	2
DIGWUL	Cu	1	7777	{1: 0.003611, 2: 0.394786, 3: 1.215842}	2
DIHHUA	Cu	1	1	{1: 0.041649, 2: 0.627109, 3: 1.60843}	3
DIHSCU11	Cu	2	7777	{1: 0.008152, 2: 0.002443, 3: 0.975266}	2
DIJBEE	Cu	1	7777	{1: 0.006788, 2: 0.109731, 3: 1.084014}	4
DIJDIM	Cu	9999	2	{1: 9999, 2: 0.000339, 3: 9999}	3
DIKZAZ	Cu	2	7777	{1: 0.431174, 2: 0.11782, 3: 0.28948}	2
DILCAD	Cu	1	7777	{1: 0.002757, 2: 0.074248, 3: 9999}	2
DILCIL	Cu	2	7777	{1: 0.374192, 2: 0.033499, 3: 0.394872}	1
DILFEK	Cu	2	7777	{1: 0.149926, 2: 0.003662, 3: 0.714546}	2
DILGAH	Cu	2	7777	{1: 0.068074, 2: 1.6e-05, 3: 9999}	2
DILGIO	Cu	2	7777	{1: 0.064435, 2: 0.000698, 3: 0.681727}	1
DILHIP	Cu	2	7777	{1: 0.271126, 2: 9.7e-05, 3: 9999}	2
DILTEZ	Cu	2	7777	{1: 0.246454, 2: 0.000141, 3: 0.511616}	4
DINVEE	Cu	2	7777	{1: 0.166366, 2: 9e-05, 3: 0.492695}	4
DIPPAV	Cu	2	7777	{1: 0.244124, 2: 6.8e-05, 3: 0.506111}	4
DIPTEE	Cu	2	7777	{1: 0.13075, 2: 2.7e-05, 3: 0.567559}	2
DIPTII	Cu	2	7777	{1: 0.091232, 2: 5.7e-05, 3: 0.638703}	3
DIQQEC	Cu	2	7777	{1: 0.219382, 2: 0.006354, 3: 0.606993}	2
DIQQOM	Cu	2	7777	{1: 0.20474, 2: 3.7e-05, 3: 0.638196}	2
DIRJIX	Cu	1	7777	{1: 0.001092, 2: 0.216573, 3: 9999}	2
DIRJOD	Cu	1	7777	{1: 0.000193, 2: 0.268245, 3: 9999}	2
DIRKUM	Cu	2	7777	{1: 0.225446, 2: 1.8e-05, 3: 0.524468}	3
DIRPID	Cu	2	7777	{1: 0.164112, 2: 0.000166, 3: 0.571264}	3
DIRYIO	Cu	2	7777	{1: 0.13552, 2: 2.9e-05, 3: 0.694511}	2
DIRZAH	Cu	2	7777	{1: 0.241859, 2: 1.4e-05, 3: 0.498295}	3
DIRZIP	Cu	2	7777	{1: 0.245638, 2: 1.5e-05, 3: 0.487718}	4
DIRZOU	Cu	9999	7777	{1: 0.264243, 2: 0.000489, 3: 9999}	1
DIRZUA	Cu	2	7777	{1: 0.149461, 2: 0.000103, 3: 9999}	1
DIRZUB	Cu	2	7777	{1: 0.217451, 2: 6e-06, 3: 0.551057}	3
DISBAJ	Cu	9999	7777	{1: 0.204543, 2: 0.00026, 3: 9999}	1
DISCEO	Cu	1	7777	{1: 0.04226, 2: 0.264199, 3: 9999}	4
DISFIX	Cu	1	7777	{1: 0.012796, 2: 0.304783, 3: 9999}	3
DISYAG	Cu	2	7777	{1: 0.187327, 2: 9.9e-05, 3: 0.450236}	3
DISYEK	Cu	2	7777	{1: 0.145624, 2: 1e-05, 3: 0.538711}	3
DITDAN	Cu	2	7777	{1: 0.439501, 2: 0.001835, 3: 9999}	3
DITNAX	Cu	2	7777	{1: 0.172812, 2: 1.9e-05, 3: 0.481895}	3
DITVAF	Cu	9999	7777	{1: 0.337959, 2: 9.4e-05, 3: 0.382285}	2
DITZAI	Cu	2	7777	{1: 0.092937, 2: 2.8e-05, 3: 0.657569}	2
DITZEN	Cu	2	7777	{1: 0.128035, 2: 0.004266, 3: 0.773096}	3
DIVGAQ	Cu	2	7777	{1: 0.229973, 2: 4.7e-05, 3: 0.532853}	4
DIVPAA	Cu	2	7777	{1: 0.33842, 2: 0.001212, 3: 0.427796}	2
DIVSEG	Cu	2	7777	{1: 0.255602, 2: 6.2e-05, 3: 9999}	2
DIWCIW	Cu	2	7777	{1: 0.205227, 2: 6.6e-05, 3: 0.561275}	2
DIWGIC	Cu	9999	7777	{1: 0.027366, 2: 0.00177, 3: 0.762461}	1
DIWMAZ	Cu	2	7777	{1: 0.371074, 2: 0.028885, 3: 0.411176}	1
DIWTEL	Cu	2	7777	{1: 0.228018, 2: 0.000828, 3: 0.538154}	1
DIXGAT	Cu	2	7777	{1: 0.133979, 2: 4.5e-05, 3: 0.596322}	4
DIXZIV	Cu	1	7777	{1: 0.002647, 2: 0.003783, 3: 9999}	4
DIXZOZ	Cu	9999	7777	{1: 0.003355, 2: 0.082191, 3: 1.056099}	3
DIYKOL	Cu	1	7777	{1: 0.061015, 2: 0.004477, 3: 9999}	2
DIYMON	Cu	2	7777	{1: 0.250983, 2: 1e-06, 3: 0.490779}	3
DIYNAA	Cu	2	7777	{1: 0.262446, 2: 4.3e-05, 3: 0.461864}	2
DIZYER	Cu	2	7777	{1: 0.285671, 2: 2e-06, 3: 0.562103}	1
DIZZIV	Cu	2	7777	{1: 0.010951, 2: 0.000424, 3: 0.910325}	3
DMACCU	Cu	9999	7777	{1: 0.278622, 2: 1.6e-05, 3: 0.583524}	2
DMNPCU10	Cu	2	7777	{1: 0.154467, 2: 0.009112, 3: 0.719928}	2
DMPCUC10	Cu	2	7777	{1: 0.214064, 2: 0.018244, 3: 0.621331}	2
DMPGAC	Cu	2	7777	{1: 0.095498, 2: 0.000381, 3: 0.614074}	1
DMTCCU	Cu	2	7777	{1: 0.037405, 2: 0.000664, 3: 9999}	1
DOBBOM	Cu	2	7777	{1: 0.247681, 2: 0.084224, 3: 0.690416}	2
DOBGAF	Cu	9999	7777	{1: 0.143767, 2: 2.4e-05, 3: 0.622699}	3
DOBMAK	Cu	2	7777	{1: 0.194312, 2: 0.000109, 3: 0.579298}	1
DOBXOJ	Cu	2	7777	{1: 0.158184, 2: 0.000445, 3: 0.690483}	1
DOCMIU	Cu	2	7777	{1: 0.097834, 2: 0.001236, 3: 0.789308}	2
DOCYEZ	Cu	9999	7777	{1: 0.132968, 2: 0.000316, 3: 9999}	1
DODLUD	Cu	1	7777	{1: 0.013566, 2: 0.000392, 3: 9999}	5
DODMAK	Cu	9999	7777	{1: 0.028398, 2: 0.193993, 3: 9999}	3
DODPES	Cu	9999	2	{1: 0.569248, 2: 0.036431, 3: 9999}	1
DODRAS	Cu	2	7777	{1: 0.16423, 2: 0.0001, 3: 0.660446}	2
DODWEZ	Cu	2	7777	{1: 0.214891, 2: 7e-05, 3: 0.578515}	2
DODZUR	Cu	1	7777	{1: 0.067741, 2: 0.000329, 3: 9999}	2
DOFLOZ	Cu	9999	7777	{1: 0.155087, 2: 0.000863, 3: 0.484292}	1
DOFLUF	Cu	2	7777	{1: 0.15994, 2: 0.001256, 3: 0.473723}	1
DOFMOB	Cu	9999	7777	{1: 0.190538, 2: 9e-06, 3: 0.508103}	1
DOFVUR	Cu	1	1	{1: 0.182689, 2: 0.626788, 3: 1.372134}	2
DOFWAY	Cu	1	1	{1: 0.167583, 2: 0.601929, 3: 1.343185}	3
DOGHEO	Cu	2	7777	{1: 0.064636, 2: 0.000174, 3: 0.797238}	4
DOGMAQ	Cu	2	7777	{1: 0.278259, 2: 0.000305, 3: 0.553751}	2
DOGWAY	Cu	9999	7777	{1: 0.262612, 2: 6.1e-05, 3: 0.427927}	1
DOGWUS	Cu	9999	7777	{1: 0.312292, 2: 0.000119, 3: 0.520736}	1
DOGYII	Cu	2	7777	{1: 0.27529, 2: 1.4e-05, 3: 0.589717}	1
DOHWED	Cu	2	7777	{1: 0.23056, 2: 9.5e-05, 3: 0.552202}	2
DOHWIH	Cu	2	7777	{1: 0.152691, 2: 1.9e-05, 3: 0.672249}	2
DOJBAG	Cu	2	7777	{1: 0.178654, 2: 0.0, 3: 0.59902}	3
DOJJIX	Cu	2	7777	{1: 0.109762, 2: 0.014725, 3: 0.78563}	1
DOJRUS	Cu	9999	7777	{1: 0.222324, 2: 7.9e-05, 3: 0.544767}	3
DOJSOL	Cu	2	7777	{1: 0.093951, 2: 0.000746, 3: 0.617443}	1
DOJSUR	Cu	2	7777	{1: 0.046378, 2: 5.6e-05, 3: 0.721054}	1
DOKLIY	Cu	2	7777	{1: 0.195317, 2: 0.000568, 3: 0.560372}	2
DOKQAV	Cu	1	7777	{1: 0.001666, 2: 0.217896, 3: 9999}	2
DOKVOO	Cu	9999	7777	{1: 0.108043, 2: 5e-06, 3: 0.639714}	5
DOLXEH	Cu	9999	7777	{1: 0.171787, 2: 6e-06, 3: 0.561684}	3
DOMKIZ	Cu	9999	7777	{1: 0.07304, 2: 9e-05, 3: 9999}	1
DOMKUM	Cu	1	7777	{1: 0.034441, 2: 0.074984, 3: 9999}	2
DOMKUO	Cu	2	7777	{1: 0.249706, 2: 0.005927, 3: 0.553873}	2
DONGIW	Cu	1	7777	{1: 0.251321, 2: 0.000691, 3: 0.384788}	3
DONNUR	Cu	2	7777	{1: 0.173559, 2: 3e-06, 3: 0.524739}	3
DONROO	Cu	1	7777	{1: 0.007276, 2: 0.131114, 3: 0.758211}	3
DONRUU	Cu	1	7777	{1: 0.006937, 2: 0.174008, 3: 0.810793}	2
DONSAB	Cu	1	7777	{1: 0.024823, 2: 0.265167, 3: 0.930561}	2
DONSEF	Cu	1	7777	{1: 0.003678, 2: 0.254629, 3: 1.230883}	3
DOPMAX	Cu	1	7777	{1: 0.153692, 2: 0.468221, 3: 9999}	2
DOPMEB	Cu	1	7777	{1: 0.012675, 2: 0.471005, 3: 9999}	2
DOPMOL	Cu	1	7777	{1: 0.003008, 2: 0.425585, 3: 9999}	2
DOPNAY	Cu	9999	1	{1: 0.251124, 2: 0.71177, 3: 1.44305}	2
DOPXOV	Cu	1	7777	{1: 0.004547, 2: 0.104525, 3: 1.013871}	1
DOPYIQ	Cu	1	7777	{1: 0.024111, 2: 0.147556, 3: 9999}	3
DOPZIS	Cu	2	7777	{1: 0.193556, 2: 2.1e-05, 3: 0.613044}	3
DOPZUE	Cu	2	7777	{1: 0.145632, 2: 1.7e-05, 3: 0.504884}	2
DOQBUH	Cu	2	7777	{1: 0.06166, 2: 4e-06, 3: 0.7525}	3
DORBIW	Cu	2	7777	{1: 0.210201, 2: 6e-06, 3: 0.562733}	3
DORBUI	Cu	2	7777	{1: 0.209117, 2: 1.4e-05, 3: 0.565247}	4
DORSIO	Cu	2	7777	{1: 0.317941, 2: 8.5e-05, 3: 0.510196}	2
DORSOU	Cu	2	7777	{1: 0.321121, 2: 0.000485, 3: 0.504269}	1
DORSUA	Cu	2	7777	{1: 0.306842, 2: 0.001234, 3: 0.53088}	2
DOTFAT	Cu	9999	7777	{1: 0.188959, 2: 8e-06, 3: 0.51561}	3
DOTKED	Cu	2	7777	{1: 0.203887, 2: 1.4e-05, 3: 0.504531}	2
DOTKIH	Cu	2	7777	{1: 0.184652, 2: 5.7e-05, 3: 0.459576}	4
DOTKUT	Cu	2	7777	{1: 0.190025, 2: 8.9e-05, 3: 0.408199}	3
DOTNUX	Cu	2	7777	{1: 0.072641, 2: 2.2e-05, 3: 0.69092}	3
DOTPAF	Cu	2	7777	{1: 0.059569, 2: 0.001114, 3: 0.692324}	2
DOTPIN	Cu	2	7777	{1: 0.297266, 2: 1.2e-05, 3: 9999}	3
DOTQIM	Cu	9999	7777	{1: 0.000396, 2: 5e-06, 3: 0.932269}	2
DOVDEX	Cu	2	7777	{1: 0.246666, 2: 7.1e-05, 3: 0.510439}	4
DOVJII	Cu	2	7777	{1: 0.07798, 2: 1e-06, 3: 0.652227}	3
DOVMUW	Cu	2	7777	{1: 0.199391, 2: 0.075268, 3: 0.731317}	2
DOVPIN	Cu	2	7777	{1: 0.349968, 2: 0.000305, 3: 0.44171}	3
DOVTAL	Cu	1	7777	{1: 0.01573, 2: 0.162064, 3: 9999}	4
DOVTEP	Cu	1	7777	{1: 0.024453, 2: 0.183489, 3: 9999}	4
DOWDIE	Cu	9999	7777	{1: 0.176738, 2: 0.000324, 3: 9999}	2
DOWPUA	Cu	9999	7777	{1: 0.042602, 2: 0.000128, 3: 0.729279}	1
DOWQUC	Cu	2	7777	{1: 0.282979, 2: 7.3e-05, 3: 0.32251}	2
DOXCEZ	Cu	1	7777	{1: 0.006267, 2: 0.016261, 3: 9999}	2
DOXGEC	Cu	2	7777	{1: 0.096201, 2: 0.090533, 3: 0.852023}	2
DOXGIG	Cu	2	7777	{1: 0.233739, 2: 0.00191, 3: 0.605882}	2
DOXNAH	Cu	1	7777	{1: 0.038119, 2: 0.440423, 3: 9999}	2
