refcode	metal	charge_cif
BUYBON	Cu	1
BUYBUT	Cu	1
BUYTUM	Cu	2
BUZBEF	Cu	2
BUZJIS	Cu	1
BUZLAM	Cu	2
BUZNUH	Cu	1
BZGPCU10	Cu	2
BZPCUC	Cu	2
CABKEV	Cu	1
CABMUP	Cu	2
CABNEA	Cu	2
CABNID	Cu	2
CABNIF	Cu	2
CABPAY	Cu	2
CABQIJ	Cu	2
CACBEP	Cu	2
CACLIB	Cu	2
CACRAZ	Cu	2
CACSOP	Cu	2
CACZUD	Cu	2
CADBAO	Cu	2
CADBEQ	Cu	2
CADCAL	Cu	2
CADENC	Cu	2
CADLEZ	Cu	2
CADNIF	Cu	1
CADRUV	Cu	2
CADXIP	Cu	2
CADZEM	Cu	1
CADZIR	Cu	2
CAFBAP	Cu	2
CAFGAU	Cu	2
CAFQUV	Cu	1
CAFTIN	Cu	1
CAFTOT	Cu	1
CAFVUD	Cu	2
CAFWAK	Cu	2
CAFWEO	Cu	2
CAFXEN	Cu	2
CAFXIR	Cu	2
CAGQUZ	Cu	2
CAHFOG	Cu	1
CAHJAW	Cu	2
CAHKIH	Cu	2
CAJDIB	Cu	2
CAJNAE	Cu	2
CAJNEI	Cu	2
CAJREN	Cu	2
CAJWEP	Cu	2
CAJWES	Cu	2
CAKFAX	Cu	2
CAKKOQ	Cu	2
CAKPEL	Cu	2
CAKQOV	Cu	2
CAKTOZ	Cu	2
CAKTUF	Cu	2
CALKAB	Cu	2
CALTOY	Cu	2
CAMJUV	Cu	2
CAMQAL	Cu	2
CAMVUH	Cu	2
CAMYEV	Cu	2
CAMYOE	Cu	2
CAMZUM	Cu	2
CANFII	Cu	2
CANHIL	Cu	2
CANJUZ	Cu	2
CANKAG	Cu	2
CANKEK	Cu	2
CANKUY	Cu	2
CANLAF	Cu	2
CANLIN	Cu	2
CANMIQ	Cu	2
CANMUC	Cu	2
CANVOD	Cu	2
CANVUJ	Cu	2
CAPGEF	Cu	1
CAPGIJ	Cu	1
CAPICU	Cu	2
CAPLEN	Cu	1
CAPMEN	Cu	2
CAPMIR	Cu	2
CAPNAI	Cu	2
CAPWEY	Cu	2
CAPXOI	Cu	2
CAPZAV	Cu	1
CAQCAY	Cu	2
CAQCUU	Cu	1
CAQDEF	Cu	1
CAQKEK	Cu	2
CAQKIO	Cu	2
CAQMOW	Cu	2
CAQMUC	Cu	2
CARCAA	Cu	2
CARDIJ	Cu	1
CASPAP	Cu	2
CASQUK	Cu	2
CASVAT	Cu	2
CATBUV	Cu	2
CATJEN	Cu	2
CATLOA	Cu	2
CATMUF	Cu	2
CATTEW	Cu	2
CAVCOR	Cu	2
CAVCUX	Cu	2
CAVDEJ	Cu	2
CAVKAM	Cu	2
CAWKAN	Cu	2
CAWSUR	Cu	2
CAWTOJ	Cu	2
CAWWEC	Cu	2
CAWWUS	Cu	2
CAXBIN	Cu	2
CAXGAM	Cu	2
CAXMEU	Cu	2
CAXMIX	Cu	2
CAXMIY	Cu	2
CAXNOH	Cu	2
CAXPEZ	Cu	2
CAYCUD	Cu	1
CAYHES	Cu	1
CAYSEC	Cu	2
CAZJIY	Cu	2
CBGCUC	Cu	2
CBPCUH	Cu	2
CBXECU	Cu	2
CCULUT	Cu	2
CDACDH25	Cu	2
CDIEPB	Cu	1
CEBDOF	Cu	2
CEBDUJ	Cu	2
CEBFAR	Cu	2
CEBFEV	Cu	2
CEBLAX	Cu	2
CEBNED	Cu	2
CEBSUA	Cu	2
CEBTIP	Cu	2
CECFAS	Cu	2
CECLAA	Cu	2
CECPUW	Cu	2
CEDCIY	Cu	2
CEDHAU	Cu	2
CEDHOJ	Cu	1
CEDKED	Cu	2
CEDPIL	Cu	2
CEDXIU	Cu	2
CEDXOA	Cu	2
CEFBEU	Cu	2
CEFBEW	Cu	2
CEFBIA	Cu	2
CEFCEV	Cu	2
CEFDOJ	Cu	2
CEFDUP	Cu	2
CEFFAX	Cu	2
CEFFEB	Cu	2
CEFGAY	Cu	1
CEFGEC	Cu	2
CEFGIG	Cu	2
CEFGUR	Cu	1
CEFGUS	Cu	2
CEFJAB	Cu	2
CEFJIJ	Cu	2
CEFJOP	Cu	2
CEFKIK	Cu	1
CEFMEI	Cu	2
CEFMIM	Cu	2
CEFMUY	Cu	2
CEFSIS	Cu	2
CEFTOX	Cu	1
CEFWUI	Cu	2
CEFXOA	Cu	2
CEFYOB	Cu	2
CEGGOK	Cu	2
CEGPEM	Cu	2
CEGRUB	Cu	2
CEGVOA	Cu	2
CEGXIW	Cu	2
CEGYAP	Cu	2
CEHBEW	Cu	2
CEJBUP	Cu	2
CEJCEZ	Cu	2
CEJJAE	Cu	1
CEJQIS	Cu	2
CEJRUF	Cu	2
CEJSAN	Cu	2
CEKHOP	Cu	1
CEKLAF	Cu	2
CEKLIN	Cu	2
CELGUW	Cu	2
CELSIW	Cu	2
CELWOF	Cu	2
CELWUL	Cu	2
CEMCAY	Cu	2
CEMKAJ	Cu	2
CEMROE	Cu	2
CEMSIZ	Cu	1
CEMWAS	Cu	2
CENFAC	Cu	1
CENJOW	Cu	2
CENKUC	Cu	1
CEPCAB	Cu	2
CEPJAK	Cu	2
CEPJIS	Cu	2
CEPMEQ	Cu	2
CEPQUJ	Cu	2
CEPRUL	Cu	2
CEPYCU	Cu	2
CEQYEC	Cu	1
CERQIZ	Cu	2
CERQOI	Cu	2
CERQUL	Cu	2
CERXED	Cu	2
CERXUV	Cu	2
CESBIM	Cu	2
CESXOO	Cu	2
CETCAM	Cu	2
CETDCU10	Cu	2
CETKER	Cu	2
CETKOB	Cu	2
CETNOE	Cu	1
CETSOM	Cu	2
CEVBUA	Cu	2
CEVJOD	Cu	2
CEVKUK	Cu	2
CEVMAR	Cu	2
CEVMEV	Cu	2
CEVNUN	Cu	2
CEVQAV	Cu	2
CEVQEZ	Cu	2
CEVQID	Cu	2
CEVWIM	Cu	2
CEVWOS	Cu	2
CEVWUY	Cu	2
CEWBAH	Cu	2
CEWFIT	Cu	2
CEWFUG	Cu	2
CEWGAN	Cu	2
CEWGER	Cu	2
CEWJOE	Cu	2
CEWTOQ	Cu	1
CEXCOY	Cu	1
CEXHEV	Cu	2
CEXQUS	Cu	2
CEXSIH	Cu	1
CEXSII	Cu	2
CEXXOS	Cu	2
CEXYAF	Cu	2
CEYLAT	Cu	2
CEYLAU	Cu	2
CEYSAB	Cu	2
CEYYOX	Cu	1
CEZFIZ	Cu	2
CEZLOI	Cu	1
CEZNIG	Cu	2
CEZWOU	Cu	2
CFMBZC	Cu	1
CHFTED	Cu	2
CHMSCU	Cu	2
CHPTHC	Cu	2
CHPYCU	Cu	2
CHXCUA	Cu	2
CHXCUB	Cu	2
CHXCUC	Cu	2
CIBCUN	Cu	2
CIBKEF	Cu	2
CIBVIS	Cu	1
CIBZOD	Cu	2
CICGON	Cu	2
CICJII	Cu	2
CICVUI	Cu	2
CICWIU	Cu	2
CICYUK	Cu	2
CICZAR	Cu	2
CIDGAA	Cu	1
CIDGIG	Cu	1
CIDLAF	Cu	2
CIDWES	Cu	2
CIDWIW	Cu	2
CIFFED	Cu	2
CIFSUF	Cu	1
CIGQIU	Cu	1
CIGQUG	Cu	1
CIGWEV	Cu	2
CIHWIC	Cu	2
CIHZEZ	Cu	2
CIJTIY	Cu	2
CIJWUO	Cu	2
CIJXAV	Cu	2
CIJYIF	Cu	2
CIKJOV	Cu	2
CIKPET	Cu	2
CIKSUK	Cu	2
CILDIM	Cu	3
CINBAF	Cu	2
CINDEK	Cu	2
CINDUY	Cu	2
CINFOX	Cu	2
CINRAS	Cu	2
CINWOM	Cu	2
CIPFUC	Cu	1
CIPHER	Cu	2
CIPHUH	Cu	2
CIPJIX	Cu	2
CIPJOD	Cu	2
CIPZEG	Cu	2
CIQKES	Cu	2
CIQKOC	Cu	2
CIQWUU	Cu	2
CIQYAF	Cu	1
CIRKEU	Cu	2
CIRRAW	Cu	2
CIRWUW	Cu	2
CISBAI	Cu	1
CISBOW	Cu	1
CISCEN	Cu	1
CISMUP	Cu	2
CISXOS	Cu	2
CISYAF	Cu	2
CITDIU	Cu	2
CITFER	Cu	1
CITFIV	Cu	1
CITJUL	Cu	2
CITLOG	Cu	2
CITQIH	Cu	2
CITQON	Cu	2
CITRAA	Cu	2
CITREE	Cu	2
CITVEJ	Cu	1
CITVUY	Cu	2
CIVFIZ	Cu	1
CIVGIY	Cu	2
CIWJOI	Cu	2
CIWWUC	Cu	2
CIXWAK	Cu	2
CIXWOY	Cu	2
CIXXAL	Cu	2
CIXZIU	Cu	2
CIYBIY	Cu	2
CIYBOE	Cu	2
CIYFAU	Cu	2
CIYHAV	Cu	2
CIYHID	Cu	2
CIYKEB	Cu	2
CIYMAZ	Cu	1
CIYNAZ	Cu	2
CIZDOH	Cu	2
CIZWIT	Cu	2
CLAECU	Cu	2
CLAZCU	Cu	2
CLENCU	Cu	2
CMPOCU	Cu	2
CMTUCU10	Cu	2
CNOXCU	Cu	2
COBJAE	Cu	1
COBPUG	Cu	2
COBVAS	Cu	2
COCFIJ	Cu	2
COCKIP	Cu	2
COCLEM	Cu	2
COCVEV	Cu	1
COCVOF	Cu	1
COCWEW	Cu	1
CODSIY	Cu	1
CODTUL	Cu	2
COFNIX	Cu	2
COGJAL	Cu	1
COGJEO	Cu	2
COGJEP	Cu	1
COHMIX	Cu	2
COJFAK	Cu	2
COJNEW	Cu	2
COJNIA	Cu	2
COJNOG	Cu	2
COJPOG	Cu	1
COJQUN	Cu	2
COJRAU	Cu	1
COKGAL	Cu	2
COKHIU	Cu	2
COKLEU	Cu	1
COKWIJ	Cu	2
COLBEM	Cu	1
COLMOH	Cu	2
COLPUP	Cu	2
COLQID	Cu	2
COLQOJ	Cu	2
COLTIH	Cu	2
COLTON	Cu	2
COLWOP	Cu	2
COLXEG	Cu	2
COLZAF	Cu	2
COMJUK	Cu	2
COMKAR	Cu	2
COMKOH	Cu	1
COMLIA	Cu	2
COMNAV	Cu	1
COMTEF	Cu	2
CONBUC	Cu	2
CONKUN	Cu	2
CONTEF	Cu	2
CONTIJ	Cu	2
CONXAH	Cu	2
CONXEL	Cu	2
CONXIP	Cu	2
COPDUJ	Cu	2
COPLID	Cu	2
COPNEB	Cu	1
COQTIN	Cu	2
COQWAH	Cu	2
COQZUF	Cu	2
CORBIW	Cu	2
CORBOC	Cu	2
CORBUH	Cu	1
CORLIG	Cu	2
CORNOO	Cu	2
CORRAF	Cu	1
CORREJ	Cu	1
CORRIN	Cu	1
CORROT	Cu	2
COSFUM	Cu	2
COSJAW	Cu	1
COSQEG	Cu	2
COSXOX	Cu	2
COTRAF	Cu	2
COTREJ	Cu	2
COVBEX	Cu	1
COVBIB	Cu	1
COVWOC	Cu	2
COWDUN	Cu	2
COWJAZ	Cu	2
COXJIK	Cu	2
COXLAC	Cu	2
COXRUE	Cu	1
COXSAL	Cu	1
COXSOY	Cu	2
COYHEF	Cu	1
COYNOT	Cu	1
COYZOG	Cu	2
COZBID	Cu	2
COZFEE	Cu	2
COZNAG	Cu	1
COZRAM	Cu	2
COZVES	Cu	2
COZVUI	Cu	2
COZWAP	Cu	1
CPCUEP	Cu	1
CPRPOR	Cu	2
CPZDCU	Cu	2
CRINCC	Cu	2
CSALCU	Cu	2
CTAZCU	Cu	2
CTBENC	Cu	2
CTDGCU	Cu	2
CTPOCU	Cu	2
CTPZCU	Cu	2
CTRENB	Cu	2
CTURCU10	Cu	1
CTZICU	Cu	2
CUACDH28	Cu	2
CUAEPP10	Cu	2
CUAMAC	Cu	2
CUBLAN	Cu	2
CUBMAP	Cu	2
CUBNAO	Cu	2
CUBNUI	Cu	2
CUCAPI	Cu	2
CUCJOY	Cu	2
CUCKUI	Cu	2
CUCLBU	Cu	2
CUCSOK	Cu	2
CUCYCL	Cu	2
CUDKEU	Cu	2
CUDKIY	Cu	2
CUDLOF	Cu	1
CUDLUL	Cu	1
CUDQUO	Cu	1
CUDROJ	Cu	1
CUDTIH	Cu	1
CUENFP	Cu	2
CUFORN	Cu	2
CUGBUE	Cu	2
CUGCAL	Cu	2
CUGTUV	Cu	1
CUGWAD	Cu	2
CUGXUY	Cu	2
CUGZAF	Cu	2
CUHCEN	Cu	2
CUHDUH	Cu	1
CUHFOB	Cu	2
CUHJUK	Cu	2
CUHMAL	Cu	2
CUHPOM	Cu	2
CUHYPX10	Cu	2
CUIMAD10	Cu	2
CUJCOZ	Cu	2
CUJDIU	Cu	2
CUJJOG	Cu	2
CUJNIE	Cu	2
CUJNOK	Cu	2
CUJRAA	Cu	2
CUJZEN	Cu	2
CUJZOX	Cu	2
CUKBAC10	Cu	2
CUKPED	Cu	2
CUKPIH	Cu	2
CULDIW	Cu	2
CULDUI	Cu	2
CUMFUL	Cu	1
CUMGAS	Cu	1
CUMMBP	Cu	2
CUMTEK	Cu	1
CUNAPH10	Cu	2
CUNDAQ	Cu	2
CUNICA	Cu	2
CUNMII	Cu	2
CUNMOO	Cu	2
CUNMPN	Cu	2
CUNNII	Cu	2
CUNPHA	Cu	2
CUNVUE	Cu	1
CUNZIU	Cu	2
CUOHZA10	Cu	2
CUORCL01	Cu	2
CUPAAH	Cu	2
CUPCIB	Cu	2
CUPCOF	Cu	2
CUPCOH	Cu	2
CUPDIC	Cu	2
CUPFAU	Cu	2
CUPHBU10	Cu	2
CUPHPO	Cu	2
CUPICH	Cu	2
CUPJII	Cu	2
CUPLUU	Cu	2
CUPMAH10	Cu	2
CUPREA	Cu	2
CUPROP	Cu	2
CUPTUE	Cu	1
CUPVIT	Cu	2
CUPVIU	Cu	1
CUPYBR	Cu	2
CUPYRD	Cu	2
CUPZAO	Cu	2
CUQUIN	Cu	2
CURPOV	Cu	2
CURXOE	Cu	2
CUSAAI	Cu	2
CUSALA	Cu	2
CUSALC	Cu	2
CUSHON	Cu	2
CUSZIZ	Cu	2
CUSZOF	Cu	2
CUSZOI	Cu	2
CUSZUO	Cu	2
CUTATE10	Cu	2
CUTBEY	Cu	2
CUTETS11	Cu	2
CUTFBE10	Cu	2
CUTJEJ	Cu	2
CUTKAD	Cu	2
CUTPOR	Cu	2
CUTPUE	Cu	2
CUTROP	Cu	2
CUTTES	Cu	2
CUTYIB	Cu	2
CUVIRD	Cu	2
CUVNUD	Cu	1
CUVOIL	Cu	2
CUVYIB	Cu	2
CUVYOH	Cu	2
CUVYUN	Cu	2
CUWDED	Cu	2
CUWMAJ	Cu	2
CUWNEP	Cu	2
CUWWUN	Cu	2
CUXGUZ	Cu	2
CUXRAP	Cu	2
CUXVIA	Cu	2
CUXVOG	Cu	1
CUXWEY	Cu	2
CUXWID	Cu	2
CUXZEB	Cu	2
CUXZIF	Cu	2
CUXZUR	Cu	2
CUYBAA	Cu	2
CUYBII	Cu	2
CUYBOO	Cu	2
CUYBUU	Cu	2
CUYHAF	Cu	2
CUYUNT	Cu	2
CUZDOT	Cu	2
CUZGAI	Cu	1
CUZGEM	Cu	1
CUZPES	Cu	2
CUZTEX	Cu	2
CXAPCU11	Cu	2
CXTPAC	Cu	2
CYTCUC	Cu	2
CYTREB	Cu	2
DABRUW	Cu	2
DACQEF	Cu	2
DACQIK	Cu	2
DACVUC	Cu	2
DACZIR	Cu	2
DACZOX	Cu	2
DACZUD	Cu	2
DADBUJ	Cu	1
DADGOI	Cu	2
DADHEY	Cu	2
DADQAD	Cu	2
DADRAC	Cu	1
DADREG	Cu	1
DADWAH	Cu	2
DAFCAO	Cu	2
DAFKAW	Cu	2
DAFKUQ	Cu	2
DAGGEX	Cu	1
DAGGIB	Cu	1
DAGKAY	Cu	2
DAGKEC	Cu	2
DAGTAG	Cu	2
DAGZOD	Cu	2
DAHSOV	Cu	2
DAHTIP	Cu	1
DAHZES	Cu	2
DAJCIB	Cu	2
DAJCOH	Cu	2
DAKTOA	Cu	2
DAKWOC	Cu	1
DAMVOC	Cu	1
DAMVUI	Cu	1
DAMWET	Cu	1
DAMWIX	Cu	1
DANHUV	Cu	2
DANSOC	Cu	2
DAPBEB	Cu	2
DAPCLC	Cu	2
DAPLAI	Cu	2
DAPLEM	Cu	2
DAPWOH	Cu	2
DAPWUN	Cu	2
DAPXAU	Cu	2
DAPXEY	Cu	2
DAPYOJ	Cu	2
DAQJEK	Cu	2
DAQJIO	Cu	2
DATKUF	Cu	2
DATLEQ	Cu	2
DAVGIQ	Cu	2
DAVHIS	Cu	2
DAVMUK	Cu	2
DAVTUR	Cu	2
DAVZAE	Cu	2
DAWFOX	Cu	1
DAWJIU	Cu	2
DAWKOB	Cu	1
DAWQAW	Cu	2
DAWQEA	Cu	2
DAWRIC	Cu	1
DAWXEF	Cu	2
DAXMEU	Cu	2
DAXXEG	Cu	2
DAXYAD	Cu	2
DAXYOQ	Cu	2
DAYBIP	Cu	2
DAYDOY	Cu	2
DAYFAK	Cu	2
DAYGIT	Cu	1
DAYGUF	Cu	1
DAYHAM	Cu	1
DAYKOG	Cu	2
DAYKUL	Cu	2
DAYKUM	Cu	2
DAYLAT	Cu	2
DAYMOH	Cu	2
DAYMUN	Cu	2
DAYNEY	Cu	2
DAYNIC	Cu	2
DAYQIF	Cu	2
DAYQOL	Cu	2
DAYQUR	Cu	2
DAYSEB	Cu	2
DAYTAA	Cu	1
DAYTEC	Cu	2
DAYXAC	Cu	2
DAYXEG	Cu	2
DAYXUW	Cu	2
DAYZAE	Cu	1
DAYZEI	Cu	1
DAZBAI	Cu	2
DAZDUE	Cu	2
DAZKEU	Cu	2
DAZKOF	Cu	2
DAZMAS	Cu	2
DAZMUN	Cu	2
DAZNEY	Cu	2
DAZXIO	Cu	2
DAZXUA	Cu	2
DEBNUW	Cu	2
DEBPUW	Cu	1
DEBTOW	Cu	1
DEBVAK	Cu	1
DECBET	Cu	2
DECDEV	Cu	2
DECKAY	Cu	2
DECKOM	Cu	2
DEDPEJ	Cu	2
DEDXER	Cu	2
DEDXIV	Cu	2
DEDXOB	Cu	2
DEENCU	Cu	2
DEFJIH	Cu	2
DEFSAJ	Cu	2
DEFVAM	Cu	2
DEFVIU	Cu	1
DEFVIW	Cu	1
DEFWAP	Cu	1
DEFZAS	Cu	2
DEFZEW	Cu	2
DEGBAS	Cu	2
DEGKEF	Cu	2
DEGMUX	Cu	2
DEGROY	Cu	3
DEHJIM	Cu	2
DEHJOS	Cu	2
DEHQAK	Cu	2
DEHQUD	Cu	1
DEHSIU	Cu	2
DEHXAR	Cu	2
DEHZAT	Cu	2
DEJFUT	Cu	2
DEJGUW	Cu	3
DEJKOT	Cu	1
DEJSAN	Cu	1
DEJZOK	Cu	2
DEJZUQ	Cu	1
DEKRET	Cu	3
DELCIJ	Cu	2
DELCOP	Cu	2
DELFIM	Cu	1
DELWEX	Cu	2
DEMBIH	Cu	2
DEMRIZ	Cu	2
DEMTAR	Cu	2
DEMTIZ	Cu	2
DENZEC	Cu	2
DEPGEL	Cu	2
DEPLAL	Cu	2
DEPLEP	Cu	2
DEPQEU	Cu	2
DEPQIY	Cu	2
DEPQOE	Cu	2
DEPQUK	Cu	2
DEPQUL	Cu	2
DEPRAS	Cu	1
DEPREW	Cu	2
DEPTOI	Cu	2
DEQJER	Cu	2
DEQMAQ	Cu	2
DEQRIA	Cu	2
DEQSOH	Cu	2
DEQYOO	Cu	2
DEQZOO	Cu	2
DERBOR	Cu	2
DERROH	Cu	2
DERZUY	Cu	2
DESALC10	Cu	2
DESHUE	Cu	2
DESKIV	Cu	2
DESKUH	Cu	2
DESQAT	Cu	2
DETDOW	Cu	2
DETFAK	Cu	2
DETHOC	Cu	2
DETJAO	Cu	2
DETYAD	Cu	2
DETYOR	Cu	2
DEVJUK	Cu	2
DEVKEV	Cu	2
DEVMAT	Cu	2
DEVMUN	Cu	2
DEVWAC	Cu	2
DEWHUL	Cu	2
DEXPOM	Cu	2
DEXQIH	Cu	2
DEXSAB	Cu	2
DEXVEI	Cu	2
DEYBIT	Cu	2
DEYCAM	Cu	2
DEYKEX	Cu	2
DEYKIE	Cu	1
DEYXIR	Cu	2
DEZPAA	Cu	2
DEZXIQ	Cu	2
DIBDUN	Cu	2
DIBHUR	Cu	2
DIBVUG	Cu	2
DIBWAN	Cu	2
DIBWER	Cu	2
DIBWIV	Cu	2
DIBWOB	Cu	2
DIBYET	Cu	2
DIBYIX	Cu	2
DICCAU	Cu	2
DICCIC	Cu	2
DICFEC	Cu	2
DICHAY	Cu	2
DICKIK	Cu	2
DICQAH	Cu	2
DICQOV	Cu	2
DICWIX	Cu	1
DICWIY	Cu	2
DIDCEA	Cu	2
DIDGEE	Cu	2
DIDQIS	Cu	2
DIDSIS	Cu	2
DIDXUK	Cu	2
DIDZUN	Cu	2
DIFGIK	Cu	2
DIFGUW	Cu	2
DIFJUZ	Cu	2
DIFKAG	Cu	2
DIFNEN	Cu	2
DIFNIR	Cu	2
DIFNOX	Cu	2
DIFNUD	Cu	2
DIFTAP	Cu	2
DIGJAG	Cu	2
DIGJEK	Cu	2
DIGJIM	Cu	2
DIGJIO	Cu	2
DIGVEX	Cu	1
DIGWUL	Cu	1
DIHHUA	Cu	1
DIHSCU11	Cu	2
DIJBEE	Cu	1
DIJDIM	Cu	2
DIKQOE	Cu	2
DIKZAZ	Cu	2
DILCAD	Cu	1
DILCIL	Cu	2
DILFEK	Cu	2
DILGAH	Cu	2
DILGIO	Cu	2
DILHIP	Cu	2
DILTEZ	Cu	2
DILTID	Cu	2
DINVEE	Cu	2
DIPKAR	Cu	2
DIPPAV	Cu	2
DIPTEE	Cu	2
DIPTII	Cu	2
DIQDUC	Cu	2
DIQQEC	Cu	2
DIQQOM	Cu	2
DIRJIX	Cu	1
DIRJOD	Cu	1
DIRKUM	Cu	2
DIRPID	Cu	2
DIRYIO	Cu	2
DIRZAH	Cu	2
DIRZIP	Cu	2
DIRZOU	Cu	2
DIRZUA	Cu	2
DIRZUB	Cu	2
DISBAJ	Cu	2
DISCEO	Cu	1
DISFET	Cu	1
DISFIX	Cu	1
DISYAG	Cu	2
DISYEK	Cu	2
DITDAN	Cu	2
DITNAX	Cu	2
DITVAF	Cu	2
DITZAI	Cu	2
DITZEN	Cu	2
DIVGAQ	Cu	2
DIVPAA	Cu	2
DIVSEG	Cu	2
DIWCIW	Cu	2
DIWGIC	Cu	2
DIWMAZ	Cu	2
DIWTEL	Cu	2
DIXGAT	Cu	2
DIXZER	Cu	1
DIXZIV	Cu	1
DIXZOZ	Cu	2
DIYKOL	Cu	1
DIYMON	Cu	2
DIYNAA	Cu	2
DIZCOG	Cu	2
DIZYER	Cu	2
DIZZIV	Cu	2
DMACCU	Cu	2
DMNPCU10	Cu	2
DMPCUC10	Cu	2
DMPGAC	Cu	2
DMSUCU23	Cu	2
DMTCCU	Cu	2
DOBBOM	Cu	2
DOBGAF	Cu	2
DOBMAK	Cu	2
DOBXOJ	Cu	2
DOBYEY	Cu	2
DOCMIU	Cu	2
DOCYEZ	Cu	2
DODLUD	Cu	1
DODMAK	Cu	1
DODPES	Cu	3
DODRAS	Cu	2
DODWEZ	Cu	2
DODZUR	Cu	1
DOFLOZ	Cu	2
DOFLUF	Cu	2
DOFMAM	Cu	2
DOFMOB	Cu	2
DOFVUR	Cu	1
DOFWAY	Cu	1
DOGHEO	Cu	2
DOGMAQ	Cu	2
DOGWAY	Cu	2
DOGWUS	Cu	2
DOGYII	Cu	2
DOHWED	Cu	2
DOHWIH	Cu	2
DOHWUT	Cu	2
DOJBAG	Cu	2
DOJJIX	Cu	2
DOJRUS	Cu	2
DOJSOL	Cu	2
DOJSUR	Cu	2
DOKLIY	Cu	2
DOKQAV	Cu	1
DOKVOO	Cu	2
DOLXEH	Cu	2
DOMKIZ	Cu	2
DOMKUM	Cu	1
DOMKUO	Cu	2
DONGIW	Cu	2
DONNUR	Cu	2
DONROO	Cu	1
DONRUU	Cu	1
DONSAB	Cu	1
DONSEF	Cu	1
DOPMAX	Cu	1
DOPMEB	Cu	1
DOPMOL	Cu	1
DOPNAY	Cu	1
DOPXOV	Cu	1
DOPYIQ	Cu	1
DOPZIS	Cu	2
DOPZUE	Cu	2
DOQBUH	Cu	2
DORBIW	Cu	2
DORBOC	Cu	2
DORBUI	Cu	2
DORSIO	Cu	2
DORSOU	Cu	2
DORSUA	Cu	2
DOTFAT	Cu	2
DOTKED	Cu	2
DOTKIH	Cu	2
DOTKUT	Cu	2
DOTNUX	Cu	2
DOTPAF	Cu	2
DOTPIN	Cu	2
DOTQIM	Cu	2
DOVDEX	Cu	2
DOVJII	Cu	2
DOVMUW	Cu	2
DOVPIN	Cu	2
DOVTAL	Cu	1
DOVTEP	Cu	1
DOWDIE	Cu	2
DOWPUA	Cu	2
DOWQOW	Cu	2
DOWQUC	Cu	2
DOXCEZ	Cu	1
DOXGEC	Cu	2
DOXGIG	Cu	2
DOXNAH	Cu	1
DOXNIP	Cu	1
DOXSER	Cu	2
DOXTUI	Cu	2
DOXWEV	Cu	2
DOYJAE	Cu	2
DOYPEM	Cu	2
DOZCCU10	Cu	2
DOZFII	Cu	2
DOZPOZ	Cu	2
DOZPUF	Cu	2
DOZQAL	Cu	2
DOZQEP	Cu	2
DOZQIT	Cu	2
DOZQOZ	Cu	2
DOZRIU	Cu	1
DOZYAT	Cu	2
DPESCU12	Cu	2
DPHNTC	Cu	2
DTOCCU	Cu	1
DUBCAG	Cu	2
DUBCIO	Cu	2
DUBDOU	Cu	2
DUBHAL	Cu	2
DUBJIW	Cu	1
DUBSAX	Cu	2
DUBTUS	Cu	2
DUBVAA	Cu	2
DUBVIH	Cu	2
DUBVII	Cu	2
DUBZEG	Cu	2
DUCDEL	Cu	2
DUCFEM	Cu	2
DUCGAJ	Cu	2
DUCGIR	Cu	2
DUCMEV	Cu	2
DUDNOG	Cu	2
DUDROL	Cu	1
DUFDAK	Cu	2
DUFJUK	Cu	2
DUFPOK	Cu	3
DUFREC	Cu	2
DUFSIG	Cu	2
DUGJOE	Cu	2
DUGRAZ	Cu	1
DUGSAZ	Cu	2
DUGWAG	Cu	2
DUGYAH	Cu	2
DUGZUC	Cu	2
DUHBAL	Cu	2
DUHBEP	Cu	2
DUHGET	Cu	2
DUHJAS	Cu	2
DUHKUM	Cu	2
DUHNOK	Cu	2
DUHSOO	Cu	2
DUHVIL	Cu	2
DUJPIK	Cu	2
DUJREF	Cu	2
DUJRUV	Cu	2
DUJWAH	Cu	2
DUJXIQ	Cu	2
DUKBAN	Cu	2
DUKCAO	Cu	2
DUKNUS	Cu	2
DUKNUT	Cu	2
DUKREI	Cu	2
DUKRIM	Cu	2
DUKSUY	Cu	2
DUKZIV	Cu	1
DULHEZ	Cu	2
DULMOO	Cu	1
DULRUY	Cu	2
DULSAF	Cu	2
DULSUZ	Cu	2
DULTIO	Cu	1
DULXOY	Cu	2
DUMDOG	Cu	1
DUMFOH	Cu	2
DUMGIB	Cu	2
DUMHOJ	Cu	1
DUNPIL	Cu	2
DUPCEY	Cu	1
DUPGUS	Cu	2
DUPHAZ	Cu	2
DUPPIO	Cu	2
DUPSOX	Cu	2
DUPTOY	Cu	2
DUPZAQ	Cu	2
DUPZEU	Cu	2
DUQBEX	Cu	2
DUQKAE	Cu	2
DUQTEP	Cu	2
DUQVIV	Cu	2
DUQWES	Cu	2
DUQWIW	Cu	2
DUQWOC	Cu	2
DUQYIZ	Cu	2
DUQYOF	Cu	2
DUQZOF	Cu	2
DUQZUL	Cu	2
DURBOI	Cu	2
DURBUP	Cu	2
DURCAW	Cu	2
DURFOM	Cu	2
DURHOO	Cu	2
DURTUG	Cu	2
DUSMUZ	Cu	1
DUSNAG	Cu	1
DUSNEK	Cu	1
DUSSOC	Cu	1
DUSVEU	Cu	2
DUVBIH	Cu	2
DUVBON	Cu	2
DUVXOH	Cu	2
DUWGUA	Cu	2
DUWHAG	Cu	2
DUWTIZ	Cu	2
