refcode	metal	charge_cif
KAMSUO	Mn	3
KAMZUT	Mn	2
KAPJAP	Mn	3
KAPXIL	Mn	1
KATQED	Mn	2
KAVFUJ	Mn	2
KAVWAF05	Mn	2
KAWCIU	Mn	3
KAWTEH	Mn	4
KAXMEB	Mn	3
KEBXOF	Mn	2
KEBXUL	Mn	2
KEFQES	Mn	2
KEFQIW	Mn	2
KEFQOC	Mn	2
KEFYUQ	Mn	2
KEGMEP	Mn	2
KEHKOX	Mn	1
KEHRIA	Mn	2
KEHWID	Mn	2
KEJTAV	Mn	2
KEMJAO	Mn	2
KEMKAO	Mn	4
KEMKOD	Mn	2
KEMLEU	Mn	2
KEMSEA	Mn	3
KEPZUA	Mn	3
KEQFER	Mn	3
KEQMOJ	Mn	2
KEQREF	Mn	2
KESDIX	Mn	2
KESDOD	Mn	2
KESFEV	Mn	2
KESLEB	Mn	3
KESSUY	Mn	2
KETDOF	Mn	2
KETHIB	Mn	1
KETHUN	Mn	1
KEWBIX	Mn	2
KEWYAO	Mn	2
KEYGOM	Mn	3
KEYPIT	Mn	2
KEYVUI	Mn	2
KIBFUX	Mn	2
KIJRUT	Mn	2
KIJSAA	Mn	2
KIJZUY	Mn	2
KIKNIE	Mn	2
KILWUX	Mn	4
KIPGAR	Mn	2
KISMEF	Mn	2
KIVKUW	Mn	2
KIVLAD	Mn	2
KIVWUH	Mn	2
KIWNAG	Mn	2
KIWQAJ	Mn	2
KIWQUD	Mn	2
KIYWAR	Mn	2
KIZMOX	Mn	2
KIZPIV	Mn	3
KIZSUJ	Mn	2
KOCGUE	Mn	3
KOGFET	Mn	1
KOMQAG	Mn	2
KOQCIC	Mn	5
KOWTEX	Mn	3
KOWVID	Mn	2
KOWWOK	Mn	2
KOZYEG	Mn	2
KOZZEE01	Mn	2
KUCQOP	Mn	3
KUCZUF	Mn	2
KUGNEG	Mn	1
KUHRAJ	Mn	2
KUHYIW	Mn	2
KUJGAY	Mn	4
KULQOZ	Mn	3
KUMCOM	Mn	2
KUMQOZ	Mn	2
KUPROD	Mn	4
KUQTUO	Mn	2
KURXEC	Mn	2
KURXIG	Mn	3
KUXMOH	Mn	3
KUYKAR02	Mn	2
KUYTAA01	Mn	2
LADXIY	Mn	2
LADXUK	Mn	2
LAFVUL	Mn	2
LAJZUT	Mn	2
LAKXIE	Mn	2
LAKXOK	Mn	2
LALDEH	Mn	2
LALQIA	Mn	2
LAMCUZ	Mn	2
LAMFIS	Mn	2
LAMTIC	Mn	1
LAMYUV	Mn	2
LAPWUU	Mn	2
LAXQOT	Mn	2
LEBPUG	Mn	2
LECCEC	Mn	3
LECTIX	Mn	2
LECTOD	Mn	2
LECTUJ	Mn	2
LECVAR	Mn	2
LECZEA	Mn	2
LEDFUX	Mn	3
LEDZUP	Mn	2
LEFSEV	Mn	1
LEFYAX	Mn	2
LEGXUR	Mn	2
LEHMER	Mn	2
LEHQOG	Mn	2
LEHSIB	Mn	2
LEJHAL	Mn	2
LELKUJ	Mn	2
LELLEU	Mn	2
LEMNIB	Mn	2
LEPSEF	Mn	2
LERSOQ	Mn	2
LERZOX	Mn	2
LEVCEV	Mn	2
LEXQAG	Mn	2
LEYLEH	Mn	2
LEZBUP	Mn	2
LEZCIE	Mn	2
LEZFAA	Mn	2
LEZGED	Mn	2
LIBLAK	Mn	2
LIBWUP	Mn	2
LICPET	Mn	3
LICQUK	Mn	2
LICSAT	Mn	2
LIDKAK	Mn	2
LIDQUL	Mn	2
LIDXAX	Mn	2
LIHBEJ	Mn	2
LIHSOK	Mn	3
LIJXOS	Mn	2
LIKYEK	Mn	2
LIKZOU	Mn	2
LILBOY	Mn	2
LILLAV	Mn	3
LILLEZ	Mn	3
LILZAJ	Mn	2
LILZEN	Mn	2
LIQDAQ	Mn	2
LIQKED	Mn	2
LIRBAS	Mn	2
LIRNOP	Mn	2
LIRPIL	Mn	2
LISRIO	Mn	1
LIWQUF	Mn	2
LIWSIT	Mn	2
LIWSOZ	Mn	1
LIXRUH	Mn	2
LIYGUV	Mn	2
LIYXEW	Mn	2
LIZMEO	Mn	2
LOGLUR	Mn	1
LOGMAY	Mn	1
LOGMEC	Mn	1
LOGMIG	Mn	1
LOJLEE	Mn	1
LOKKAY	Mn	2
LOLTOV	Mn	2
LOPMOT	Mn	2
LOPNAG	Mn	2
LORBIE	Mn	2
LOSBIF	Mn	2
LOSVEU	Mn	2
LOVBUT	Mn	1
LOWWEC	Mn	1
LOWWIG	Mn	1
LOYBIK	Mn	2
LOYYUT	Mn	2
LOZHAL	Mn	2
LOZMAQ	Mn	2
LOZSAX	Mn	2
LUDCOD	Mn	3
LUDNOP	Mn	2
LUJMUA	Mn	2
LUKVIX	Mn	2
LUKVUJ	Mn	2
LUMMUB	Mn	2
LUVVOQ	Mn	1
LUVVUU	Mn	2
LUWKOF	Mn	3
LUWKUL	Mn	3
LUWLAS	Mn	3
LUWNEY	Mn	2
LUWNIC	Mn	2
LUXJUL	Mn	2
LUXMUP	Mn	1
LUXTOP	Mn	2
LUXZIN	Mn	2
LUYBEP	Mn	2
LUYXIN	Mn	2
LUZJEV	Mn	2
MABHAZ	Mn	1
MABNOT	Mn	2
MACFUS	Mn	2
MACPUC	Mn	1
MACQAJ	Mn	1
MACYEW	Mn	2
MACZEX	Mn	2
MADRUG	Mn	2
MADVET	Mn	3
MADVIZ	Mn	3
MADVUL	Mn	3
MADWEW	Mn	3
MAHMOZ	Mn	2
MAHPOB	Mn	2
MAKKUH	Mn	2
MAKXUR	Mn	3
MALCDB	Mn	2
MAMCOS	Mn	2
MAMFEM	Mn	2
MAPPOJ	Mn	2
MAPSEE	Mn	2
MAWSOT	Mn	2
MAXBIY	Mn	3
MAXSEJ	Mn	3
MAYZIX	Mn	2
MAZFUO	Mn	2
MBDTMN	Mn	3
MEDHOS	Mn	1
MEDHUY	Mn	1
MEDSEU	Mn	2
MEGDAD	Mn	3
MEGMER	Mn	2
MEGTEX	Mn	1
MEHKUG	Mn	2
MEIMMN	Mn	2
MEKDAI	Mn	2
MEMZUZ	Mn	2
MEPDAN	Mn	2
MESNON	Mn	2
MESYOZ	Mn	2
MESYUF	Mn	2
METREJ	Mn	2
MEVSEL	Mn	2
MEWBAT	Mn	2
MEXFEC	Mn	2
MGSACB11	Mn	2
MICRUL	Mn	1
MICTUO	Mn	1
MICVAW	Mn	1
MICVEA	Mn	1
MIDKEQ	Mn	2
MIFFIT	Mn	2
MIGLUJ	Mn	3
MIGMAQ	Mn	4
MIGZEI	Mn	2
MIKKEX	Mn	2
MIKWEK	Mn	3
MIKWIO	Mn	5
MIMLEB	Mn	3
MIMLUR	Mn	2
MIMYUC	Mn	1
MIMZAJ	Mn	1
MIMZEN	Mn	1
MIMZIR	Mn	1
MIQBUK	Mn	2
MIQCEV	Mn	2
MIQZIW	Mn	2
MIRFID	Mn	2
MIRVOZ	Mn	2
MIWQAL	Mn	2
MIYKAH	Mn	2
MIZSEV	Mn	2
MNACAC	Mn	2
MNICUR	Mn	2
MNMTBH	Mn	3
MODGIW	Mn	2
MODMEY	Mn	3
MOHRUY	Mn	3
MOHSIL	Mn	2
MOLKUV	Mn	2
MOMBIA	Mn	2
MONYET	Mn	2
MOPHEG	Mn	2
MOPSUF	Mn	1
MOPTAM	Mn	1
MOSZOJ	Mn	1
MOTCMN	Mn	3
MOTPIV	Mn	3
MOWDAD	Mn	2
MOYDEK	Mn	2
MOYNET	Mn	2
MOZDUA	Mn	2
MOZRIC	Mn	3
MOZWAA	Mn	3
MPAIMN	Mn	2
MUBYAK	Mn	2
MUCBIV	Mn	2
MUCBUI	Mn	2
MUDMIJ	Mn	2
MUFGAX	Mn	2
MUFGEB	Mn	2
MUGGEA	Mn	2
MULYEY	Mn	2
MUMHOT	Mn	4
MUMHUZ	Mn	4
MUMJAH	Mn	4
MUMJEL	Mn	4
MUPZIJ	Mn	1
MUPZOP	Mn	1
MURSOJ	Mn	2
MUSJAN	Mn	2
MUTJIU	Mn	2
MUTZAD	Mn	3
MUVVAA	Mn	1
MUWFAN	Mn	2
MUXVEJ	Mn	2
NABKUZ	Mn	2
NABSIS	Mn	1
NACZEX	Mn	3
NADJIP01	Mn	2
NADJUB	Mn	2
NADKEM	Mn	2
NADKOW	Mn	2
NADLIO	Mn	2
NADLOU	Mn	2
NAFVEY	Mn	2
NAGLOX	Mn	3
NAHPOB	Mn	2
NAHQET	Mn	5
NAKJIU	Mn	2
NAKWUS	Mn	1
NAKXUT	Mn	1
NAKYEF	Mn	2
NALCAG	Mn	2
NALGEP	Mn	2
NALRUP	Mn	2
NALVUT	Mn	2
NAMKIW	Mn	2
NANNEV	Mn	3
NAPTUV	Mn	2
NAPYEJ	Mn	2
NAPZEJ	Mn	2
NAQQAY	Mn	2
NAQWIO	Mn	2
NAVDET	Mn	4
NAVTIQ	Mn	1
NAVWIT	Mn	2
NAXXOZ	Mn	2
NAYMUY	Mn	1
NAYNAF	Mn	1
NAYSEL	Mn	2
NEBWUP	Mn	2
NEBXAW	Mn	2
NEBXEA	Mn	2
NEDGIM	Mn	3
NEFNUK	Mn	3
NEFPEW	Mn	3
NEFPIA	Mn	3
NEFPOG	Mn	3
NEGYEG	Mn	3
NEGYUW	Mn	3
NEHNOG	Mn	3
NEHWAB	Mn	3
NEHWIH	Mn	2
NELGIW	Mn	2
NEMCEN	Mn	2
NENGOC	Mn	2
NENKID	Mn	2
NENMUQ	Mn	2
NENNAX	Mn	2
NEPLAW	Mn	2
NEPMEC	Mn	2
NEPTAF	Mn	2
NETBIA	Mn	2
NETCAT	Mn	2
NETSUC	Mn	2
NEWHUU	Mn	4
NEWYOG	Mn	3
NEXCOK	Mn	3
NEXJEH	Mn	2
NEXSIV	Mn	3
NEYTEQ	Mn	3
NEYTIU	Mn	3
NIDDOU	Mn	2
NIDKUI	Mn	2
NIDPUL	Mn	2
NIDVOO	Mn	2
NIJWIN	Mn	2
NIJWOT	Mn	2
NIJYOW	Mn	2
NIJZEM	Mn	2
NILVAF	Mn	2
NINJEA	Mn	2
NIPHAV	Mn	2
NIPLON	Mn	2
NISWOC	Mn	2
NITNIQ	Mn	4
NITNUC	Mn	2
NITVES	Mn	2
NIWTOC	Mn	3
NOBGUH	Mn	2
NOBVEH	Mn	2
NOBVUX01	Mn	2
NODVEK	Mn	3
NOJDEW	Mn	2
NOKGAV	Mn	3
NOKSEN	Mn	2
NOKSIR	Mn	2
NOKSOX	Mn	2
NOKSUD	Mn	2
NOLRAJ	Mn	2
NOPGOP	Mn	3
NOPRIW	Mn	2
NOPYUM	Mn	3
NOPZOK	Mn	2
NOSHUA	Mn	3
NOTBAZ	Mn	2
NOTNIV	Mn	3
NOTPUK	Mn	1
NOVFUB	Mn	2
NOWPOE	Mn	3
NUCXOZ	Mn	2
NUDJAZ	Mn	2
NUDXUH	Mn	2
NUDYAO	Mn	2
NUGTAK	Mn	3
NUJPAJ	Mn	3
NUJPEO	Mn	2
NUKCON	Mn	2
NUNKEN	Mn	2
NUNNOA	Mn	2
NUNPIW	Mn	3
NUNTAR	Mn	2
NURRUO	Mn	2
NURSEZ	Mn	2
NURSID	Mn	3
NUSRAU	Mn	2
NUWJOG	Mn	2
NUZLIE	Mn	2
NUZNOM	Mn	2
OBEYUP	Mn	3
OBIVOM	Mn	2
OBOCAL	Mn	2
OBOSIH	Mn	2
OBOTIK	Mn	2
OBUCAP	Mn	2
OCEKAJ	Mn	3
OCEMAL	Mn	2
OCIJEQ	Mn	3
OCINIX	Mn	2
OCIPUO	Mn	2
OCIZEI	Mn	2
OCIZOS	Mn	2
ODACUR	Mn	2
ODAGOQ	Mn	2
ODAGUW	Mn	2
ODAHAD	Mn	2
ODESEY	Mn	3
ODIDAI	Mn	2
ODIWII	Mn	2
ODOTIL	Mn	2
OFABON	Mn	2
OFEFEK	Mn	2
OFIYOU	Mn	2
OFUFUS	Mn	2
OGAJEM	Mn	2
OGAJIQ	Mn	2
OGAJOW	Mn	2
OGANUI	Mn	2
OGEBEK	Mn	2
OGIPOJ	Mn	2
OGIRIH	Mn	2
OGOJID	Mn	5
OGORIN	Mn	2
OGUJIK	Mn	2
OGUJOQ	Mn	2
OHEDIO	Mn	2
OJEBUB	Mn	2
OJOMAD	Mn	2
OJUHAF	Mn	2
OKEDUG	Mn	2
OKEMUO	Mn	2
OKEPEC	Mn	1
OKIHIB	Mn	2
OKOYIW	Mn	3
OKUHOT	Mn	2
OKUXUO	Mn	2
OLAQUP	Mn	2
OLENAU	Mn	2
OLEREE	Mn	2
OLERII	Mn	2
OMAHEP	Mn	2
OMAJAN	Mn	2
OMEKOG	Mn	1
OMIWEO	Mn	2
OMIWIS	Mn	2
OMIWUE	Mn	2
OMIXAL	Mn	2
OMOGEC	Mn	4
OMOXAQ	Mn	2
OMOZAS	Mn	2
OMUGEJ	Mn	2
OMUGIN	Mn	2
OMUGUZ	Mn	2
OMUHAG	Mn	2
ONEGIY	Mn	2
ONIFAV	Mn	1
OQEJOM	Mn	3
OQEKAZ	Mn	3
OQEKON	Mn	3
OQELAA01	Mn	3
OQELEE	Mn	3
OQELII01	Mn	3
OQEMAB	Mn	3
OQOXUP	Mn	2
OQOYAW	Mn	2
ORITUG	Mn	2
OROJOV	Mn	2
OROPIV	Mn	2
ORULAP	Mn	2
OSAKAW	Mn	2
OSIGON	Mn	4
OSOZED	Mn	2
OTUTAZ	Mn	2
OVAMEE	Mn	2
OVIXEX	Mn	2
OVONUJ	Mn	3
OVOPEV	Mn	3
OWAKIH	Mn	2
OWEMAF	Mn	2
OWEXOE	Mn	2
OYOVUU	Mn	2
OZEGEH	Mn	2
OZUSOT	Mn	2
OZUSUZ	Mn	2
OZUTAG	Mn	2
OZUVOV	Mn	2
PACHEI	Mn	2
PADMIR	Mn	2
PADQEQ	Mn	1
PAFBAZ	Mn	4
PAGVOL	Mn	2
PAJGIT	Mn	2
PAJHAM	Mn	2
PAJHEQ	Mn	2
PAJKUJ	Mn	2
PAKXOQ	Mn	2
PALJEU	Mn	4
PANVUX	Mn	2
PANWEI	Mn	2
PANWOS	Mn	2
PASPIK	Mn	2
PASPOR	Mn	2
PATBAO	Mn	2
PATKOL	Mn	2
PATWUD	Mn	2
PAXVAM	Mn	3
PAXVEQ	Mn	3
PAYVAO	Mn	2
PEBKIQ	Mn	2
PECKIR	Mn	3
PEGSUQ	Mn	3
PEGZOS	Mn	2
PEHBAF	Mn	2
PEJCOZ	Mn	2
PEKRAY	Mn	2
PEKWEK	Mn	1
PEKWIO	Mn	1
PEKWOU	Mn	1
PEKWUA	Mn	1
PEKXEL	Mn	1
PEKXIP	Mn	1
PELTAC	Mn	2
PELZOY	Mn	4
PEMLUQ	Mn	2
PEMMEB	Mn	5
PENHEY	Mn	3
PENHIC	Mn	3
PENHOI	Mn	3
PENJEA	Mn	2
PENJIE	Mn	2
PEPHIE	Mn	3
PEWRAL	Mn	2
PEWRAM	Mn	2
PEXZUO	Mn	2
PEYKUA	Mn	2
PEYYAU	Mn	2
PHCMNP10	Mn	1
PHENCM01	Mn	3
PIBMUJ	Mn	3
PIBNAQ	Mn	3
PIBNEU	Mn	3
PIDPOJ	Mn	2
PIDPUP	Mn	2
PIDQAW	Mn	2
PIDQEA	Mn	2
PIDQIE	Mn	2
PIDQOK	Mn	2
PIDQUQ	Mn	2
PIDRAX	Mn	2
PIDYOR	Mn	2
PIFCIR	Mn	3
PIFDEO	Mn	2
PIFDUE	Mn	2
PIFWAC	Mn	2
PIFWEG	Mn	2
PIHWEI	Mn	2
PIKZIT	Mn	2
PIPCEY	Mn	2
PIPCIC	Mn	2
PIPYEV	Mn	2
PITBAW	Mn	2
PIVLOY	Mn	2
PIWKEN	Mn	2
POHNUW	Mn	2
POKKOQ	Mn	2
POLDOJ	Mn	3
POLJEH	Mn	2
POLXEW	Mn	3
POMSAM	Mn	2
POMSUG	Mn	2
PONBOO	Mn	3
POVXAA	Mn	2
POWHIS	Mn	2
POWROJ	Mn	2
POXKET	Mn	3
POYPIC	Mn	3
POYQIE	Mn	2
PROLMN01	Mn	2
PUFREO	Mn	2
PUHJIL	Mn	2
PUHVEU	Mn	2
PUHWUL	Mn	3
PUHZOH	Mn	3
PUHZUN	Mn	3
PUJBAX	Mn	3
PUJBOL	Mn	3
PULGAG	Mn	3
PULGEK	Mn	3
PUQWUU	Mn	2
PURYEG	Mn	2
PUSZEI	Mn	4
PYDMNB02	Mn	2
PYDMNC	Mn	2
PYRMNC	Mn	1
PYTZCM	Mn	3
QADDAE	Mn	2
QADFAF	Mn	3
QADFEJ	Mn	3
QADFOT	Mn	3
QAFCOS	Mn	2
QAFHEL	Mn	2
QAFNEU	Mn	2
QAGBIJ	Mn	2
QAGGUE	Mn	2
QAGXOL	Mn	2
QAHQIB	Mn	2
QAHREX	Mn	2
QALTAA	Mn	2
QAQSIK	Mn	2
QASRUZ	Mn	2
QASSAG	Mn	2
QASSOU	Mn	1
QATNEG	Mn	3
QAVNEJ	Mn	3
QAXSEO	Mn	2
QAYYEU	Mn	3
QEBZEE	Mn	1
QEDCIO	Mn	3
QEHBAI	Mn	2
QEHBOV	Mn	2
QEHCAI	Mn	2
QEHKIY	Mn	2
QEKGET	Mn	2
QEMWEN	Mn	2
QEQGEZ	Mn	2
QEQTAI	Mn	2
QERNEG	Mn	3
QERYAO	Mn	2
QESDIE	Mn	2
QESHAA	Mn	2
QETJUU	Mn	5
QETLAC	Mn	2
QETLAF	Mn	2
QETNIN	Mn	2
QETSEO	Mn	3
QEZPUJ	Mn	3
QIBDUD	Mn	3
QIHQUT	Mn	2
QIJWAJ	Mn	2
QIKZAL	Mn	4
QIPPAG	Mn	3
QIPPEK	Mn	3
QIQTIW	Mn	2
QITFAC	Mn	2
QITHEI	Mn	2
QITNAK	Mn	2
QITRES	Mn	2
QIVFIM	Mn	2
QIVHEJ	Mn	2
QIVZEB	Mn	2
QIXJEN	Mn	3
QIXJIS	Mn	4
QIXJOY	Mn	4
QIXNUH	Mn	2
QIXSUM	Mn	2
QIZBEH	Mn	2
QOCZIR	Mn	3
QODVEK	Mn	1
QODVOU	Mn	1
QOFDIZ	Mn	2
QOFYIU	Mn	2
QOHFAV	Mn	2
QOHFAW	Mn	2
QOHLEF	Mn	2
QOKXIX	Mn	2
QOKXOD	Mn	2
QOLYOG	Mn	2
QOLZEX	Mn	2
QOLZOH	Mn	2
QOQJOW	Mn	3
QOQKUC	Mn	2
QORZEF	Mn	1
QORZIJ	Mn	1
QORZOP	Mn	1
QOSBAE	Mn	1
QOSVID	Mn	2
QOTNAO	Mn	0
QOTNES	Mn	0
QOVSOJ	Mn	3
QOVTEA	Mn	4
QOVTIE	Mn	4
QOVTOK	Mn	4
QOVVAY	Mn	4
QOWVOO	Mn	2
QOXVAB	Mn	2
QOYGUG	Mn	2
QOYWIN	Mn	2
QQQDZS01	Mn	2
QUBLEF	Mn	2
QUGWIZ	Mn	2
QUHMIQ	Mn	2
QUKQES	Mn	2
QUKRET	Mn	2
QUMDUZ	Mn	2
QUNFEN	Mn	2
QUNFIR	Mn	2
QUQCAJ01	Mn	3
QUQLAP	Mn	1
QURGAL	Mn	3
QUSGUH	Mn	2
QUSVOP	Mn	2
QUTJEV	Mn	2
QUTJUL	Mn	2
QUXLAX	Mn	2
QUXLEB	Mn	2
QUXQIK	Mn	2
QUXXEN	Mn	2
QUYBAO	Mn	2
QUYBIW	Mn	3
QUYPEI	Mn	2
RAFLIV	Mn	2
RAGLOD	Mn	2
RAGWUS	Mn	2
RAHQAU	Mn	2
RAHSOK	Mn	2
RAHVUT	Mn	2
RAHXAB	Mn	2
RAHXUT	Mn	4
RAHZOR	Mn	2
RAJHAN	Mn	2
RAKWEF	Mn	2
RALQOM	Mn	3
RAMCOY	Mn	4
RAMLOG	Mn	2
RAPNOM	Mn	2
RAQDIX	Mn	2
RAQDOD	Mn	2
RARMIG	Mn	1
RASKOO	Mn	2
RASROU	Mn	2
RATTUC	Mn	1
RATZUJ	Mn	3
REHDAK	Mn	2
RELZOY	Mn	2
REMNIJ	Mn	2
REMNOM	Mn	2
RENBOC	Mn	2
RENBUI	Mn	2
RERCUP	Mn	1
RERDAW	Mn	1
RERDEA	Mn	1
RESBUN	Mn	2
RESCAU	Mn	2
RETTIU	Mn	3
RETTOA	Mn	3
REVMEK	Mn	3
REVVIZ	Mn	3
REVVUL	Mn	3
REWCEC	Mn	2
REXCUS	Mn	3
RIBJIW	Mn	3
RIBPUN	Mn	3
RIHKOL	Mn	2
RIHLAY	Mn	2
RIHQEG	Mn	2
RIKBES	Mn	2
RIKSUZ	Mn	2
RINYOD	Mn	2
RIPHUU	Mn	2
RIRGUU	Mn	2
RIRKEJ	Mn	3
RIRXOF	Mn	5
RISXUO	Mn	3
RITHUY	Mn	3
RITJIO	Mn	2
RITVUM	Mn	2
RITWAT	Mn	2
RIVCIJ	Mn	3
RIVTIC	Mn	2
ROCFAQ	Mn	3
RODDIX	Mn	2
RODDOD	Mn	2
RODJUR	Mn	2
RODQEH	Mn	3
RODROS	Mn	2
RODSIN	Mn	2
RODTIO	Mn	2
ROFKUV	Mn	2
ROJQAI01	Mn	2
ROKSIW	Mn	2
ROKXIY	Mn	2
ROLDEE	Mn	1
ROLRUG	Mn	2
ROMSUI	Mn	3
RONHOU	Mn	1
ROPBED	Mn	2
ROPBIH	Mn	2
ROPBON	Mn	2
ROPBUT	Mn	2
ROQSOH	Mn	2
ROSDOU	Mn	3
ROSHUC	Mn	2
ROYGUJ	Mn	2
RUBMIL	Mn	2
RUBNOS	Mn	2
RUCZEW	Mn	2
RUFXIB	Mn	2
RUGVIA	Mn	2
RUGYUQ	Mn	1
RUHQOC	Mn	2
RUJVIC	Mn	2
RUJYUS	Mn	2
RULVEA	Mn	3
RUPXAC	Mn	2
RUQHAN	Mn	2
RURDOY	Mn	2
RUSNID	Mn	2
RUVCER	Mn	2
SABMUD	Mn	1
SADWEB	Mn	2
SADXAY	Mn	2
SADZEE	Mn	2
SAFCAF	Mn	2
SAFQEV	Mn	2
SAFTEZ	Mn	2
SAFTID	Mn	2
SAFTOJ	Mn	2
SAFTUP	Mn	2
SAFVAX	Mn	2
SAJKUN	Mn	1
SALBAJ	Mn	2
SALWUY	Mn	4
SAMMEZ	Mn	2
SAPJUO	Mn	3
SAQHAU	Mn	2
SAQHEY	Mn	2
SARHIF	Mn	3
SARROV	Mn	3
SARRUB	Mn	3
SAVQAK	Mn	2
SAWXAR	Mn	3
SAXJUW	Mn	4
SAXSAN	Mn	2
SEBPUL	Mn	3
SEGKOH	Mn	2
SEGWIM	Mn	2
SEGXOT	Mn	2
SEKHAT	Mn	1
SELJUP	Mn	2
SEMRIO	Mn	2
SEPPEJ	Mn	2
SEPPUZ	Mn	2
SESVUK	Mn	2
SESWAR	Mn	2
SETHUW	Mn	2
SETLEJ	Mn	2
SETXEV	Mn	2
SEVNAI	Mn	2
SEVXAT	Mn	3
SEWBUR	Mn	1
SEWCAY	Mn	1
SEYNOA	Mn	2
SEYRIY	Mn	2
SEZDIM	Mn	2
SICBOV	Mn	4
SICFAM	Mn	1
SICFEQ	Mn	1
SIDPAZ	Mn	2
SIDPED	Mn	2
SIFQED	Mn	1
SIFWUB	Mn	1
SIFXEM	Mn	1
SIJBAP	Mn	2
SIJNIJ	Mn	2
SIJPIK	Mn	2
SIKTOW	Mn	3
SIKXUF	Mn	2
SILKOQ	Mn	3
SILKUW	Mn	3
SILLAD	Mn	3
SILLOR	Mn	3
SILLUX	Mn	3
SILYOC	Mn	1
SINDIC	Mn	2
SINGEC	Mn	2
SINWAO	Mn	2
SIQCOL	Mn	2
SIQDOM	Mn	2
SIQMIO	Mn	5
SIQZOH	Mn	2
SIQZUN	Mn	3
SISLIS	Mn	2
SISNAL	Mn	2
SISRET	Mn	3
SISWOH	Mn	2
SITXAV	Mn	4
SIVHOV	Mn	2
SIWBIL	Mn	2
SIWFIN	Mn	2
SIWPAQ	Mn	2
SIXTEZ	Mn	2
SIYJIW	Mn	2
SIYWAY	Mn	3
SIZHIS	Mn	3
SIZSEB	Mn	2
SOBCOD	Mn	2
SOBQUW	Mn	2
SOCTIO	Mn	2
SOFVIT	Mn	2
SOGLAE	Mn	2
SOHFEA	Mn	2
SOHJIJ	Mn	2
SOHKAC	Mn	2
SOHKEG	Mn	2
SOHTAK	Mn	2
SOJKEJ	Mn	2
SOKPUE	Mn	3
SOKQUE	Mn	3
SOLTUL	Mn	1
SOMTIY	Mn	2
SOMTOE	Mn	2
SOMZOJ	Mn	2
SONPIX	Mn	2
SOPSUM	Mn	2
SOQVEA	Mn	2
SOQVIE	Mn	2
SORZIL	Mn	4
SOSGAL	Mn	3
SOVLEV	Mn	2
SOWNOK	Mn	3
SOWNUQ	Mn	3
SOXCUF	Mn	1
SUBGOO	Mn	2
SUBQAK	Mn	2
SUFDEC	Mn	2
SUMJAM	Mn	2
SUPKIY	Mn	3
SUPYIO	Mn	2
SUQKIB	Mn	1
SUQKOH	Mn	1
SURDAN	Mn	1
SUTVUB	Mn	1
SUVBOA	Mn	1
SUVZEP	Mn	2
SUXQOS	Mn	2
SUXXUF	Mn	2
SUYCIA	Mn	2
SUZSAH	Mn	3
TACGAI	Mn	2
TACGEM	Mn	2
TACHEL	Mn	2
TACNAN	Mn	1
TADQIC	Mn	3
TADQOH	Mn	2
TADTEB	Mn	2
TADVEB	Mn	2
TAFDEN	Mn	3
TAFJUG	Mn	2
TAFTAV	Mn	2
TAGVAA	Mn	2
TAGVOM	Mn	2
TAGWEF	Mn	2
TAHTAA01	Mn	2
TAHYOQ	Mn	1
TAKDEQ	Mn	3
TAKYEJ	Mn	3
TAKYOT	Mn	3
TAKZOV	Mn	2
TALKOJ	Mn	2
TALZOW	Mn	1
TAMPIJ	Mn	2
TAMPOP	Mn	2
TAMPUV	Mn	2
TANBOA	Mn	1
TANYOW	Mn	3
TAPSOT02	Mn	3
TAPXAK	Mn	2
TARGAW	Mn	2
TASJII	Mn	2
TASROU	Mn	3
TATXET	Mn	3
TAVFEE	Mn	1
TAVMOU	Mn	2
TAVMUA	Mn	2
TAVVOC	Mn	2
TAVVUI	Mn	2
TAVWAP	Mn	2
TAWFUT	Mn	2
TAWGAA	Mn	2
TAWGII	Mn	2
TAWKAE	Mn	2
TAXCED	Mn	2
TAXMIR	Mn	3
TAXWAT	Mn	3
TEBVIH	Mn	2
TECFIR	Mn	2
TEFDUE	Mn	2
TEGYEL	Mn	2
TEGYIQ	Mn	2
TEHGAQ	Mn	3
TELJID	Mn	3
TELNOP	Mn	2
TELNUV	Mn	2
TERVIY	Mn	2
TESHIK	Mn	2
TESPOY	Mn	2
TEVLAK	Mn	2
TEWMAL	Mn	3
TEWMEP	Mn	3
TEZMIV	Mn	2
TEZTOI	Mn	2
TIBNOH	Mn	2
TIDGAQ	Mn	2
TIFPEG	Mn	2
TIGJEB	Mn	1
TIGKAV	Mn	2
TIGXIT	Mn	2
TIKJUV	Mn	2
TIKYIW	Mn	2
TIKYOC	Mn	2
TILCEX	Mn	2
TIMFIF	Mn	2
TIMHUS	Mn	2
TIPDUR	Mn	3
TIRCON	Mn	2
TIRDUU	Mn	2
TIRGUX	Mn	2
TISDOO	Mn	3
TITNAM	Mn	2
TIXKOB	Mn	2
TIXKUH	Mn	2
TIXRID	Mn	2
TIYDEL	Mn	3
TIYDOV	Mn	3
TIYDUB	Mn	3
TIYWIJ	Mn	2
TIZJES	Mn	2
TIZJOD	Mn	2
TIZMOF	Mn	1
TIZVII	Mn	2
TMAFMN	Mn	3
TNBPMN	Mn	3
TOBGUN	Mn	2
TOBTIQ	Mn	3
TOBTUC	Mn	3
TOBVAK	Mn	3
TOCYAO	Mn	2
TOCYOC	Mn	2
TOFBEX	Mn	2
TOFQUA	Mn	3
