refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
GOLFUL	Ru	2	8888	{2: 9999, 3: 0.765112, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GOLKEY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GOLTAC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GONMAX	Ru	2	3	{2: 9999, 3: 0.031171, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
GONRIK	Ru	2	3	{2: 9999, 3: 0.039334, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GONROQ	Ru	2	3	{2: 9999, 3: 0.016684, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GOQGOL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GOTVOA	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
GUDCOX	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
GULSEL	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GULSUB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GUQGAD	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
GUQQOZ	Ru	2	3	{2: 9999, 3: 0.000266, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GUTNEO	Ru	2	3	{2: 9999, 3: 0.283674, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GUXVIE	Ru	3	3	{2: 9999, 3: 0.178066, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
GUYKIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GUZSEZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
GUZZOR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HABHUP	Ru	2	3	{2: 9999, 3: 0.238118, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HABJAX	Ru	9999	3	{2: 9999, 3: 0.437895, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
HACVOW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HAHMAG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HAHYUM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HAHZAT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HAMBIH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAMBON	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAMCAC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HARCIP	Ru	3	7777	{2: 9999, 3: 0.212358, 4: 0.122318, 5: 0.365094, 6: 1.807996, 7: 1.088739}	1
HASFOW	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HASGAJ	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HASSAV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HASSEZ	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HATJUJ	Ru	2	3	{2: 9999, 3: 0.035528, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HATPUQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HAVTII	Ru	2	3	{2: 9999, 3: 0.032473, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAVWUZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAVXEK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAVXIM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HAWGIW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HAXSIK	Ru	2	3	{2: 9999, 3: 0.282324, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HAXSOQ	Ru	2	8888	{2: 9999, 3: 0.509427, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HAYFUI	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAYGAP	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAYJAU	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HAZNIG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HBRUCO10	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HEDDIE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEDDUQ	Ru	2	3	{2: 9999, 3: 0.020805, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEDFAY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEDFOM	Ru	2	3	{2: 9999, 3: 0.041249, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEDHUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEDMAG	Ru	2	3	{2: 9999, 3: 0.056983, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HEDROA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEDSAN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEDSOB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEDSUH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEDYOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEFKIN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEFZEX	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEFZIB	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEGMIP	Ru	2	3	{2: 9999, 3: 0.035968, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HEKKIR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HELMAP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HELPAS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HELREV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HELRIZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HELROF	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HELRUL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HELTAW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HELTEA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEMMUH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HENYOO	Ru	2	4	{2: 9999, 3: 1.271505, 4: 0.279566, 5: 9999, 6: 9999, 7: 9999}	4
HEPPRU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HERFIU	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HESBOX	Ru	2	8888	{2: 9999, 3: 0.68577, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HESRAY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HESREC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HESRIG	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HETJUM	Ru	2	3	{2: 9999, 3: 0.114001, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEXBIW	Ru	2	3	{2: 9999, 3: 0.024919, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEXFAS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEXFIA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEXGAT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEZGUO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HEZTUE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HEZVEQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIBPUE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIBQAL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIBQUF	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HIBREQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HIBRIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HICLIQ	Ru	2	3	{2: 9999, 3: 0.288031, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HICZID	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIFLIS	Ru	2	3	{2: 9999, 3: 0.049677, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIFPES	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIGWOM	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HIKBUB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKCAI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKCEM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKCIQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIKCOW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HIKCUC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIKDAJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HIKDOX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HIKKIY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKKOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKKUK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIKTEB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HILZUY	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIMRAW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HIPCOZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIQPIH	Ru	2	3	{2: 9999, 3: 0.389714, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HISTEJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HISYAJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HISYIR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HIVDIA	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIVPEI	Ru	2	8888	{2: 9999, 3: 0.633316, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HIYSUD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HMBZRU10	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
HOBRUM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOBSAT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HOGVEF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HOGVUV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HOHQEB	Ru	2	3	{2: 9999, 3: 0.287485, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HOJVEH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HOMCAN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOMGAS	Ru	3	3	{2: 9999, 3: 0.146378, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOMKUQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HONHOI	Ru	2	3	{2: 9999, 3: 0.043336, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HONYUE	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HOPCUN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HOPJUU	Ru	2	3	{2: 9999, 3: 0.015469, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HORZOG	Ru	2	3	{2: 9999, 3: 0.178342, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HORZUM	Ru	2	3	{2: 9999, 3: 0.118827, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HOSBAV	Ru	3	3	{2: 9999, 3: 0.111189, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HOTRAJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HOTREN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HOTTOZ	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOTXOD	Ru	2	8888	{2: 9999, 3: 0.537587, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HOTXUJ	Ru	2	8888	{2: 9999, 3: 0.643222, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOVMOW	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HOWSOB	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOWSUH	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOWTAO	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOWTES	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HOXLIP	Ru	2	3	{2: 9999, 3: 0.335019, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HOZBAZ	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUHDAP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUHMED	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUHMIH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUHMON	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUHMUT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUJLAZ	Ru	2	3	{2: 9999, 3: 0.189686, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUKPOU	Ru	2	3	{2: 9999, 3: 0.059743, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HULSAI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HULXIW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HULXOC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUMQUD	Ru	3	8888	{2: 9999, 3: 0.566807, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNFUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNSAL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUNSEP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUNSIT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUNWAP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNWOD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNWUJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNXAQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUNXEU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
HUPLEK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUPLIO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUPMAH	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUPMEL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUPMIP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUTPIV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUTPOB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUTQAO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUWLIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUWLOA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUWLUH	Ru	2	3	{2: 9999, 3: 0.011719, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUWROG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUWVUQ	Ru	2	8888	{2: 9999, 3: 0.556129, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUWYUT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
HUYQEX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
HUYQIB	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
HUZSEB	Ru	2	3	{2: 9999, 3: 0.061855, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
IBAJAX	Ru	2	3	{2: 9999, 3: 0.25606, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IBAWOZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IBIBAY	Ru	9999	3	{2: 9999, 3: 0.006411, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IBIBEC	Ru	9999	3	{2: 9999, 3: 0.112916, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IBIBIG	Ru	9999	3	{2: 9999, 3: 0.037878, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IBIKUB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IBUKIZ	Ru	2	3	{2: 9999, 3: 0.480939, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
IBUKOF	Ru	2	3	{2: 9999, 3: 0.31633, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
ICESUG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ICETAN	Ru	9999	3	{2: 9999, 3: 0.290404, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ICINIS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICIVIZ	Ru	2	3	{2: 9999, 3: 0.117163, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ICOGIR	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
ICOMAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICOPAT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
ICOPEX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICOPIB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICOPOH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICOSUO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ICUWAE	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ICUZUB	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IDEHII	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IDERAK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IDEREO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IDETEQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IDIFOQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IDONAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
IDUMOL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IDUMUR	Ru	3	7777	{2: 9999, 3: 0.302238, 4: 0.496058, 5: 9999, 6: 9999, 7: 9999}	1
IFAXUI	Ru	2	3	{2: 9999, 3: 0.194963, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IFAYAP	Ru	2	3	{2: 9999, 3: 0.238623, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IFAYET	Ru	2	3	{2: 9999, 3: 0.10758, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IFEYUN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
IFEZAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
IFEZEY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
IFOREA	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IGENIT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IHAKAD	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IHAPUE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IHEKUB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
IHEXOI	Ru	3	3	{2: 9999, 3: 0.023571, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IHEZEB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
IHEZIF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
