refcode	metal	charge_cif
BAXROI	Ru	2
BAXZUY	Ru	2
BAYBEI	Ru	3
BAYBIP	Ru	2
BAYCAI	Ru	2
BAYFAL	Ru	2
BAYLOE	Ru	2
BAYLUK	Ru	2
BAYPID	Ru	2
BEBQAA	Ru	2
BECMAX	Ru	2
BECMEB	Ru	2
BECMUR	Ru	2
BEFYOD	Ru	2
BEFYUJ	Ru	2
BEFZAQ	Ru	2
BEFZEU	Ru	2
BEGBAT	Ru	2
BEGBEV	Ru	2
BEGBEX	Ru	2
BEGCEW	Ru	4
BEGXOC	Ru	2
BEJROX	Ru	0
BEJTEQ	Ru	2
BELJUY	Ru	2
BELRIU	Ru	2
BENBAZ	Ru	2
BENHUY	Ru	2
BENHUZ	Ru	2
BENZAX	Ru	2
BEVKAR	Ru	2
BEVKEV	Ru	2
BEVKIZ	Ru	2
BEVKOF	Ru	2
BEWKUK	Ru	2
BEYHAO	Ru	2
BEYQAY	Ru	3
BIBWAM	Ru	2
BIBWEQ	Ru	2
BICFOJ	Ru	4
BIHCED	Ru	2
BIHHAB	Ru	2
BIHHIJ	Ru	2
BIJQIU	Ru	2
BIJYUQ	Ru	2
BIKLUF	Ru	2
BIKMAM	Ru	2
BIKNEO	Ru	2
BILJEM	Ru	2
BILMEP	Ru	2
BILMIT	Ru	2
BINKUH	Ru	2
BIRRUR	Ru	2
BITXAD	Ru	2
BIVWUB	Ru	2
BIWBER	Ru	2
BIWPAZ	Ru	2
BIWXIP	Ru	2
BIXCEQ	Ru	2
BIXDUH	Ru	2
BIYPEH	Ru	2
BOBKUB	Ru	2
BOBWUL	Ru	2
BOCGIK	Ru	3
BOCGOQ	Ru	3
BOCQOA	Ru	2
BOCWOI	Ru	2
BOCWUO	Ru	2
BOCXUP	Ru	2
BODNOY	Ru	2
BOFGEJ	Ru	2
BOKHEO	Ru	2
BOKPAT	Ru	2
BOMTAB	Ru	2
BOMTEF	Ru	2
BOPWEK	Ru	2
BOPZAI	Ru	2
BOQDUH	Ru	2
BOQFAP	Ru	2
BOSFOF	Ru	2
BOSFUL	Ru	2
BOSGAS	Ru	2
BOSQUV	Ru	2
BOVJUT	Ru	2
BOXTEQ	Ru	2
BOXTIU	Ru	2
BOYFOL	Ru	2
BOYGUR02	Ru	2
BOYQIP	Ru	2
BOYQOV	Ru	2
BOYQUB	Ru	2
BOZHAB	Ru	3
BPYRUF	Ru	2
BPYRUG	Ru	2
BUCJEP	Ru	2
BUCJIT	Ru	2
BUCJOZ	Ru	2
BUCJUF	Ru	2
BUKFOF	Ru	2
BUKGAS	Ru	2
BULXOW	Ru	2
BULXUC	Ru	2
BUNXUE	Ru	2
BUPNOP	Ru	2
BUQCIA	Ru	2
BUSYOE	Ru	2
BUTNOU	Ru	2
BUTNUA	Ru	2
BUXMUC	Ru	2
BUXNAJ	Ru	2
BUXXOK	Ru	2
BUZYIF	Ru	2
CABYIN	Ru	2
CABZEN	Ru	2
CADJOG	Ru	2
CADWUA	Ru	2
CAFFRU	Ru	3
CAFPOP	Ru	2
CAFPUV	Ru	2
CAFWUC	Ru	2
CAGKUR	Ru	2
CAGLAY	Ru	3
CAGLEC	Ru	3
CAGLUT	Ru	2
CAGSUY	Ru	2
CAHGAT	Ru	2
CAHNIJ	Ru	2
CAJHEB	Ru	2
CAJHIF	Ru	2
CAKDEY	Ru	2
CALFED	Ru	2
CALWUI01	Ru	2
CAQNOY	Ru	3
CAQNUE	Ru	2
CAQPAM	Ru	2
CAQRET	Ru	2
CAQZUQ	Ru	2
CARSOD	Ru	2
CASPAO	Ru	2
CAVLUJ	Ru	2
CAVMEU	Ru	2
CAZJOD	Ru	2
CAZJUJ	Ru	2
CEDWUG	Ru	2
CEDXAN	Ru	2
CEDXEQ	Ru	2
CEDXER	Ru	2
CEGBUL	Ru	2
CEGFID	Ru	2
CEHSIS	Ru	2
CEJCUQ	Ru	2
CEMFIJ	Ru	2
CEMJOU	Ru	2
CERDAF	Ru	0
CERVAW	Ru	2
CETXEH	Ru	2
CETXIL	Ru	3
CEVDEP	Ru	2
CEVDIT	Ru	2
CEVJIX	Ru	2
CEVSII	Ru	3
CEVSUU	Ru	3
CEXCEO	Ru	2
CEYKOH	Ru	2
CEYWEK	Ru	2
CEZKOJ	Ru	6
CHPYRU	Ru	2
CIDFIE	Ru	2
CIFZEX	Ru	3
CIGJUY	Ru	2
CIGLUA	Ru	2
CIHMEO	Ru	2
CIJCAA	Ru	2
CIJCEE	Ru	2
CILPEV	Ru	2
CIMKEP	Ru	2
CIMKIT	Ru	2
CIMKUF	Ru	2
CIMPAQ	Ru	2
CIMPUK	Ru	3
CIMWEA	Ru	4
CIPKIW	Ru	2
CIRJET	Ru	2
CIRJIX	Ru	2
CIRJOD	Ru	2
CITDEP	Ru	3
CIVYOW	Ru	2
CIVYUC	Ru	2
CIVZAJ	Ru	2
CIYZIT	Ru	2
CIZBOC	Ru	2
COBGAC	Ru	2
COFJUC10	Ru	2
COFKAJ10	Ru	2
COGDEI	Ru	2
COGFAG	Ru	2
COHWIH	Ru	2
COHWON	Ru	2
COHWUT	Ru	2
COHXAA	Ru	2
COLDIT	Ru	2
COLXAD	Ru	2
COPLOK	Ru	2
CORKOJ	Ru	2
CORQAB	Ru	2
CORQEF	Ru	2
CORQIJ	Ru	2
COTTAJ	Ru	2
COTTIR	Ru	2
COVKOO	Ru	2
COVLEF	Ru	2
COWROV	Ru	2
COWXUH	Ru	2
COXMUX	Ru	2
COXQEN	Ru	2
CPPBRU	Ru	2
CRUPIM10	Ru	4
CUBMUI	Ru	2
CUBNAP	Ru	2
CUBQEV	Ru	3
CUBQIZ	Ru	2
CUDGIU	Ru	3
CUDJUH	Ru	2
CUGSII	Ru	2
CUGSOO	Ru	2
CUGSUU	Ru	2
CUHFIV	Ru	2
CUKLAW	Ru	3
CUKVAI	Ru	2
CUMPUY	Ru	2
CUQMIL	Ru	2
CUQMOR	Ru	2
CUQNEI	Ru	2
CUZZII	Ru	2
DACBER	Ru	2
DACRUX	Ru	2
DADWUD	Ru	2
DADXAK	Ru	2
DAFNIJ	Ru	2
DAFPAC	Ru	2
DAFPEG	Ru	2
DALMUZ	Ru	2
DALNAG	Ru	3
DALNEK	Ru	2
DALNIO	Ru	3
DAMBEZ	Ru	2
DAMCEA	Ru	2
DAMFON	Ru	3
DAMLIN	Ru	2
DANDUS	Ru	2
DANSUH	Ru	2
DAWJOB	Ru	3
DAWTEA	Ru	2
DAWZIK	Ru	2
DAXTUR	Ru	4
DAXVAZ	Ru	2
DAXVON	Ru	2
DAYLUM	Ru	2
DAZDOX	Ru	2
DAZDUD	Ru	2
DAZFIT	Ru	2
DAZFOZ	Ru	2
DCDMPR	Ru	2
DEBTAG	Ru	2
DEBWOW	Ru	2
DEBWUC	Ru	2
DEFHUS	Ru	2
DEFRIQ	Ru	2
DEFYAR	Ru	2
DEGHUV	Ru	2
DEGJAD	Ru	2
DEGKIK	Ru	2
DEKJIN	Ru	2
DEKJOT	Ru	2
DEKTAR	Ru	2
DELTUK	Ru	2
DENRET	Ru	2
DEQJUH	Ru	2
DEXFAO	Ru	2
DEYMAY	Ru	2
DIDSEO	Ru	3
DIGTEV	Ru	2
DIJPUI	Ru	2
DIKQIY	Ru	2
DILMIU	Ru	2
DILYIJ	Ru	2
DILYUV	Ru	2
DIQLOG	Ru	2
DIQXAF	Ru	2
DITNID	Ru	4
DIWBOB	Ru	2
DIYLAZ	Ru	2
DIYLED	Ru	2
DIYLIH	Ru	2
DMSARU	Ru	2
DOBPER	Ru	2
DOGMIV	Ru	3
DOHSUP	Ru	2
DOMCOX	Ru	2
DOMJUL	Ru	2
DOMKEW	Ru	2
DOMKIA	Ru	2
DOMZEN	Ru	2
DOMZOX	Ru	2
DONCER	Ru	2
DONHOF	Ru	2
DONLEY	Ru	2
DONLOI	Ru	2
DONTOQ	Ru	2
DOPDIV	Ru	0
DOPPAZ01	Ru	2
DOPPED01	Ru	2
DOSGAU	Ru	2
DOVNOR	Ru	2
DOVZAS	Ru	2
DOVZEW	Ru	2
DOVZIA	Ru	2
DOVZOG	Ru	2
DOWNOS	Ru	4
DOWXIW	Ru	2
DOWYIY	Ru	2
DOXDOJ	Ru	3
DOYNIO	Ru	2
DUCYAD	Ru	2
DUDLUK	Ru	2
DUGGOC	Ru	3
DUGGUI	Ru	3
DUHDUG	Ru	2
DUHTUY	Ru	2
DUHVEK	Ru	2
DUKDAR	Ru	2
DUKPII	Ru	2
DULRAD	Ru	0
DUMGEY	Ru	2
DUQGUS	Ru	2
DUQHOP	Ru	2
DUSWET	Ru	2
DUVTAS	Ru	2
DUVTEW	Ru	2
DUVTUM	Ru	2
DUXQET	Ru	2
EBAGAR	Ru	3
EBAGEV	Ru	3
EBAGOF	Ru	3
EBAHAS	Ru	2
EBAHEW	Ru	2
EBALID	Ru	2
EBAQEF	Ru	2
EBIDEY	Ru	2
EBILUW	Ru	2
EBIMAD	Ru	2
EBIMEH	Ru	2
EBIMIL	Ru	2
EBOYEC	Ru	2
ECIBAU	Ru	0
ECIQAJ	Ru	2
ECIQEN	Ru	2
ECIQOX	Ru	2
ECOCUU	Ru	2
ECOQUJ	Ru	2
ECOXIG	Ru	2
ECOXOM	Ru	2
ECOXUS	Ru	2
ECOYAZ	Ru	2
ECUGEO	Ru	3
ECUKET	Ru	2
ECUVOO	Ru	2
ECUVUU	Ru	2
ECUWAB	Ru	2
EDAMUR	Ru	2
EDAYEN	Ru	2
EDIMUA	Ru	2
EDOXIG	Ru	2
EDUBAI	Ru	2
EFAHEZ	Ru	2
EFOFEK	Ru	2
EFOLOD	Ru	2
EGAYUH	Ru	2
EGISOC	Ru	2
EGITAP	Ru	2
EGITIX	Ru	2
EGITOD	Ru	2
EGOFOX	Ru	2
EGUGOC	Ru	2
EHABEU	Ru	2
EHAKUU	Ru	2
EHIRIY	Ru	2
EHUQAC	Ru	2
EJIGEK	Ru	2
EJIMIU	Ru	2
EJIROE	Ru	2
EKEFUV	Ru	6
EKEQAN	Ru	2
EKOYEL	Ru	3
ELEKAJ	Ru	2
ELETIY	Ru	3
ELETOE	Ru	3
ELETUK	Ru	3
ELOROP	Ru	2
ELUGOH	Ru	2
ELUYER	Ru	3
EMAQUF	Ru	2
EMEPIW	Ru	2
EMEPOC	Ru	2
EMPPRU01	Ru	2
EMUGOJ	Ru	2
ENADEC	Ru	2
ENAXOG	Ru	2
ENAZPU10	Ru	2
ENESEV	Ru	2
ENESIZ	Ru	2
ENIDAG	Ru	3
ENUMEG	Ru	2
ENUMOQ	Ru	2
EPESID	Ru	2
EQINOJ	Ru	2
EQOQOQ	Ru	2
EQOQUW	Ru	2
EQUKEI	Ru	2
ERAYUR	Ru	2
EREDIO	Ru	2
EREDOU	Ru	2
EREDUA	Ru	2
EREFAI	Ru	2
EREFEM	Ru	2
EREJOA	Ru	2
EREJUG	Ru	0
EREKAN	Ru	2
ERICUE	Ru	3
ERUHAA	Ru	2
ERUHEE	Ru	3
ESAKEP	Ru	3
ESAKIT	Ru	2
ESAMOB	Ru	2
ESAMUH	Ru	2
ESANAO	Ru	2
ESANES	Ru	2
ESAVEZ	Ru	3
ESEBIN	Ru	2
ESEBOT	Ru	2
ESEBUZ	Ru	2
ESILOH	Ru	2
ESIZOW	Ru	2
ESIZUC	Ru	2
ESOBAQ	Ru	2
ESOBEU	Ru	2
ESOHAV	Ru	3
ESOLUT	Ru	2
ESUDIF	Ru	3
ESUFAZ	Ru	3
ESUTUH	Ru	2
ESUVUJ	Ru	2
ETAMIV	Ru	2
ETAPUK	Ru	4
ETOXIU	Ru	2
ETUGOQ	Ru	2
EVUTIY	Ru	2
EVUTOE	Ru	2
EWOJEF	Ru	2
EWOTEQ	Ru	2
EWUPOB	Ru	2
EWUYAX	Ru	2
EXAPEY	Ru	2
EXAPOI	Ru	2
EXAPUO	Ru	2
EXEQOO	Ru	3
EYIPAF	Ru	2
EZABOW	Ru	2
EZAFOB	Ru	2
EZAGAO	Ru	2
EZIYAN	Ru	2
EZOKIN	Ru	2
FABYOY	Ru	2
FADTUZ	Ru	3
FAFFID	Ru	2
FAHCEY	Ru	4
FAHCIC	Ru	4
FAHVUG	Ru	6
FAHWAN	Ru	3
FAHWOA	Ru	2
FAJYOE	Ru	2
FAKMOT	Ru	2
FAKNUB	Ru	3
FALDEE	Ru	2
FALDII	Ru	2
FAMFUV	Ru	2
FAMGEG	Ru	2
FANNOZ	Ru	2
FANPUH	Ru	2
FANQAO	Ru	2
FANQES	Ru	2
FANQIW	Ru	2
FAPNOB	Ru	2
FAPPAP	Ru	2
FAPSEV	Ru	2
FAPSOF	Ru	2
FAPSUL	Ru	2
FAQMAM	Ru	2
FAQMOA	Ru	2
FARTAW	Ru	4
FARTIE	Ru	4
FASRUN	Ru	2
FAVWIK	Ru	2
FAXJUK	Ru	2
FAXKUL	Ru	2
FAYGIX	Ru	4
FAYGOD	Ru	2
FAYLEX	Ru	2
FEBYIV	Ru	0
FECCAT	Ru	2
FECPOT	Ru	2
FECTIR	Ru	2
FEFGUT	Ru	2
FEFVAN	Ru	4
FEFZIA	Ru	2
FEFZOG	Ru	2
FEFZUM	Ru	2
FEGXIY	Ru	2
FEHQOY	Ru	2
FEJNOA	Ru	2
FEJXOH	Ru	2
FEJXUN	Ru	2
FEJZOJ	Ru	6
FEKBOM	Ru	6
FELKIQ	Ru	2
FELSIA	Ru	2
FELYIF	Ru	2
FEMGIO	Ru	2
FEMHEK	Ru	2
FENBAE	Ru	2
FEPQOH	Ru	2
FEPVII	Ru	2
FEPWEF	Ru	2
FEPXEE	Ru	2
FEPXII	Ru	2
FEPXOO	Ru	2
FEQGOY	Ru	2
FEVMOI	Ru	2
FEWXOW	Ru	4
FEWXUC	Ru	3
FEXJAV	Ru	2
FEYGEW	Ru	2
FEYGUM	Ru	3
FEZZIW	Ru	2
FEZZUI	Ru	3
FIBCAW	Ru	2
FIFCUV	Ru	2
FIFDAC	Ru	2
FIFDEG	Ru	3
FIFJAI	Ru	2
FIFLAK	Ru	2
FIGVEY	Ru	2
FIHDUY	Ru	3
FIHFEK	Ru	3
FIHQUI	Ru	3
FIJBOQ	Ru	2
FIMDOV	Ru	2
FIQFES	Ru	2
FIRBIU	Ru	2
FIRDUG	Ru	2
FIRPAY	Ru	2
FISHAR	Ru	2
FISMUQ	Ru	2
FISVAF	Ru	2
FITTAE	Ru	2
FIVJIG	Ru	2
FIVJOM	Ru	2
FIVJUS	Ru	2
FIZMUX	Ru	2
FIZNAE	Ru	2
FIZTIT	Ru	2
FIZVOB	Ru	2
FOCDEI	Ru	2
FOCZIG	Ru	2
FODBIJ	Ru	4
FODMAM	Ru	2
FOLJOH	Ru	2
FOPRIM	Ru	3
FOQDOE	Ru	2
FOQDUK	Ru	2
FOQLAA	Ru	2
FORQIM	Ru	2
FORQOS	Ru	2
FORQUY	Ru	2
FOSHUQ	Ru	2
FOVJUW	Ru	2
FOWJUX	Ru	2
FOWWOF	Ru	2
FUBDEL	Ru	2
FUBPEX	Ru	2
FUCGUF	Ru	3
FUDSUV	Ru	3
FUDTED	Ru	3
FUGMEA	Ru	2
FUHLEZ	Ru	2
FUHMAW	Ru	2
FULRIO	Ru	2
FUMKED	Ru	2
FUPGUV	Ru	2
FUPLIO	Ru	2
FUQHOP	Ru	2
FURGEF	Ru	2
FURTER	Ru	4
FUTROC	Ru	2
FUWFEL	Ru	2
FUXSUM	Ru	2
FUYDIP	Ru	2
FUYJAL	Ru	2
FUYKOC	Ru	2
FUYPUK	Ru	3
FUYXII	Ru	2
FUZCOU	Ru	2
FUZJAN	Ru	2
GABKOL	Ru	2
GABRAE	Ru	2
GACMAA	Ru	2
GACMEE	Ru	2
GACMII	Ru	2
GACXIS	Ru	3
GAFNOR	Ru	2
GAFQIN	Ru	2
GAFQOT	Ru	2
GAGMAG	Ru	2
GAGROW	Ru	3
GAHWUK	Ru	2
GALHAD	Ru	3
GALHIL	Ru	3
GALPOZ	Ru	2
GAPLAL	Ru	3
GAPLEP	Ru	3
GAPLIT	Ru	3
GAPZIG	Ru	2
GAPZOM	Ru	2
GAPZUS	Ru	2
GAQBAB	Ru	2
GAQDAE	Ru	2
GAQHOV	Ru	2
GASMEV	Ru	2
GASMIZ	Ru	2
GASTOL	Ru	2
GATQEZ	Ru	2
GAWSIJ	Ru	2
GAWSOP	Ru	2
GAWTED	Ru	2
GAYBAJ	Ru	2
GAZSAB	Ru	2
GEBNUW	Ru	2
GECGAW	Ru	2
GECGEA	Ru	2
GEDNAG	Ru	3
GEDNIO	Ru	3
GEGXIB	Ru	2
GEJBUV	Ru	2
GEKFAE	Ru	2
GEKFEI	Ru	2
GEKFIM	Ru	2
GEKGAE	Ru	2
GELGUA	Ru	2
GEMWEA	Ru	2
GEMWOK	Ru	2
GEQWII	Ru	4
GERMUO	Ru	2
GERRAZ	Ru	2
GERRIH	Ru	2
GERTEC	Ru	2
GESTUW	Ru	3
GESVEI	Ru	2
GESYAG	Ru	2
GEVROO	Ru	2
GEXFEX	Ru	2
GEYZOB	Ru	2
GIDBEC	Ru	2
GIDBIE	Ru	2
GIDBOK	Ru	2
GIFHIP	Ru	2
GIHGUZ	Ru	2
GIHLEO	Ru	2
GIHLOY	Ru	2
GIHMUF	Ru	2
GIKNUK	Ru	2
GILLIZ	Ru	2
GILQOI	Ru	2
GILRIC	Ru	4
GINQUQ	Ru	2
GINSUR	Ru	2
GINTEC	Ru	2
GIPSAC	Ru	2
GIPSOQ	Ru	2
GIPTAD	Ru	2
GIRNIE	Ru	2
GISKOJ	Ru	2
GISPIJ	Ru	2
GITMUR	Ru	2
GIWZUH	Ru	3
GIXBIB	Ru	2
GIXPOS	Ru	3
GIYJOO	Ru	2
GIYLUW	Ru	2
GOCMOB	Ru	2
GODKUG	Ru	3
GOFVUS	Ru	2
GOHFEP	Ru	2
GOKTEG	Ru	2
GOKTIK	Ru	2
GOKTOQ	Ru	2
GOLDET	Ru	3
GOLDOD	Ru	3
GOLFAR	Ru	2
GOLFOF	Ru	2
GOLFUL	Ru	2
GOLKEY	Ru	2
GOLRUU	Ru	2
GOLTAC	Ru	2
GONDIY	Ru	2
GONMAX	Ru	2
GONRIK	Ru	2
GONROQ	Ru	2
GOQGOL	Ru	2
GOTVOA	Ru	0
GOXLOW	Ru	2
GUDCOX	Ru	0
GUDVOQ	Ru	2
GUDWAD	Ru	2
GULSEL	Ru	2
GULSUB	Ru	2
GUQGAD	Ru	2
GUQHAC	Ru	3
GUQQOZ	Ru	2
GUTMUD	Ru	2
GUTNEO	Ru	2
GUXVEA	Ru	2
GUXVIE	Ru	2
GUYKIU	Ru	2
GUZSEZ	Ru	2
GUZZOR	Ru	2
HABHUP	Ru	3
HABJAX	Ru	3
HACVOW	Ru	2
HAHMAG	Ru	2
HAHYUM	Ru	2
HAHZAT	Ru	2
HAMBIH	Ru	2
HAMBON	Ru	2
HAMCAC	Ru	2
HARCIP	Ru	3
HASFOW	Ru	0
HASGAJ	Ru	0
HASSAV	Ru	2
HASSEZ	Ru	0
HATJUJ	Ru	2
HATPUQ	Ru	2
HAVTII	Ru	2
HAVWUZ	Ru	2
HAVXEK	Ru	2
HAVXIM	Ru	2
HAWGIW	Ru	2
HAXSIK	Ru	2
HAXSOQ	Ru	2
HAYFUI	Ru	4
HAYGAP	Ru	2
HAYJAU	Ru	0
HAZNIG	Ru	2
HAZNOM	Ru	2
HBRUCO10	Ru	0
HECSIS	Ru	2
HEDDIE	Ru	2
HEDDUQ	Ru	2
HEDFAY	Ru	2
HEDFOM	Ru	2
HEDHUU	Ru	2
HEDMAG	Ru	2
HEDROA	Ru	2
HEDSAN	Ru	2
HEDSOB	Ru	2
HEDSUH	Ru	2
HEDYOE	Ru	2
HEFKIN	Ru	2
HEFZEX	Ru	0
HEFZIB	Ru	0
HEGMIP	Ru	2
HEKKIR	Ru	2
HELMAP	Ru	2
HELPAS	Ru	2
HELREV	Ru	2
HELRIZ	Ru	2
HELROF	Ru	4
HELRUL	Ru	4
HELTAW	Ru	2
HELTEA	Ru	2
HEMMUH	Ru	2
HENYOO	Ru	2
HEPPRU	Ru	2
HERFIU	Ru	3
HESBOX	Ru	2
HESRAY	Ru	2
HESREC	Ru	2
HESRIG	Ru	2
HETJUM	Ru	2
HEXBIW	Ru	2
HEXFAS	Ru	2
HEXFIA	Ru	2
HEXGAT	Ru	2
HEZGUO	Ru	2
HEZTUE	Ru	2
HEZVAM	Ru	2
HEZVEQ	Ru	2
HIBPUE	Ru	2
HIBQAL	Ru	2
HIBQUF	Ru	2
HIBREQ	Ru	2
HIBRIU	Ru	2
HICLIQ	Ru	2
HICZID	Ru	2
HIFLIS	Ru	2
HIFPES	Ru	2
HIGWOM	Ru	0
HIGXAZ	Ru	2
HIKBUB	Ru	2
HIKCAI	Ru	2
HIKCEM	Ru	2
HIKCIQ	Ru	2
HIKCOW	Ru	2
HIKCUC	Ru	2
HIKDAJ	Ru	2
HIKDIR	Ru	2
HIKDOX	Ru	2
HIKKIY	Ru	2
HIKKOE	Ru	2
HIKKUK	Ru	2
HIKTEB	Ru	2
HILZUY	Ru	4
HIMRAW	Ru	2
HIPCOZ	Ru	2
HIQKUO	Ru	2
HIQPIH	Ru	2
HIRKEA	Ru	2
HISTEJ	Ru	2
HISYAJ	Ru	2
HISYIR	Ru	2
HIVDIA	Ru	2
HIVPEI	Ru	2
HIYSUD	Ru	2
HIZDEA	Ru	2
HMBZRU10	Ru	0
HOBRUM	Ru	2
HOBSAT	Ru	2
HOFFEQ	Ru	3
HOGNOI	Ru	2
HOGNUO	Ru	2
HOGVEF	Ru	2
HOGVUV	Ru	2
HOHQEB	Ru	2
HOJVEH	Ru	2
HOMCAN	Ru	2
HOMGAS	Ru	3
HOMKUQ	Ru	2
HONHOI	Ru	2
HONYUE	Ru	2
HOPCUN	Ru	2
HOPJUU	Ru	2
HORKOQ	Ru	2
HORZOG	Ru	2
HORZUM	Ru	2
HOSBAV	Ru	3
HOTRAJ	Ru	2
HOTREN	Ru	2
HOTTOZ	Ru	3
HOTXOD	Ru	2
HOTXUJ	Ru	2
HOTZUN	Ru	2
HOVMOW	Ru	2
HOWSOB	Ru	0
HOWSUH	Ru	0
HOWTAO	Ru	0
HOWTES	Ru	0
HOXLIP	Ru	2
HOZBAZ	Ru	3
HUCNIC	Ru	2
HUHDAP	Ru	4
HUHKUQ01	Ru	2
HUHMED	Ru	2
HUHMIH	Ru	2
HUHMON	Ru	2
HUHMUT	Ru	2
HUJLAZ	Ru	2
HUKPOU	Ru	2
HULSAI	Ru	2
HULXIW	Ru	2
HULXOC	Ru	2
HUMQUD	Ru	3
HUNDEB	Ru	2
HUNFOO	Ru	2
HUNFUU	Ru	2
HUNSAL	Ru	2
HUNSEP	Ru	2
HUNSIT	Ru	2
HUNWAP	Ru	2
HUNWOD	Ru	2
HUNWUJ	Ru	2
HUNXAQ	Ru	2
HUNXEU	Ru	2
HUPLEK	Ru	2
HUPLIO	Ru	2
HUPLUA	Ru	3
HUPMAH	Ru	3
HUPMEL	Ru	3
HUPMIP	Ru	2
HUTPIV	Ru	2
